대여일자,대여소번호,대여소명,대여구분코드,성별,연령대코드,이용건수,운동량,탄소량,이동거리,이용시간
Feb-20-2020,2340,2340. 삼호물산버스정류장(23370) 옆,일일(회원),M,AGE_005,3,936.09,7.58,32680.0,180
Mar-20-2020,763,763. 목동11단지 아파트,정기,M,AGE_004,56,6051.47,49.59,213880.0,1808
May-20-2020,743,743. 현대6차아파트 101동 옆,정기,M,AGE_006,7,22.49,0.18,800.0,22
Jan-20-2020,1111,1111. 마곡엠밸리6_7단지 마곡중학교,일일(회원),F,AGE_003,2,97.86,0.94,4060.0,31
Mar-20-2020,278,278. 쌍용플레티넘오피스텔,정기,M,AGE_007,1,0.0,0.0,0.0,27
Apr-20-2020,719,719. 홍익병원앞 교차로,정기,F,AGE_005,11,463.64,3.86,16620.0,135
May-20-2020,1205,1205. 종합운동장역 4번출구,정기,M,AGE_003,61,4584.16,35.45,152770.0,1710
Feb-20-2020,2410,2410. 포스코피앤에스타워 (역삼역 3번출구 부근),정기,F,AGE_004,11,364.83,3.77,16250.0,202
Mar-20-2020,1859,1859. 대륭테크노타운 18차,일일(회원),F,AGE_003,5,1475.11,15.23,65670.0,400
Mar-20-2020,171,171. 임광빌딩 앞,일일(회원),F,AGE_004,3,349.15,3.36,14490.0,96
May-20-2020,1285,1285. 위례별 유치원 뒤,일일(회원),M,AGE_002,10,608.67,5.05,21760.0,346
Feb-20-2020,2271,2271. 내방역 8번출구 앞,일일(회원),F,AGE_002,2,527.78,4.74,20470.0,111
Apr-20-2020,1514,1514. 강북구청 사거리 버스정류소 앞,일일(회원),F,AGE_003,18,2638.8,24.91,107370.0,648
Mar-20-2020,1363,1363. 보문4교 인근,일일(회원),F,AGE_004,3,256.05,2.82,12200.0,133
Feb-20-2020,958,958. 신한은행 응암동 지점 앞,정기,M,AGE_002,79,10002.7,87.52,377470.0,802
Mar-20-2020,2610,2610. 여흥레이크빌 앞 (석촌호수 까페거리),정기,M,AGE_005,8,2626.96,18.73,80750.0,115
Jan-20-2020,1964,1964. 원메디타운 앞,일일(회원),M,AGE_001,3,202.47,1.48,6390.0,61
Apr-20-2020,1172,1172. 가양3동 주민센터,일일(회원),F,AGE_002,39,7484.5,71.02,306120.0,2224
May-20-2020,1057,1057. 능골근린공원,일일(회원),M,AGE_003,9,819.55,6.78,29220.0,589
May-20-2020,587,587. 유니베라 앞,정기,F,AGE_003,62,1993.18,19.98,86090.0,2746
Mar-20-2020,1543,1543. 수유1동 주민센터,정기,F,AGE_004,4,164.58,1.72,7380.0,139
May-20-2020,755,755. 목동1단지아파트 상가 앞 (월촌중학교 버스정류소 옆),정기,F,AGE_007,1,13.59,0.17,730.0,4
Feb-20-2020,309,309. 광화문역 6번출구 옆,정기,F,AGE_005,8,8806.43,79.37,342130.0,380
Feb-20-2020,1354,1354. 고려대학교 2번출구,정기,M,AGE_005,16,3640.1,29.82,128490.0,401
Jan-20-2020,1434,1434. 홈플러스 면목동점,정기,F,AGE_005,2,220.73,2.46,10600.0,58
Jan-20-2020,1271,1271. 송파도서관,정기,F,AGE_002,21,7870.14,82.78,356780.0,550
May-20-2020,3411,3411.종묘,일일(회원),F,AGE_002,3,0.0,0.0,0.0,65
Mar-20-2020,201,201. 진미파라곤 앞,정기,M,AGE_003,103,21144.37,161.47,696020.0,3309
May-20-2020,1004,1004. 삼성광나루아파트 버스정류장,단체,F,AGE_001,2,245.88,2.05,8870.0,69
Feb-20-2020,530,530. 청계벽산아파트 앞,정기,F,AGE_004,37,1686.84,17.79,76730.0,448
Feb-20-2020,1021,1021. 강일동 리슈빌 빌딩앞,정기,F,AGE_002,41,10167.17,87.79,378530.0,580
Feb-20-2020,1174,1174. 강서구청사거리(부민병원),정기,M,AGE_005,4,956.03,6.55,28230.0,224
May-20-2020,438,438. 성산2-1 공영주차장,정기,F,AGE_006,1,86.23,0.78,3350.0,19
Jan-20-2020,617,617. 청솔우성아파트 앞,정기,M,AGE_003,25,1161.09,8.57,36950.0,214
Mar-20-2020,117,117. 홍은사거리,정기,F,AGE_001,23,4733.43,42.67,183911.7,954
Mar-20-2020,1362,1362. 보문역6번출구 앞,일일(회원),F,AGE_003,7,355.15,4.09,17630.34,131
Feb-20-2020,1030,1030. 미호 플랜트 앞,정기,M,AGE_006,2,101.26,0.89,3850.0,45
Jan-20-2020,729,729. 서부식자재마트 건너편,정기,F,AGE_003,33,2667.24,30.66,132150.0,575
Jan-20-2020,1529,1529. 미아동 한국전력공사,정기,M,AGE_003,46,9547.71,75.99,327570.0,683
Feb-20-2020,704,704. 남부법원검찰청 교차로,일일(회원),F,AGE_001,2,414.92,4.97,21420.0,207
Mar-20-2020,3541,3541. 커먼그라운드,정기,M,AGE_008,1,26.23,0.22,960.0,7
Apr-20-2020,700,700. KB국민은행 염창역 지점 앞,일일(회원),F,AGE_005,5,1266.93,11.42,49220.0,308
Jan-20-2020,1666,1666. 노원소방서인근,정기,F,AGE_002,63,3527.37,36.71,158270.0,559
Mar-20-2020,291,291. 문래동 하이테크 시티,일일(회원),F,AGE_003,8,618.83,6.89,29690.0,231
Apr-20-2020,139,139. 연세대 정문 건너편,일일(회원),M,AGE_001,2,0.0,0.0,0.0,146
May-20-2020,1726,1726. 삼익세라믹아파트교차로,정기,F,AGE_003,30,1122.88,10.77,46430.0,793
Feb-20-2020,3535,3535. 중곡사거리(국민은행),일일(회원),F,AGE_001,1,0.0,0.0,0.0,0
Apr-20-2020,2384,2384. 자곡사거리,정기,F,AGE_003,55,2224.88,22.13,95330.0,1268
May-20-2020,426,426. 서울신용보증재단,정기,F,AGE_006,6,527.4,5.66,24410.0,218
Jan-20-2020,1401,1401. 극동늘푸른아파트,정기,F,AGE_004,10,167.63,1.77,7620.0,72
Apr-20-2020,321,321. KEB 하나금융그룹 명동사옥 옆,단체,M,AGE_001,4,1159.37,7.55,32530.0,344
Jan-20-2020,2297,2297. 남부터미널역 1번출구,정기,M,AGE_002,55,8701.83,75.5,325540.0,826
May-20-2020,573,573. 구의문주차장 앞,정기,F,AGE_004,16,648.02,6.43,27740.0,392
Jan-20-2020,1859,1859. 대륭테크노타운 18차,정기,M,AGE_003,13,1628.31,15.03,64810.0,167
Feb-20-2020,1042,1042. 강일리버파크 2~5단지,일일(회원),F,AGE_002,4,421.26,4.21,18140.0,343
May-20-2020,2229,2229.로고스교회 맞은 편,정기,F,AGE_003,23,272.09,2.74,11850.0,383
Apr-20-2020,634,634. 외국어대 정문 앞,정기,F,AGE_001,1,113.13,1.25,5390.0,30
May-20-2020,1332,1332. 석계역 5번출구 건너편,정기,M,AGE_007,2,90.6,0.97,4160.0,27
Jan-20-2020,228,228. 선유도역 3번출구 앞,정기,F,AGE_005,12,258.19,2.35,10030.0,659
Jan-20-2020,2217,2217.아크로리버뷰 부지 앞,일일(회원),M,AGE_002,25,4904.61,43.22,186310.0,999
May-20-2020,347,347. 동대문역사문화공원역 9번출구 앞,일일(회원),F,AGE_003,10,295.91,2.74,11810.0,255
Mar-20-2020,418,418. 월드컵경기장역 3번출구 옆,정기,F,AGE_007,4,2105.55,18.56,80010.0,207
Apr-20-2020,1128,1128. 화곡역 6번출구,정기,M,AGE_004,26,2880.96,21.51,92680.0,685
May-20-2020,1077,1077.강동역 1번출구 앞,정기,F,AGE_002,11,0.0,0.0,0.0,161
May-20-2020,230,230. 영등포구청역 1번출구,정기,F,AGE_002,228,10424.04,116.38,501630.0,5465
May-20-2020,1349,1349. 월계2교 버스정류장 앞,정기,M,AGE_004,26,2574.15,21.54,92830.0,733
Apr-20-2020,265,265. 영등포유통상가 사거리,일일(회원),M,AGE_003,8,448.09,4.12,17770.0,341
Apr-20-2020,312,312. 시청역 1번출구 뒤,일일(회원),M,AGE_004,7,494.35,4.14,17890.0,236
Apr-20-2020,2273,2273. 일동제약 사거리,단체,F,AGE_003,4,3.56,0.05,200.0,156
May-20-2020,622,622. 전농사거리 교통섬,일일(회원),M,AGE_001,2,0.0,0.0,0.0,53
May-20-2020,1015,1015. 샛마을 근린공원,정기,F,AGE_004,6,4756.87,55.4,238800.0,129
Feb-20-2020,1149,1149. 신방화역환승주차장,일일(회원),M,AGE_002,6,279.72,2.44,10490.0,113
Apr-20-2020,2175,2175. 신림동걷고싶은문화의거리입구,일일(회원),F,AGE_002,35,3130.58,32.62,140510.0,1710
Apr-20-2020,1194,1194. 센서텍㈜,일일(회원),F,AGE_004,2,186.28,1.82,7840.0,146
Mar-20-2020,2601,2601. 석촌호수 서호사거리,정기,M,AGE_002,97,8402.46,71.3,307150.0,1324
May-20-2020,1135,1135. 강서구의회,일일(회원),F,AGE_002,10,0.0,0.0,0.0,534
Mar-20-2020,1930,1930. 개봉지구대 개봉치안센터,일일(회원),M,AGE_003,1,15.8,0.13,570.0,4
Jan-20-2020,1736,1736. 버스정류장 앞,정기,F,AGE_005,1,40.39,0.47,2040.0,73
Feb-20-2020,453,453. 종로오가 지하쇼핑센터 14번출구,정기,M,AGE_007,5,894.63,8.11,34950.0,120
May-20-2020,1709,1709. 쌍문역4번출구 주변,일일(회원),m,AGE_002,40,4584.66,40.02,172540.0,981
Mar-20-2020,2290,2290. 서래마을파리15구공원앞,정기,M,AGE_006,5,955.5,7.46,32190.0,134
Apr-20-2020,1688,1688. 마들역 7번출구,단체,M,AGE_005,2,305.63,2.11,9080.0,119
May-20-2020,2913,2913.상계8동 주민센터,일일(회원),M,AGE_002,1,0.0,0.0,0.0,14
Apr-20-2020,415,415. DMC역 9번출구 앞,정기,F,AGE_004,28,668.94,6.12,26330.0,536
May-20-2020,130,130. 신촌역(2호선) 7번출구 앞,일일(회원),F,AGE_004,2,2050.45,17.16,73970.0,101
Apr-20-2020,336,336. 티마크 호텔 앞,일일(회원),M,AGE_001,2,0.0,0.0,0.0,154
Jan-20-2020,245,245. 삼성생명 당산사옥 앞,정기,M,AGE_001,4,182.84,1.56,6690.0,38
May-20-2020,963,963. 대호프라자아파트,정기,M,AGE_004,22,1316.96,9.62,41490.0,574
Feb-20-2020,1159,1159. 서서울모터리움앞,단체,M,AGE_003,2,286.02,2.24,9630.0,73
Jan-20-2020,1347,1347. 길음래미안아파트817동 상가 앞,일일(회원),M,AGE_002,6,477.32,3.51,15120.0,91
May-20-2020,835,835. 남영역 건너편,정기,M,AGE_006,4,61.07,0.57,2470.0,72
Apr-20-2020,913,913. 이마트 은평점,일일(회원),F,AGE_003,30,5089.94,44.36,191110.0,1535
Feb-20-2020,1637,1637. KT 노원점 건물 앞,정기,F,AGE_001,4,258.18,2.33,10030.0,66
Mar-20-2020,177,177. 북가좌 초등학교,일일(회원),M,AGE_001,4,612.41,4.41,19020.0,181
Feb-20-2020,201,201. 진미파라곤 앞,단체,M,AGE_002,3,488.43,4.09,17620.0,118
May-20-2020,1185,1185. 등촌9단지,정기,M,AGE_005,14,1177.49,9.36,40330.0,437
Feb-20-2020,426,426. 서울신용보증재단,일일(회원),M,AGE_004,8,664.99,5.24,22580.0,165
Feb-20-2020,1051,1051. 양지시장 (용성약국앞) 입구,정기,M,AGE_001,2,160.33,1.4,6050.0,37
Mar-20-2020,2361,2361. 압구정역 교차로,정기,F,AGE_006,2,257.4,3.02,13000.0,88
Feb-20-2020,1656,1656. 중앙하이츠 아파트 입구,정기,F,AGE_002,46,1271.18,14.01,60520.0,558
Mar-20-2020,248,248. 초원아파트 앞,단체,M,AGE_002,3,314.81,2.84,12230.0,104
May-20-2020,1403,1403. 중화빌딩 앞 (동부시장),정기,M,AGE_002,315,13139.91,107.95,465160.0,5810
Feb-20-2020,2281,2281. 연세사랑병원신관앞,일일(회원),M,AGE_001,1,0.0,0.0,0.0,0
Mar-20-2020,613,613. 신설동역 10번출구 앞,일일(회원),M,AGE_004,4,1528.18,13.48,58100.0,76
Mar-20-2020,637,637. KAIST 경영대학 앞,일일(회원),M,AGE_002,34,13586.38,119.02,513070.0,1060
Feb-20-2020,2172,2172. 나들목공원,일일(회원),M,AGE_003,1,11.84,0.11,460.0,42
Feb-20-2020,239,239. 유스호스텔 앞,일일(회원),F,AGE_003,5,138.01,1.18,5070.0,204
Mar-20-2020,1736,1736. 버스정류장 앞,정기,F,AGE_006,1,15.7,0.14,610.0,3
Jan-20-2020,2032,2032. 이수역 11번출구쪽,일일(회원),M,AGE_004,3,282.39,2.43,10490.0,81
Mar-20-2020,959,959. 구파발10단지 인근,정기,M,AGE_002,1,47.62,0.43,1850.0,9
Jan-20-2020,2324,2324. 천주교 대치 2동 교회 옆,정기,M,AGE_002,59,4940.73,43.12,185960.0,1333
Apr-20-2020,1430,1430. 중랑구청,정기,M,AGE_005,33,2561.85,22.63,97480.0,785
Apr-20-2020,2280,2280. 서울서초고용센터앞,정기,F,AGE_005,1,73.66,0.72,3100.0,24
Apr-20-2020,939,939. 은평구청 교차로,정기,F,AGE_005,16,1275.71,13.6,58650.0,751
Jan-20-2020,2148,2148. 낙성대역 3번출구 뒤,일일(회원),F,AGE_007,1,165.13,1.29,5560.0,28
Jan-20-2020,1547,1547. 꿈의숲 롯데캐슬,일일(회원),M,AGE_002,4,257.38,1.8,7730.0,57
Mar-20-2020,240,240. 문래역 4번출구 앞,일일(회원),F,AGE_002,26,2738.25,30.0,129200.0,840
Jan-20-2020,111,111. 상수역 2번출구 앞,정기,F,AGE_002,56,14285.85,148.19,638820.0,2232
Jan-20-2020,339,339. 종로4가 사거리,일일(회원),M,AGE_002,6,1040.97,8.9,38400.0,195
May-20-2020,341,341. 혜화역 3번출구 뒤,일일(회원),M,AGE_001,3,212.56,1.67,7210.0,71
Mar-20-2020,283,283. 아크로타워 스퀘어(영등포시장),정기,F,AGE_007,1,9.8,0.1,450.0,44
Mar-20-2020,223,223. 진주아파트상가 앞,정기,M,AGE_001,3,111.72,0.88,3790.0,32
Jan-20-2020,1059,1059. 래미안 강동팰리스(102동),정기,F,AGE_005,1,15.44,0.14,600.0,3
Mar-20-2020,1184,1184. 마곡13단지,일일(회원),F,AGE_002,16,1421.02,12.63,54440.0,535
Feb-20-2020,1004,1004. 삼성광나루아파트 버스정류장,일일(회원),F,AGE_001,4,483.4,4.97,21450.0,207
May-20-2020,1121,1121. 가양레포츠센터앞,단체,F,AGE_004,6,637.53,5.74,24780.0,261
Mar-20-2020,1513,1513. 강북구청 뒷편,정기,F,AGE_004,30,1900.06,17.15,73973.23,965
Apr-20-2020,224,224. 롯데캐슬 앞,일일(회원),M,AGE_001,4,601.38,4.28,18470.0,143
May-20-2020,184,184. SK망원동주유소 건너편,일일(회원),M,AGE_002,43,5237.17,44.4,191430.0,1592
Mar-20-2020,1548,1548. 북서울 꿈의숲 서문,단체,F,AGE_002,2,192.24,2.08,8990.0,116
Mar-20-2020,1427,1427. 용마산역 1번출구,일일(회원),F,AGE_002,3,285.97,3.05,13130.0,128
Feb-20-2020,525,525. 한양대병원사거리,정기,M,AGE_002,196,18947.24,158.36,682510.0,3554
Jan-20-2020,2143,2143. 서울산업정보학교,일일(회원),F,AGE_002,3,314.28,3.03,13050.0,85
Feb-20-2020,145,145. 공덕역 5번출구,일일(회원),M,AGE_001,5,966.5,7.57,32650.0,367
May-20-2020,134,134. 연세로 명물길,정기,F,AGE_002,71,1237.97,12.99,55990.0,1678
Feb-20-2020,352,352. 중앙고입구 삼거리,정기,F,AGE_002,7,1646.39,21.44,92390.0,81
Apr-20-2020,925,925. 불광역 2번출구,정기,M,AGE_001,1,0.0,0.0,0.0,16
Mar-20-2020,2306,2306. 압구정역 2번 출구 옆,일일(회원),M,AGE_001,1,118.43,1.1,4747.19,86
Apr-20-2020,382,382. 약수역 10번출구 앞,일일(비회원),M,AGE_008,1,37.07,0.33,1440.0,14
Jan-20-2020,134,134. 연세로 명물길,일일(회원),M,AGE_003,2,151.6,0.98,4210.0,26
Apr-20-2020,2335,2335. 3호선 매봉역 3번출구앞,정기,M,AGE_003,50,8453.84,66.17,285180.0,1555
Jan-20-2020,1501,"1501. 미아역 3번,4번 출구 사이",정기,F,AGE_007,1,80.59,0.86,3700.0,28
Mar-20-2020,338,338. 세운스퀘어 앞,정기,F,AGE_007,6,742.24,5.58,24030.0,190
Mar-20-2020,1122,1122. 황금내근린공원,단체,M,AGE_004,3,2526.52,17.41,75060.0,159
Feb-20-2020,129,129. 신촌역(2호선) 6번출구 옆,일일(회원),F,AGE_003,3,887.0,8.57,36970.0,114
Apr-20-2020,1943,1943. 온수역 북측,정기,F,AGE_005,1,236.65,1.73,7470.0,38
Jan-20-2020,1516,1516. 우이초등학교 후문 옆,정기,M,AGE_007,1,0.0,0.0,0.0,6
Feb-20-2020,1338,1338. 용문2교 옆,정기,F,AGE_005,18,797.71,7.26,31270.0,247
May-20-2020,1152,1152. 마곡역교차로,정기,M,AGE_005,46,1791.75,14.89,64170.0,2024
Mar-20-2020,1537,1537. 북한산 우이역,정기,M,AGE_005,19,1810.79,13.72,59260.0,330
Feb-20-2020,2219,"2219. 고속터미널역 8-1번, 8-2번 출구 사이",단체,M,AGE_004,2,349.4,2.5,10760.0,144
May-20-2020,1690,1690. 도봉운전면허시험장,정기,F,AGE_002,86,3518.86,36.72,158290.0,2352
May-20-2020,1528,1528. 삼각산동 주민센터,정기,F,AGE_003,6,315.38,3.36,14480.0,164
Jan-20-2020,1369,1369. 미아사거리,일일(회원),F,AGE_003,4,863.59,8.04,34650.0,117
Jan-20-2020,646,646. 장한평역 1번출구 (국민은행앞),일일(비회원),M,AGE_008,1,58.17,0.52,2260.0,15
May-20-2020,1516,1516. 우이초등학교 후문 옆,일일(회원),F,AGE_002,8,33.54,0.28,1210.0,504
Jan-20-2020,2050,2050. 노량진역 5번출구,정기,F,AGE_007,1,1387.58,10.16,43800.0,9
Jan-20-2020,1859,1859. 대륭테크노타운 18차,정기,F,AGE_004,6,1807.46,16.29,70220.0,59
Apr-20-2020,764,764. 목동청소년수련관,일일(회원),M,AGE_005,3,288.39,2.25,9690.0,214
Jan-20-2020,257,257. 신길삼거리(우리은행),일일(회원),M,AGE_002,12,1062.44,8.73,37610.0,363
Apr-20-2020,1672,1672. 상계동수락리버시티,일일(회원),M,AGE_002,9,3203.11,27.47,118430.0,342
Mar-20-2020,211,211. 여의도역 4번출구 옆,일일(회원),M,AGE_003,26,4345.24,34.14,147110.0,1005
Feb-20-2020,509,509. 이마트 버스정류소 옆,일일(회원),M,AGE_001,5,2220.15,19.74,85020.0,293
May-20-2020,1715,1715. 서울특별시교육청도봉도서관,단체,F,AGE_001,4,871.38,9.47,40840.0,257
Mar-20-2020,1971,1971. 오정초교 앞 보도육교,일일(회원),M,AGE_004,5,700.03,5.83,25170.0,131
May-20-2020,917,917. 녹번역 4번출구,정기,F,AGE_007,1,0.0,0.0,0.0,6
Feb-20-2020,141,141. 연대 대운동장 옆,정기,M,AGE_006,10,1555.78,13.1,56390.0,203
Mar-20-2020,1222,1222. 잠실새내역 5번 출구 뒤,정기,F,AGE_007,2,91.37,0.69,2980.0,15
May-20-2020,809,809. 한남 유수지 복개주차장,정기,F,AGE_002,46,2738.3,25.57,110230.0,2569
Apr-20-2020,543,543. 구의공원(테크노마트 앞),정기,M,AGE_005,76,6873.42,56.06,241510.0,2044
Apr-20-2020,385,385. 종각역 5번출구,일일(회원),M,AGE_004,5,474.44,3.9,16800.0,103
Apr-20-2020,1246,1246. 문정 법조단지10,정기,M,AGE_003,83,7413.09,56.53,243640.0,2060
Apr-20-2020,332,332. 을지로2가 사거리 남측,일일(회원),M,AGE_003,18,789.66,5.88,25340.0,355
Apr-20-2020,2026,2026. 흑석역 4번출구,단체,F,AGE_005,1,143.95,1.69,7270.0,56
Feb-20-2020,1427,1427. 용마산역 1번출구,정기,M,AGE_003,17,845.85,6.58,28330.0,149
Apr-20-2020,156,156. 서울서부지방법원 앞,정기,F,AGE_004,48,3735.06,34.1,146950.0,1510
May-20-2020,1271,1271. 송파도서관,일일(회원),F,AGE_001,9,2049.37,18.97,81760.0,553
Jan-20-2020,178,178. 증산3교 앞,정기,M,AGE_007,3,415.21,2.71,11650.0,156
Apr-20-2020,2106,2106. 난곡 새마을금고,단체,F,AGE_002,2,418.94,4.31,18560.0,92
Feb-20-2020,2391,2391. 구룡터널 입구(개포1단지아파트),정기,F,AGE_002,1,29.09,0.26,1130.0,10
Apr-20-2020,2179,2179. 양녕로 입구,단체,F,AGE_002,2,178.51,2.28,9800.0,90
Apr-20-2020,1640,1640. 한내근린공원 북측,정기,F,AGE_004,23,2345.24,23.61,101760.0,841
May-20-2020,106,106. 합정역 7번출구 앞,정기,F,AGE_007,1,0.0,0.0,0.0,13
Apr-20-2020,587,587. 유니베라 앞,정기,M,AGE_001,4,19.32,0.14,610.0,41
Mar-20-2020,831,831. 이태원관광특구입구,일일(회원),F,AGE_003,10,2262.72,24.21,104390.0,552
May-20-2020,1716,1716. 하나로마트 창동점,일일(회원),F,AGE_007,2,0.0,0.0,0.0,165
Feb-20-2020,421,421. 마포구청 앞,일일(비회원),M,AGE_008,1,1526.12,13.76,59290.0,98
Apr-20-2020,965,965. 서울특별시 은평병원,일일(회원),F,AGE_002,2,303.99,2.74,11810.0,77
Apr-20-2020,635,635. 시조사 앞 (청량고정문 옆),일일(회원),F,AGE_004,10,239.77,2.62,11280.0,266
Apr-20-2020,507,507. 성수아이에스비즈타워 앞,정기,M,AGE_003,114,17889.43,148.53,640070.0,2229
Mar-20-2020,103,103. 망원역 2번출구 앞,일일(회원),M,AGE_003,14,2705.8,21.74,93730.0,731
Apr-20-2020,1984,1984. 구로구청,정기,M,AGE_005,27,816.33,6.74,29040.0,753
Apr-20-2020,1167,1167. 마곡수명산파크3단지 교차로,정기,F,AGE_002,172,17780.07,178.98,771610.0,2364
Feb-20-2020,1720,1720. 도봉구청 옆(중랑천변),정기,M,AGE_005,11,2490.59,22.17,95550.0,556
Mar-20-2020,2212,2212.서초현대4차아파트 201동 맞은편,단체,M,AGE_004,2,545.11,3.37,14490.0,93
Mar-20-2020,1420,1420. 신내어울공원 앞,정기,F,AGE_001,17,5900.12,50.52,217740.0,887
Jan-20-2020,1859,1859. 대륭테크노타운 18차,일일(회원),F,AGE_003,1,459.59,4.64,20010.0,94
May-20-2020,1127,1127. 화곡역(에이스정형외과앞) 버스정류장,단체,F,AGE_001,5,2566.02,23.13,99690.0,271
May-20-2020,389,389. 을지로4가역 1번출구,일일(회원),F,AGE_002,22,2952.54,33.05,142450.0,613
Jan-20-2020,617,617. 청솔우성아파트 앞,정기,M,AGE_001,6,380.33,3.34,14380.0,69
May-20-2020,278,278. 쌍용플레티넘오피스텔,단체,M,AGE_003,1,0.0,0.0,0.0,13
Feb-20-2020,387,387. 훈련원공원주차장 앞,정기,M,AGE_005,45,3844.07,32.8,141440.0,1334
Apr-20-2020,286,286. 우성아파트 교차로,정기,F,AGE_007,2,37.54,0.37,1580.0,17
Jan-20-2020,565,565. 옥수역 3번출구,정기,F,AGE_002,52,11149.57,106.61,459500.0,2124
Feb-20-2020,1983,1983. 구로동롯데아파트,일일(회원),M,AGE_004,2,148.5,1.16,5000.0,38
Mar-20-2020,1441,1441. 신내능말공원,정기,M,AGE_002,62,11038.08,92.06,396760.64,1425
Mar-20-2020,113,113. 홍대입구역 2번출구 앞,정기,M,AGE_002,423,58456.96,459.02,1978194.56,9630
Feb-20-2020,1996,1996. 구일역 1번 출입구 앞,일일(회원),F,AGE_002,19,6066.98,59.26,255360.0,905
Jan-20-2020,1328,1328. 월곡역 3번출구,정기,F,AGE_004,2,116.16,1.29,5560.0,45
Feb-20-2020,2328,2328. 르네상스 호텔 사거리 역삼지하보도 7번출구 앞,정기,M,AGE_003,26,2425.3,18.11,77970.0,504
Jan-20-2020,110,110. 사천교,정기,M,AGE_006,2,55.59,0.49,2110.0,28
May-20-2020,1731,1731. 도봉고등학교 맞은편,정기,F,AGE_002,45,649.76,7.21,31060.0,877
Feb-20-2020,3516,3516. 구의아리수정수센터앞,일일(회원),M,AGE_002,4,1461.36,12.76,54990.0,56
Feb-20-2020,353,353. 재동초교 앞 삼거리,단체,M,AGE_003,2,88.07,0.64,2780.0,34
Feb-20-2020,104,104. 합정역 1번출구 앞,정기,M,AGE_003,116,9818.18,77.69,334920.0,1836
May-20-2020,486,486. 평창동주민센터 앞,일일(회원),F,AGE_002,3,131.16,1.28,5520.0,119
Mar-20-2020,340,340. 혜화동 로터리,일일(비회원),F,AGE_008,1,114.03,1.03,4430.0,44
Apr-20-2020,2359,"2359. 국립국악중,고교 정문 맞은편",정기,M,AGE_006,18,2617.25,18.7,80600.0,895
Feb-20-2020,1326,1326. 상월곡역 1번출구,정기,M,AGE_002,17,611.55,4.99,21610.0,134
Jan-20-2020,1988,1988. 고척LIGA아파트 앞,일일(회원),M,AGE_001,3,427.68,3.13,13500.0,123
Feb-20-2020,1166,1166. 강서구립등빛도서관,정기,F,AGE_002,69,2682.69,27.87,120150.0,1186
Apr-20-2020,1907,1907. 구일우성(아) 육교 밑,일일(회원),M,AGE_005,3,372.44,2.82,12150.0,67
Jan-20-2020,703,703. 오목교역 7번출구 앞,정기,F,AGE_005,3,255.29,1.98,8590.0,51
May-20-2020,913,913. 이마트 은평점,일일(회원),M,AGE_002,38,3168.17,24.45,105350.0,1921
May-20-2020,1233,1233. 잠실3거리(갤러리아팰리스),일일(비회원),F,AGE_008,1,126.13,1.14,4900.0,29
