ID,height(cm),weight(kg)
11409,180.5,71.2
11410,166.8,64.0
11411,151.9,40.2
11412,162.2,53.3
11413,181.3,97.0
11414,162.6,36.4
11415,158.7,77.1
11416,173.7,55.2
11417,182.3,73.5
11418,163.6,52.3
11419,154.4,54.4
11420,167.3,78.1
11421,148.6,41.3
11422,176.3,70.9
11423,184.5,76.7
11424,165.0,66.4
11425,118.9,28.6
11426,170.2,58.2
11427,177.2,95.2
11428,182.9,66.3
11429,174.8,72.4
11430,160.5,55.4
11431,181.3,59.8
11432,160.8,56.0
11433,161.8,49.2
11434,178.7,75.2
11435,163.7,47.6
11436,178.2,53.7
11437,158.2,69.6
11438,163.2,65.5
11439,162.9,38.8
11440,161.7,69.6
11441,176.2,70.6
11442,168.8,68.6
11443,156.7,50.0
11444,160.6,43.3
11445,171.9,69.8
11446,160.4,69.7
11447,181.7,63.4
11448,178.5,59.8
11449,159.4,57.1
11450,173.0,63.8
11451,169.6,55.2
11452,173.6,61.5
11453,182.1,75.4
11454,160.1,58.9
11455,162.6,57.3
11456,172.7,89.7
11457,157.4,52.8
11458,166.5,65.8
11459,183.7,96.7
11460,179.0,80.3
11461,176.4,71.9
11462,169.8,84.6
11463,182.1,87.2
11464,161.0,73.5
11465,161.0,55.6
11466,172.6,64.2
11467,163.7,53.3
11468,172.0,70.2
11469,163.2,65.5
11470,156.0,43.0
11471,167.0,67.0
11472,161.0,62.1
11473,166.6,64.1
11474,173.3,53.4
11475,173.5,75.2
11476,178.9,52.8
11477,167.6,61.4
11478,157.8,69.5
11479,181.0,71.8
11480,159.9,48.5
11481,161.5,78.3
11482,160.6,69.8
11483,163.8,53.8
11484,179.1,85.2
11485,171.9,58.5
11486,175.2,65.1
11487,161.7,73.4
11488,160.3,75.3
11489,176.1,64.3
11490,173.5,58.1
11491,177.0,65.4
11492,160.7,74.5
11493,170.9,61.0
11494,157.2,34.3
11495,167.7,45.6
11496,179.6,57.5
11497,161.0,66.6
11498,174.0,70.4
11499,159.1,62.8
11500,165.3,69.7
11501,168.1,79.9
11502,176.8,69.9
11503,177.9,82.3
11504,182.2,86.3
11505,178.1,80.1
11506,125.49999999999999,24.6
11507,161.3,54.4
11508,174.4,63.7
11509,177.6,86.9
11510,169.8,66.0
11511,171.3,48.2
11512,178.3,94.0
11513,165.1,66.7
11514,172.0,60.4
11515,169.5,52.6
11516,180.2,87.6
11517,171.2,59.3
11518,174.0,56.2
11519,178.6,58.8
11520,155.0,57.3
11521,172.9,59.8
11522,167.9,59.2
11523,172.1,64.7
11524,164.2,54.6
11525,168.1,71.6
11526,161.3,83.9
11527,167.5,81.4
11528,177.7,72.7
11529,170.1,79.5
11530,173.0,69.2
11531,162.3,47.8
11532,175.4,66.9
11533,177.8,62.6
11534,175.8,73.0
11535,182.2,86.9
11536,151.7,58.4
11537,178.0,89.0
11538,185.1,100.9
11539,171.1,58.2
11540,158.3,53.1
11541,176.6,80.3
11542,161.5,41.9
11543,161.6,33.3
11544,171.8,67.5
11545,162.8,73.3
11546,171.5,69.4
11547,159.3,64.5
11548,182.5,79.4
11549,182.0,82.0
11550,174.5,54.7
11551,161.4,54.0
11552,159.1,66.6
11553,157.2,60.2
11554,184.7,61.8
11555,184.6,85.8
11556,166.7,61.5
11557,158.4,57.5
11558,153.2,66.3
11559,165.9,50.4
11560,165.9,55.3
11561,160.7,53.7
11562,165.1,58.9
11563,171.3,55.5
11564,166.9,35.7
11565,167.8,77.0
11566,168.9,49.0
11567,168.2,77.4
11568,170.3,73.9
11569,175.1,75.4
11570,161.7,64.7
11571,176.9,85.3
11572,159.3,55.1
11573,171.5,70.0
11574,154.6,58.6
11575,167.1,68.6
11576,176.6,76.9
11577,179.7,99.4
11578,165.5,69.9
11579,176.4,76.0
11580,177.4,71.1
11581,121.6,38.6
11582,157.5,71.2
11583,168.0,57.8
11584,162.4,70.0
11585,176.9,76.3
11586,171.6,71.4
11587,178.1,69.7
11588,156.6,73.5
11589,163.4,44.9
11590,174.9,52.7
11591,166.5,70.9
11592,180.8,97.9
11593,164.0,64.7
11594,173.7,87.0
11595,173.3,72.3
11596,165.4,59.5
11597,149.1,44.4
11598,184.5,92.5
11599,170.3,83.6
11600,169.7,62.2
11601,162.6,60.8
11602,164.5,67.9
11603,176.7,84.4
11604,166.3,66.3
11605,160.0,63.4
11606,176.5,76.2
11607,158.9,54.3
11608,162.7,81.1
11609,173.3,76.6
11610,171.0,70.4
11611,174.0,76.3
11612,175.2,57.2
11613,185.3,79.8
11614,172.9,78.1
11615,178.1,72.7
11616,161.0,59.7
11617,184.7,88.5
11618,173.9,91.1
11619,165.6,43.6
11620,157.1,69.5
11621,176.1,85.3
11622,164.4,58.7
11623,178.3,75.4
11624,164.6,61.7
11625,176.7,88.3
11626,165.7,47.8
11627,163.0,77.3
11628,162.4,64.9
11629,190.4,69.5
11630,157.9,62.6
11631,161.1,48.3
11632,159.2,41.9
11633,151.5,56.8
11634,178.3,79.6
11635,162.1,70.7
11636,162.5,49.6
11637,180.1,57.7
11638,162.6,69.5
11639,163.4,50.4
11640,160.7,57.4
11641,154.4,51.2
11642,177.7,52.6
11643,163.0,64.9
11644,177.6,77.5
11645,173.7,61.5
11646,163.0,69.7
11647,185.3,70.5
11648,163.7,60.6
11649,164.7,52.2
11650,161.6,84.0
11651,173.3,67.4
11652,159.6,76.6
11653,169.9,76.5
11654,151.8,60.8
11655,160.4,47.4
11656,177.4,83.9
11657,179.5,82.2
11658,169.5,48.6
11659,174.8,63.5
11660,174.0,70.6
11661,177.5,91.1
11662,176.1,60.9
11663,177.1,76.9
11664,176.8,67.1
11665,169.9,56.7
11666,178.2,79.6
11667,183.2,77.3
11668,157.1,56.3
11669,119.30000000000001,49.6
11670,172.1,79.0
11671,156.5,51.0
11672,176.0,69.8
11673,169.5,83.0
11674,164.9,59.1
11675,169.0,68.3
11676,166.4,65.2
11677,173.6,67.2
11678,169.4,68.2
11679,168.5,38.9
11680,171.5,53.5
11681,178.2,37.8
11682,172.2,83.1
11683,163.7,61.0
11684,186.6,87.6
11685,180.1,71.4
11686,175.3,77.4
11687,183.2,77.4
11688,152.4,46.1
11689,176.6,77.8
11690,156.0,44.5
11691,160.1,48.8
11692,155.0,49.8
11693,154.4,59.6
11694,163.8,53.1
11695,174.7,81.9
11696,171.5,52.8
11697,181.6,88.3
11698,157.3,52.7
11699,158.0,54.3
11700,165.6,64.9
11701,159.0,65.5
11702,178.3,74.6
11703,161.9,66.0
11704,165.9,56.3
11705,179.1,78.3
11706,167.4,55.9
11707,181.6,71.2
11708,165.4,71.2
11709,157.1,57.7
11710,177.8,83.7
11711,177.9,66.4
11712,158.2,64.9
11713,178.0,59.0
11714,162.1,79.5
11715,169.8,59.4
11716,155.5,43.1
11717,158.8,58.4
11718,157.1,51.4
11719,171.9,74.2
11720,156.8,63.6
11721,177.9,85.0
11722,177.5,96.8
11723,163.4,65.0
11724,151.7,55.9
11725,161.3,68.0
11726,183.1,63.1
11727,163.0,60.7
11728,175.3,76.6
11729,168.4,74.0
11730,178.3,59.9
11731,157.4,40.3
11732,158.5,34.4
11733,180.1,84.9
11734,160.6,52.9
11735,173.7,63.2
11736,180.4,60.6
11737,160.2,53.2
11738,167.9,81.2
11739,161.0,62.8
11740,160.2,68.7
11741,160.3,38.3
11742,153.7,47.3
11743,168.3,83.5
11744,178.9,77.3
11745,185.2,108.8
11746,172.6,66.6
11747,166.4,52.7
11748,172.5,88.1
11749,175.8,71.7
11750,176.5,66.3
11751,157.6,68.0
11752,175.9,90.4
11753,165.8,69.2
11754,170.5,75.4
11755,160.2,79.5
11756,160.9,60.4
11757,171.4,70.9
11758,169.8,61.1
11759,169.0,55.6
11760,173.1,60.1
11761,175.3,72.6
11762,176.5,75.9
11763,160.6,56.2
11764,164.8,43.0
11765,176.9,60.4
11766,161.6,55.0
11767,173.7,75.4
11768,164.3,49.5
11769,170.3,64.0
11770,164.8,60.6
11771,179.7,68.6
11772,160.6,41.9
11773,180.4,71.4
11774,164.6,65.1
11775,184.9,54.0
11776,167.8,90.8
11777,170.5,71.8
11778,182.5,83.1
11779,166.8,77.5
11780,161.1,66.9
11781,159.7,64.8
11782,177.4,77.5
11783,173.5,65.1
11784,175.6,75.6
11785,179.6,84.0
11786,165.9,53.0
11787,178.8,72.8
11788,179.3,77.6
11789,177.0,66.1
11790,178.5,67.8
11791,167.3,58.1
11792,166.6,62.9
11793,161.9,68.6
11794,168.6,86.3
11795,154.2,58.6
11796,159.2,57.9
11797,158.4,60.4
11798,173.1,89.8
11799,173.4,75.1
11800,116.9,45.9
11801,158.8,79.6
11802,181.4,62.9
11803,161.9,66.1
11804,162.7,52.8
11805,161.0,74.1
11806,170.4,62.3
11807,164.4,53.6
11808,176.4,81.2
11809,155.8,69.1
11810,175.9,63.2
11811,163.3,62.3
11812,173.3,68.9
11813,177.6,79.2
11814,163.2,61.1
11815,167.4,45.5
11816,157.7,55.8
11817,159.4,52.7
11818,170.4,82.2
11819,161.5,48.9
11820,164.8,60.8
11821,168.0,60.6
11822,163.4,55.3
11823,158.8,61.4
11824,171.9,80.2
11825,160.8,67.6
11826,172.0,70.2
11827,177.7,73.0
11828,171.4,93.1
11829,170.1,78.6
11830,155.4,60.8
11831,168.0,61.1
11832,179.0,56.7
11833,163.8,75.4
11834,158.7,47.5
11835,156.0,55.4
11836,161.7,55.4
11837,165.5,50.0
11838,171.0,84.8
11839,159.7,59.6
11840,173.4,64.1
11841,176.6,54.3
11842,179.2,76.6
11843,157.1,48.3
11844,162.4,39.3
11845,162.9,58.1
11846,156.2,51.1
11847,169.1,67.2
11848,158.1,43.4
11849,156.5,60.8
11850,152.4,51.9
11851,185.4,77.5
11852,177.8,96.0
11853,177.9,91.6
11854,167.9,73.3
11855,163.3,46.8
11856,168.8,83.2
11857,170.0,66.1
11858,174.0,48.7
11859,165.5,59.1
11860,152.4,53.3
11861,145.4,45.5
11862,162.4,50.6
11863,172.7,52.6
11864,164.3,58.2
11865,180.8,92.9
11866,167.2,54.6
11867,169.7,66.5
11868,167.9,63.6
11869,156.3,66.9
11870,156.4,68.4
11871,155.8,75.6
11872,182.4,74.3
11873,177.3,80.1
11874,182.4,59.1
11875,168.9,49.5
11876,171.8,82.5
11877,127.0,-1.6
11878,166.8,70.2
11879,182.5,83.2
11880,147.2,42.4
11881,177.1,76.4
11882,159.1,64.8
11883,172.8,60.1
11884,162.6,70.4
11885,163.8,72.4
11886,157.9,60.7
11887,182.8,79.6
11888,160.8,51.0
11889,171.6,45.8
11890,188.7,70.9
11891,173.2,82.6
11892,182.9,74.0
11893,165.1,52.7
11894,164.1,57.8
11895,162.9,68.4
11896,157.7,66.1
11897,176.1,61.4
11898,171.0,43.5
11899,155.0,53.6
11900,176.4,46.5
11901,175.9,72.1
11902,167.2,64.4
11903,165.5,49.8
11904,170.3,63.1
11905,172.0,84.8
11906,172.0,71.4
11907,179.6,77.8
11908,178.6,55.6
11909,177.0,84.1
11910,149.4,59.3
11911,175.9,68.3
11912,178.0,67.9
11913,174.6,63.8
11914,172.3,72.3
11915,175.6,71.1
11916,168.2,76.1
11917,159.2,66.1
11918,175.5,59.9
11919,165.7,66.1
11920,171.7,82.1
11921,178.7,93.4
11922,169.1,42.5
11923,180.6,66.1
11924,170.8,74.6
11925,159.9,55.7
11926,179.3,57.8
11927,163.9,62.0
11928,171.5,59.4
11929,154.3,47.5
11930,161.9,61.9
11931,176.7,84.9
11932,158.5,53.6
11933,166.6,58.8
11934,171.7,65.9
11935,163.7,59.4
11936,173.5,70.0
11937,168.0,69.1
11938,185.0,93.6
11939,166.5,76.4
11940,158.2,52.8
11941,171.7,77.8
11942,150.2,58.5
11943,159.9,68.1
11944,178.7,77.3
11945,183.4,82.7
11946,162.8,64.1
11947,174.3,63.0
11948,169.2,54.8
11949,168.0,66.6
11950,168.1,60.2
11951,177.7,72.9
11952,178.0,98.7
11953,171.5,73.1
11954,179.5,93.2
11955,158.3,87.7
11956,158.6,50.2
11957,164.9,71.6
11958,154.3,45.6
11959,179.2,72.3
11960,172.2,84.5
11961,166.3,69.3
11962,172.8,46.7
11963,164.7,44.2
11964,170.2,48.1
11965,183.3,88.6
11966,184.2,87.3
11967,186.5,76.6
11968,154.5,69.7
11969,168.0,74.5
11970,170.4,62.9
11971,159.1,50.0
11972,175.7,69.6
11973,178.5,80.4
11974,166.7,43.8
11975,151.5,38.1
11976,181.6,68.4
11977,175.5,78.6
11978,161.2,60.0
11979,176.0,95.2
11980,166.1,60.0
11981,169.7,66.8
11982,162.1,64.7
11983,161.2,54.8
11984,173.4,72.9
11985,163.9,65.7
11986,170.3,82.3
11987,172.5,66.9
11988,176.4,69.2
11989,127.4,35.6
11990,181.1,73.7
11991,162.1,68.8
11992,159.7,56.4
11993,176.6,45.6
11994,165.3,81.6
11995,165.0,66.8
11996,164.1,61.3
11997,175.3,64.2
11998,173.1,64.1
11999,180.8,59.1
12000,152.6,42.1
12001,164.2,59.2
12002,175.9,74.9
12003,162.1,47.7
12004,154.2,64.8
12005,169.5,69.1
12006,180.3,86.7
12007,160.1,60.6
12008,183.5,68.3
12009,169.7,83.7
12010,174.8,97.1
12011,187.0,68.8
12012,174.9,65.4
12013,169.5,71.0
12014,159.8,58.1
12015,160.6,74.4
12016,177.1,64.9
12017,181.2,101.5
12018,184.1,74.5
12019,159.1,80.2
12020,164.7,49.3
12021,169.0,80.3
12022,172.2,78.8
12023,176.3,63.1
12024,163.0,54.9
12025,159.6,65.5
12026,179.4,72.4
12027,171.9,67.1
12028,169.7,56.3
12029,153.4,45.2
12030,160.9,73.4
12031,182.0,115.5
12032,163.4,64.1
12033,161.8,69.7
12034,149.6,58.4
12035,154.0,59.8
12036,168.6,64.9
12037,181.1,81.7
12038,157.7,65.3
12039,182.8,90.5
12040,171.3,77.0
12041,179.9,43.3
12042,165.7,52.2
12043,161.2,78.6
12044,173.4,62.7
12045,178.9,48.7
12046,171.6,72.5
12047,157.2,55.4
12048,165.8,49.9
12049,174.1,54.9
12050,185.8,79.5
12051,177.8,65.4
12052,161.7,76.5
12053,176.1,73.0
12054,169.2,80.1
12055,166.4,49.4
12056,166.3,85.9
12057,158.1,50.6
12058,153.3,57.0
12059,161.8,66.9
12060,161.8,59.2
12061,174.5,81.3
12062,179.7,78.1
12063,162.8,78.7
12064,163.9,53.4
12065,176.9,53.8
12066,160.3,60.6
12067,154.2,58.1
12068,172.2,55.3
12069,160.0,52.9
12070,179.4,95.5
12071,179.9,76.8
12072,157.0,53.2
12073,173.2,61.9
12074,176.1,74.1
12075,163.3,76.5
12076,170.1,66.4
12077,148.9,46.3
12078,177.4,87.1
12079,182.6,73.9
12080,159.8,55.6
12081,181.0,62.6
12082,175.8,81.1
12083,175.7,55.3
12084,170.4,69.7
12085,175.6,98.4
12086,171.8,55.4
12087,177.3,99.5
12088,175.7,73.3
12089,163.4,50.2
12090,156.6,55.1
12091,174.3,52.6
12092,158.5,55.7
12093,167.0,69.1
12094,167.3,66.7
12095,168.0,93.4
12096,173.7,55.1
12097,175.3,71.6
12098,162.8,41.6
12099,161.1,51.1
12100,159.2,53.0
12101,161.4,47.2
12102,174.8,59.5
12103,184.7,74.4
12104,163.9,70.1
12105,154.9,61.8
12106,157.1,62.9
12107,179.0,72.0
12108,173.2,48.5
12109,159.8,66.7
12110,162.9,73.5
12111,181.0,96.3
12112,164.7,63.4
12113,165.4,76.0
12114,166.7,70.5
12115,161.1,42.7
12116,177.9,53.4
12117,153.3,50.6
12118,173.7,49.9
12119,171.6,92.9
12120,173.3,54.5
12121,167.8,57.2
12122,178.3,55.8
12123,157.6,62.5
12124,170.5,45.8
12125,175.3,64.5
12126,161.6,55.4
12127,174.4,70.6
12128,166.2,74.5
12129,176.3,95.9
12130,188.1,70.5
12131,161.5,70.6
12132,169.7,88.7
12133,158.5,48.7
12134,175.9,50.7
12135,179.0,85.7
12136,170.0,67.6
12137,160.2,48.6
12138,181.5,69.2
12139,185.0,90.3
12140,164.8,53.9
12141,157.8,66.7
12142,176.1,67.9
12143,168.8,65.6
12144,178.7,96.2
12145,164.8,70.3
12146,173.0,71.2
12147,159.1,62.4
12148,164.0,62.7
12149,172.2,68.9
12150,157.1,54.7
12151,170.4,53.0
12152,179.2,77.4
12153,178.1,52.6
12154,159.6,69.9
12155,170.4,80.1
12156,166.2,42.1
12157,165.7,65.4
12158,168.0,70.8
12159,165.2,69.2
12160,177.8,94.0
12161,180.0,75.4
12162,181.2,78.8
12163,168.0,65.9
12164,162.1,65.4
12165,157.5,56.3
12166,183.2,82.7
12167,169.3,59.7
12168,171.6,74.5
12169,163.4,63.3
12170,165.3,48.2
12171,171.8,70.7
12172,179.1,81.6
12173,155.0,51.0
12174,163.4,69.7
12175,169.9,74.0
12176,163.6,69.3
12177,165.1,48.1
12178,154.3,56.9
12179,153.5,47.3
12180,175.2,57.1
12181,181.2,104.3
12182,170.4,74.2
12183,180.7,72.0
12184,182.2,71.3
12185,166.1,85.3
12186,170.4,57.1
12187,173.2,47.0
12188,173.6,64.9
12189,179.8,92.7
12190,176.9,82.6
12191,174.3,85.1
12192,182.6,74.0
12193,173.4,82.4
12194,155.7,71.7
12195,174.9,67.3
12196,161.0,56.4
12197,170.4,69.1
12198,172.9,69.0
12199,169.5,67.9
12200,164.1,84.2
12201,114.3,9.8
12202,172.0,79.8
12203,172.2,53.1
12204,172.6,73.7
12205,172.3,85.1
12206,168.7,63.0
12207,166.7,82.8
12208,181.6,60.0
12209,164.9,57.0
12210,157.3,61.4
12211,167.1,53.3
12212,160.5,47.0
12213,180.7,77.2
12214,173.5,65.1
12215,173.1,61.9
12216,166.0,57.3
12217,159.7,49.3
12218,168.2,69.2
12219,178.4,53.4
12220,150.6,63.8
12221,169.7,103.8
12222,162.5,73.9
12223,160.1,66.5
12224,179.6,78.2
12225,163.6,45.9
12226,156.7,30.7
12227,172.0,85.1
12228,165.5,47.9
12229,172.2,69.4
12230,177.5,54.5
12231,156.4,61.0
12232,159.2,60.0
12233,184.2,88.8
12234,179.0,79.9
12235,160.8,55.5
12236,174.2,65.6
12237,164.8,48.0
12238,169.9,82.7
12239,155.5,59.5
12240,157.4,60.6
12241,172.9,63.2
12242,169.9,79.5
12243,217.60000000000002,137.0
12244,157.1,52.1
12245,172.5,48.3
12246,159.8,72.2
12247,164.9,71.0
12248,157.2,76.1
12249,162.8,63.7
12250,175.5,56.4
12251,164.2,67.8
12252,176.2,53.7
12253,173.1,80.4
12254,161.6,64.2
12255,169.1,65.5
12256,172.9,70.4
12257,177.7,75.2
12258,165.4,69.7
12259,175.3,81.8
12260,181.9,71.5
12261,170.7,77.5
12262,170.1,73.9
12263,163.5,67.1
12264,154.0,56.2
12265,170.7,57.3
12266,166.2,52.1
12267,163.6,44.4
12268,155.0,45.0
12269,157.5,62.3
12270,158.5,62.8
12271,171.2,67.7
12272,157.2,56.6
12273,179.1,94.1
12274,166.6,77.6
12275,163.6,59.3
12276,113.9,54.4
12277,170.6,73.5
12278,164.7,64.8
12279,161.6,76.2
12280,178.2,72.6
12281,155.8,49.9
12282,172.3,89.2
12283,174.8,48.7
12284,120.39999999999999,29.3
12285,185.0,88.0
12286,175.6,95.0
12287,174.2,86.0
12288,167.8,67.7
12289,181.6,60.1
12290,160.7,67.2
12291,175.4,54.7
12292,185.3,81.9
12293,170.3,73.2
12294,159.5,74.9
12295,161.8,73.8
12296,163.4,61.3
12297,171.3,76.3
12298,182.0,62.3
12299,162.2,64.0
12300,163.1,62.3
12301,173.5,71.9
12302,168.2,54.7
12303,157.2,61.6
12304,175.6,63.9
12305,160.8,65.3
12306,178.2,62.1
12307,158.2,49.9
12308,161.9,54.5
12309,161.9,63.5
12310,172.5,74.5
12311,164.3,64.6
12312,158.4,55.3
12313,165.9,56.9
12314,161.0,62.2
12315,187.8,79.4
12316,166.8,70.8
12317,150.1,45.6
12318,159.4,59.4
12319,163.2,73.2
12320,165.2,67.6
12321,184.8,70.3
12322,173.0,75.8
12323,167.1,63.6
12324,161.4,76.0
12325,174.3,52.0
12326,164.0,50.6
12327,178.7,59.3
12328,175.8,60.3
12329,181.6,88.3
12330,161.6,51.0
12331,159.9,38.4
12332,173.9,38.3
12333,175.0,52.3
12334,179.4,77.0
12335,172.2,80.0
12336,178.1,84.5
12337,156.0,70.2
12338,180.8,60.1
12339,168.5,35.3
12340,178.0,60.9
12341,181.9,89.7
12342,165.5,60.0
12343,175.2,87.4
12344,168.1,45.6
12345,168.9,64.6
12346,170.9,71.4
12347,158.0,58.6
12348,154.1,43.6
12349,172.5,51.9
12350,176.6,50.7
12351,149.7,47.9
12352,165.3,58.2
12353,161.3,70.3
12354,152.0,42.7
12355,155.4,52.0
12356,178.5,65.1
12357,160.7,61.2
12358,155.4,35.5
12359,159.8,71.8
12360,170.3,90.4
12361,165.8,44.0
12362,164.3,50.0
12363,167.5,70.3
12364,166.4,41.3
12365,172.2,68.9
12366,177.9,83.8
12367,167.9,87.7
12368,168.0,70.5
12369,160.4,64.3
12370,166.5,58.1
12371,174.5,73.7
12372,163.6,72.4
12373,160.2,61.7
12374,164.4,54.1
12375,178.4,77.7
12376,176.6,66.3
12377,178.8,94.9
12378,160.7,67.2
12379,169.4,55.0
12380,155.8,56.6
12381,160.7,62.8
12382,173.4,56.5
12383,166.1,68.9
12384,183.0,69.2
12385,174.9,68.0
12386,160.2,61.8
12387,163.0,56.8
12388,156.9,74.8
12389,177.3,70.7
12390,183.3,67.9
12391,163.6,65.4
12392,159.1,62.3
12393,161.7,52.4
12394,170.5,71.1
12395,162.7,61.5
12396,162.9,63.2
12397,157.8,64.9
12398,156.3,52.0
12399,177.5,61.8
12400,157.7,70.0
12401,156.3,65.9
12402,154.7,61.9
12403,176.2,70.1
12404,180.4,83.0
12405,168.5,63.4
12406,161.6,65.7
12407,161.9,50.5
12408,158.5,62.6
12409,177.6,67.9
12410,157.3,55.0
12411,185.4,72.2
12412,165.3,82.9
12413,166.5,61.3
12414,166.1,70.2
12415,170.8,62.0
12416,174.6,52.3
12417,161.3,75.4
12418,173.1,68.7
12419,177.1,76.3
12420,163.1,84.7
12421,155.4,63.3
12422,175.3,83.9
12423,166.4,56.4
12424,152.2,53.1
12425,160.2,63.2
12426,175.1,88.4
12427,160.3,57.5
12428,168.0,81.0
12429,176.5,66.8
12430,172.4,73.1
12431,162.5,68.0
12432,175.1,76.3
12433,164.0,55.5
12434,169.6,67.7
12435,173.3,55.9
12436,155.6,43.2
12437,160.0,46.9
12438,182.7,60.1
12439,153.6,62.4
12440,161.2,53.4
12441,169.8,66.1
12442,173.8,81.8
12443,163.5,72.6
12444,186.0,85.5
12445,161.3,64.7
12446,178.0,38.9
12447,184.2,94.9
12448,165.7,60.1
12449,174.7,78.6
12450,156.5,48.6
12451,159.4,48.8
12452,158.5,58.8
12453,158.8,65.2
12454,161.3,67.9
12455,168.2,70.7
12456,175.9,70.7
12457,176.6,86.0
12458,182.4,69.8
12459,167.3,63.5
12460,161.6,56.9
12461,169.6,44.9
12462,185.2,80.0
12463,167.2,62.0
12464,171.0,50.9
12465,174.9,83.1
12466,168.2,38.8
12467,176.0,65.8
12468,163.5,72.2
12469,161.2,35.6
12470,178.1,69.4
12471,162.7,83.4
12472,178.2,74.5
12473,178.0,57.0
12474,172.1,79.2
12475,172.1,92.2
12476,172.4,68.5
12477,158.1,54.1
12478,180.2,94.3
12479,171.3,71.6
12480,167.5,70.9
12481,175.7,80.0
12482,169.2,76.8
12483,176.4,67.0
12484,170.2,68.5
12485,180.4,67.3
12486,157.2,59.5
12487,160.6,72.2
12488,169.2,71.6
12489,158.5,77.6
12490,152.2,40.0
12491,180.1,65.3
12492,163.0,53.9
12493,145.1,35.8
12494,174.0,80.0
12495,162.3,65.5
12496,182.7,86.0
12497,161.5,47.6
12498,172.3,72.6
12499,173.0,51.1
12500,182.3,70.2
12501,185.0,54.8
12502,170.2,68.6
12503,166.0,52.5
12504,156.8,61.8
12505,181.1,76.5
12506,167.7,67.9
12507,156.9,54.0
12508,161.7,58.2
12509,167.7,52.7
12510,153.9,57.6
12511,161.6,69.9
12512,169.4,69.5
12513,151.5,55.7
12514,175.9,81.2
12515,169.4,85.6
12516,165.8,66.5
12517,176.4,56.4
12518,177.2,60.5
12519,165.7,47.3
12520,156.1,51.2
12521,177.7,87.5
12522,162.1,77.1
12523,161.3,66.5
12524,176.1,73.1
12525,176.5,83.7
12526,149.5,46.0
12527,167.1,52.8
12528,175.3,77.3
12529,158.0,73.8
12530,158.3,63.9
12531,174.8,77.5
12532,169.3,51.9
12533,177.3,87.5
12534,175.4,78.8
12535,173.1,84.2
12536,168.1,67.5
12537,166.6,57.3
12538,170.9,63.7
12539,155.9,57.6
12540,160.1,72.8
12541,170.5,36.5
12542,152.0,37.5
12543,167.6,43.9
12544,173.3,83.1
12545,166.3,58.7
12546,163.7,61.4
12547,166.6,77.2
12548,170.5,53.8
12549,176.1,65.7
12550,157.8,58.1
12551,163.8,62.9
12552,155.9,60.7
12553,172.0,33.3
12554,154.4,49.8
12555,176.8,61.8
12556,177.4,42.6
12557,169.8,68.5
12558,175.8,75.0
12559,153.7,52.4
12560,167.5,38.8
12561,171.4,66.4
12562,181.8,76.0
12563,160.6,72.1
12564,165.3,60.7
12565,162.8,75.4
12566,166.3,71.2
12567,157.9,66.2
12568,169.5,60.4
12569,176.4,70.0
12570,164.8,62.3
12571,180.5,78.5
12572,169.0,66.0
12573,160.1,63.1
12574,170.4,88.8
12575,158.9,76.7
12576,151.9,60.8
12577,167.8,50.5
12578,176.2,62.0
12579,179.2,74.3
12580,161.5,66.2
12581,157.3,63.8
12582,176.7,67.5
12583,178.6,90.9
12584,160.6,76.9
12585,165.1,42.3
12586,166.2,59.4
12587,176.8,60.4
12588,171.9,62.6
12589,153.7,60.1
12590,160.7,83.6
12591,163.9,65.5
12592,177.2,78.4
12593,185.9,90.3
12594,157.4,43.3
12595,158.4,55.0
12596,157.4,54.1
12597,172.3,63.9
12598,161.1,52.9
12599,120.19999999999999,29.2
12600,173.0,72.8
12601,179.8,93.1
12602,159.4,63.6
12603,167.8,59.3
12604,172.7,75.8
12605,160.5,77.0
12606,162.3,60.3
12607,175.7,60.8
12608,169.8,55.9
12609,181.5,84.0
12610,160.2,64.6
12611,176.2,95.0
12612,158.0,56.8
12613,172.7,69.1
12614,170.4,74.3
12615,174.0,73.8
12616,163.1,65.1
12617,150.8,57.6
12618,157.0,68.7
12619,175.3,86.5
12620,155.3,63.3
12621,178.2,76.6
12622,156.2,63.0
12623,170.0,65.2
12624,172.7,51.7
12625,164.6,56.0
12626,165.0,75.9
12627,167.5,45.4
12628,152.5,62.0
12629,180.2,60.3
12630,162.5,41.4
12631,166.6,72.6
12632,172.9,78.8
12633,173.6,54.2
12634,159.8,50.5
12635,183.6,65.7
12636,173.3,82.4
12637,175.0,43.3
12638,167.0,70.7
12639,159.0,62.5
12640,152.6,45.5
12641,169.4,59.9
12642,168.9,62.6
12643,176.4,68.4
12644,178.9,94.2
12645,155.8,51.9
12646,170.5,72.2
12647,179.1,86.0
12648,172.8,83.3
12649,173.0,54.1
12650,157.5,41.5
12651,173.5,52.0
12652,155.1,67.3
12653,177.5,84.0
12654,159.1,60.9
12655,167.9,61.5
12656,178.0,74.9
12657,151.2,56.6
12658,163.0,76.4
12659,176.3,70.8
12660,183.4,80.8
12661,167.1,65.0
12662,158.2,58.6
12663,160.4,55.3
12664,171.4,73.5
12665,152.8,73.7
12666,158.2,54.9
12667,180.3,85.7
12668,168.7,75.7
12669,160.2,53.7
12670,165.3,69.6
12671,180.1,65.6
12672,151.1,49.7
12673,181.7,70.5
12674,164.3,55.2
12675,160.8,65.9
12676,163.9,53.3
12677,174.4,67.9
