video_id,trending_date,channel_title,category_id,publish_time,views,likes,dislikes
2014,18.08.06,DidYouKnowGaming?,20,2018-05-24T19:00:24.000Z,314861,7621,1300
2015,18.08.06,BBCRadio1VEVO,10,2018-05-24T17:00:17.000Z,693165,26950,513
2016,18.08.06,The Tonight Show Starring Jimmy Fallon,23,2018-05-24T08:00:00.000Z,568718,6410,376
2017,18.08.06,camelsandfriends,15,2018-05-23T13:33:03.000Z,5488988,30298,4429
2018,18.08.06,Bad Lip Reading,23,2018-05-22T20:02:51.000Z,12335046,276959,5384
2019,18.08.06,Matt Stonie,24,2018-05-23T00:15:30.000Z,1901653,48697,2055
2020,18.08.06,The Voice,24,2018-05-23T03:30:13.000Z,1642635,13784,2962
2021,18.08.06,"Tyler, The Creator",27,2018-05-22T15:20:56.000Z,2094409,127595,1506
2022,18.08.06,PBS Eons,28,2018-05-22T21:00:37.000Z,1786090,43994,1641
2023,18.08.06,Diplo,10,2018-05-21T14:12:22.000Z,32012866,755991,22000
2024,18.08.06,Nat Geo WILD,15,2018-05-22T12:00:00.000Z,1058535,17976,621
2025,18.08.06,IFC Films,1,2018-05-23T14:00:01.000Z,2146016,3642,80
2026,18.08.06,MustardVEVO,10,2018-05-22T12:00:02.000Z,1985529,44493,765
2027,18.08.06,American Idol,24,2018-05-22T04:08:24.000Z,1944964,19583,2805
2028,18.08.06,Rudy Mancuso,10,2018-05-21T21:00:33.000Z,3680011,193832,4453
2029,18.08.06,ShawnMendesVEVO,10,2018-05-21T16:40:16.000Z,551758,24811,1075
2030,18.08.06,Saturday Night Live,24,2018-05-20T04:58:51.000Z,8482595,66039,14099
2031,18.08.06,miniminter,20,2018-05-20T18:00:02.000Z,3081577,107198,3010
2032,18.08.06,NickiMinajAtVEVO,10,2018-05-20T07:53:59.000Z,4781539,186415,9264
2033,18.08.06,LaurDIY,26,2018-05-20T16:00:01.000Z,2705386,100913,2285
2034,18.08.06,Lucas the Spider,1,2018-05-19T14:52:43.000Z,7399533,262431,4148
2035,18.08.06,NBC Sports,17,2018-05-19T23:10:34.000Z,642263,2285,303
2036,18.08.06,Daddy Yankee,10,2018-05-18T14:00:04.000Z,38654003,617055,41877
2037,18.08.06,SZAVEVO,10,2018-05-18T14:00:04.000Z,5613678,207630,4036
2038,18.08.06,Dan And Shay,10,2018-05-18T04:04:58.000Z,4317004,39878,1313
2039,18.08.06,FifthHarmonyVEVO,10,2018-05-18T07:00:08.000Z,20193088,655829,15136
2040,18.08.06,BuzzFeed Celeb,22,2018-05-18T16:39:29.000Z,7825419,636330,3937
2041,18.08.06,AaronsAnimals,15,2018-05-18T13:00:04.000Z,1563018,37422,1359
2042,18.08.06,zefrank1,22,2018-05-18T01:00:06.000Z,1005902,58433,372
2043,18.08.06,Brad Mondo,24,2018-05-18T17:34:22.000Z,1044383,47356,1023
2044,18.08.06,Call of Duty,20,2018-05-17T17:09:38.000Z,9994145,352461,210158
2045,18.08.06,BackstreetBoysVEVO,10,2018-05-17T04:00:01.000Z,17355287,428418,16614
2046,18.08.06,Binging with Babish,24,2018-05-17T16:47:42.000Z,1250567,35270,598
2047,18.08.06,SigridVEVO,10,2018-05-17T12:00:04.000Z,3214827,67692,1469
2048,18.08.06,CalumScottVEVO,10,2018-05-16T23:00:00.000Z,8680748,146520,1737
2049,18.08.06,Movieclips Trailers,1,2018-05-16T20:29:17.000Z,4953003,57151,1796
2050,18.08.06,JennaMarbles,23,2018-05-16T22:33:29.000Z,3378363,335056,1829
2051,18.08.06,You Suck At Cooking,26,2018-05-16T12:39:20.000Z,669564,34399,508
2052,18.08.06,Dragonfoxgirl,24,2018-05-15T05:06:07.000Z,7478849,341756,5647
2053,18.08.06,20th Century Fox,1,2018-05-15T13:01:12.000Z,13401991,344701,6871
2054,18.08.06,Laura Lee,26,2018-05-15T20:56:25.000Z,1093038,38292,1106
2055,18.08.06,Focus Features,24,2018-05-14T18:59:59.000Z,5232764,35722,3201
2056,18.08.06,Complex,24,2018-05-14T14:00:03.000Z,4594055,116096,5687
2057,18.08.06,JVR Music,10,2018-05-14T15:59:47.000Z,20785122,138334,10470
2058,18.08.06,grav3yardgirl,26,2018-05-14T19:00:01.000Z,3794496,305850,13425
2059,18.08.06,TODAY,25,2018-05-14T15:29:50.000Z,1980487,22750,1080
2060,18.08.06,Teen Vogue,24,2018-05-15T16:00:45.000Z,1350342,64445,228
2061,18.08.06,TheOdd2sOut,23,2018-05-14T19:36:05.000Z,1210150,98492,812
2062,18.08.06,Vox,25,2018-05-14T12:00:03.000Z,1209601,24369,806
2063,18.08.06,Linus Tech Tips,28,2018-05-14T19:00:20.000Z,2607548,84352,11032
2064,18.08.06,Lucas and Marcus,24,2018-05-13T18:03:56.000Z,10000226,158478,20617
2065,18.08.06,Rooster Teeth,1,2018-05-14T13:00:01.000Z,746805,25384,173
2066,18.08.06,Unbox Therapy,28,2018-05-13T19:00:25.000Z,6889655,141752,10815
2067,18.08.06,Kurzgesagt,27,2018-05-13T12:00:22.000Z,4687482,240560,2116
2068,18.08.06,Business Insider,26,2018-05-13T20:00:02.000Z,3996894,81939,3486
2069,18.08.06,Kelly Clarkson,10,2018-05-13T13:00:41.000Z,2392407,49383,1157
2070,18.08.06,jacksepticeye,20,2018-05-12T16:00:09.000Z,7527138,443487,3948
2071,18.08.06,Vat19,24,2018-05-12T11:30:03.000Z,4838172,46426,2073
2072,18.08.06,nigahiga,24,2018-05-11T21:11:16.000Z,15228152,550124,16070
2073,18.08.06,Rita Ora,24,2018-05-11T09:23:16.000Z,21524828,345985,35739
2074,18.08.06,Charlie Puth,10,2018-05-11T04:00:34.000Z,10364125,122438,2805
2075,18.08.06,Selena Gomez,1,2018-05-10T16:00:11.000Z,53414805,914317,17716
2076,18.08.06,SiaVEVO,10,2018-05-10T12:00:03.000Z,21986883,472521,7435
2077,18.08.06,BostonDynamics,28,2018-05-10T19:56:28.000Z,6731401,86419,3123
2078,18.08.06,johnmayerVEVO,10,2018-05-10T17:00:01.000Z,3613243,77927,1605
2079,18.08.06,NikkieTutorials,26,2018-05-10T21:11:15.000Z,2877877,158678,2172
2080,18.08.06,SamSmithWorldVEVO,10,2018-05-09T17:00:00.000Z,20934803,359012,9294
2081,18.08.06,Cobra Kai,24,2018-05-10T17:02:55.000Z,1050795,32398,992
2082,18.09.06,Universal Pictures,24,2018-06-08T14:00:03.000Z,3388770,73765,1996
2083,18.09.06,Tasty,26,2018-06-08T16:00:19.000Z,979034,33160,690
2084,18.09.06,NickyJamTV,10,2018-06-08T11:58:38.000Z,3879095,187335,10575
2085,18.09.06,CNN,25,2018-06-08T11:42:37.000Z,1297140,10892,1511
2086,18.09.06,DreamWorksTV,24,2018-06-07T14:30:03.000Z,3733256,75328,1337
2087,18.09.06,YouTube Spotlight,24,2018-06-07T19:08:51.000Z,1074997,43153,110997
2088,18.09.06,ONE Media,1,2018-06-07T13:16:17.000Z,2206482,17279,1926
2089,18.09.06,LOL Network,23,2018-06-07T17:26:44.000Z,530133,17114,676
2090,18.09.06,Mike Shinoda,10,2018-06-08T04:00:22.000Z,281755,33802,266
2091,18.09.06,The Late Late Show with James Corden,24,2018-06-08T08:35:00.000Z,216239,4542,123
2092,18.09.06,Sony Pictures Entertainment,24,2018-06-06T13:00:04.000Z,14528223,389819,16256
2093,18.09.06,shgurr,1,2018-06-07T03:22:06.000Z,1073187,60972,1337
2094,18.09.06,Marshmello,10,2018-06-08T04:00:03.000Z,815893,82899,1249
2095,18.09.06,Vox,25,2018-06-07T12:00:02.000Z,429174,10910,374
2096,18.09.06,TED-Ed,27,2018-06-07T15:02:33.000Z,227695,13435,444
2097,18.09.06,Gordon Ramsay,24,2018-06-06T18:00:00.000Z,2627616,66184,3473
2098,18.09.06,Tina Yong,26,2018-06-07T23:48:17.000Z,676111,23613,525
2099,18.09.06,CaseyNeistat,22,2018-06-06T19:35:08.000Z,1994159,122882,2730
2100,18.09.06,Jimmy Kimmel Live,23,2018-06-07T04:48:34.000Z,1368042,32230,695
2101,18.09.06,Warner Bros. Pictures,24,2018-06-06T16:00:23.000Z,3313002,50214,1403
2102,18.09.06,Epicurious,26,2018-06-06T18:54:38.000Z,660168,8306,1542
2103,18.09.06,Netflix,24,2018-06-07T14:59:35.000Z,249342,4827,316
2104,18.09.06,TheInternetVEVO,10,2018-06-06T14:00:02.000Z,796180,57487,1102
2105,18.09.06,itsAlexClark,1,2018-06-06T21:40:34.000Z,741901,42077,660
2106,18.09.06,TroyeSivanVEVO,10,2018-06-06T16:00:00.000Z,1928200,215158,6010
2107,18.09.06,America's Got Talent,24,2018-06-06T01:58:03.000Z,3295642,63965,1488
2108,18.09.06,ESPN,17,2018-06-07T04:22:18.000Z,952970,7698,510
2109,18.09.06,David Dobrik,22,2018-06-05T04:54:35.000Z,28737776,1869491,90494
2110,18.09.06,SelenaGomezVEVO,10,2018-06-05T14:00:07.000Z,19687255,1101522,36325
2111,18.09.06,Bon App,26,2018-06-05T16:03:55.000Z,3154373,79911,1845
2112,18.09.06,Will Smith,24,2018-06-05T17:46:26.000Z,1875878,105866,1370
2113,18.09.06,Beats by Dre,10,2018-06-07T07:01:06.000Z,1029089,7382,483
2114,18.09.06,James Charles,24,2018-06-05T22:12:30.000Z,4757330,220797,8511
2115,18.09.06,Paramount Pictures,1,2018-06-05T07:00:01.000Z,17741854,211522,15153
2116,18.09.06,Walt Disney Animation Studios,1,2018-06-04T16:00:03.000Z,10592828,204228,11980
2117,18.09.06,Dude Perfect,17,2018-06-04T21:55:13.000Z,12091294,417671,9076
2118,18.09.06,The Late Show with Stephen Colbert,24,2018-06-05T07:53:32.000Z,328911,3591,189
2119,18.09.06,A&E,24,2018-06-04T12:00:00.000Z,864526,7056,802
2120,18.09.06,SabrinaCarpenterVEVO,10,2018-06-06T04:00:01.000Z,489002,49225,480
2121,18.09.06,Good Mythical Morning,24,2018-06-04T10:00:04.000Z,1830309,42577,1432
2122,18.09.06,Amazon Studios,1,2018-06-04T13:00:02.000Z,1956044,14041,1294
2123,18.09.06,Apple,28,2018-06-04T04:00:00.000Z,8959047,78053,31190
2124,18.09.06,MeghanTrainorVEVO,10,2018-06-04T12:00:08.000Z,2677246,105018,5872
2125,18.09.06,The Game Theorists,20,2018-06-03T18:25:05.000Z,4423681,194798,7791
2126,18.09.06,NiallHoranVEVO,10,2018-06-04T23:00:01.000Z,725870,83119,405
2127,18.09.06,BuzzFeedBlue,22,2018-06-03T15:00:12.000Z,4551374,67414,6704
2128,18.09.06,TheEllenShow,24,2018-06-04T13:00:00.000Z,754273,9395,303
2129,18.09.06,bulletvalentineVEVO,10,2018-06-03T23:00:01.000Z,747668,32262,1374
2130,18.09.06,Casey Holmes,26,2018-06-04T01:01:35.000Z,458754,20903,476
2131,18.09.06,Papa Jake,24,2018-06-03T18:08:35.000Z,1273539,30248,8195
2132,18.09.06,Britain's Got Talent,24,2018-06-03T21:11:48.000Z,4335093,50493,4096
2133,18.09.06,Michelle Khare,24,2018-06-04T15:00:11.000Z,338841,17944,362
2134,18.09.06,HellthyJunkFood,24,2018-06-03T14:22:17.000Z,977202,19558,3810
2135,18.09.06,Mark Wiens,19,2018-06-03T13:00:01.000Z,1061655,27984,1312
2136,18.09.06,The Slow Mo Guys,24,2018-06-02T21:42:35.000Z,3966025,95544,2075
2137,18.09.06,Sidemen,24,2018-06-02T20:00:23.000Z,7041821,171424,9095
2138,18.09.06,BuzzFeedVideo,22,2018-06-02T18:00:20.000Z,3849637,95348,12213
2139,18.09.06,CrazyRussianHacker,28,2018-06-02T22:10:36.000Z,719786,33020,609
2140,18.09.06,FaZe Rug,20,2018-06-01T23:32:56.000Z,3117874,105665,13294
2141,18.09.06,Kanye West - Topic,10,2018-06-01T15:29:54.000Z,2253654,36386,3574
2142,18.09.06,radiodisney,10,2018-06-03T00:45:00.000Z,1960627,207122,1021
2143,18.09.06,Team Edge,23,2018-06-01T20:16:00.000Z,2093034,31519,2195
2144,18.09.06,FBE,24,2018-06-01T21:00:02.000Z,1217496,21304,3831
2145,18.09.06,Gorillaz,10,2018-05-31T15:57:04.000Z,20873451,857706,27737
2146,18.09.06,devinsupertramp,24,2018-06-01T14:31:42.000Z,964306,19421,1026
2147,18.09.06,Maroon5VEVO,10,2018-05-31T04:00:00.000Z,66529577,2488565,43464
2148,18.09.06,Jaclyn Hill,26,2018-06-01T22:12:40.000Z,1084028,55309,3453
2149,18.09.06,The1975VEVO,10,2018-05-31T22:57:07.000Z,2254848,128146,4319
2150,18.09.06,ibighit,10,2018-06-01T15:00:01.000Z,11418564,1787814,11180
2151,18.09.06,Safiya Nygaard,22,2018-05-31T22:31:36.000Z,5103739,187688,3895
2152,18.09.06,Hannah Stocking,23,2018-05-31T16:00:01.000Z,3931389,97697,22403
2153,18.09.06,Clean Bandit,10,2018-05-31T09:00:13.000Z,11737620,330463,7090
2154,18.09.06,CollegeHumor,23,2018-05-31T17:30:01.000Z,1361130,39862,4909
2155,18.09.06,MNEKVEVO,10,2018-06-01T13:48:48.000Z,586578,26977,467
2156,18.09.06,AsapSCIENCE,28,2018-05-31T16:00:06.000Z,973046,22357,1231
2157,18.09.06,keshaVEVO,10,2018-05-31T14:00:01.000Z,1242327,71845,1910
2158,18.09.06,colinfurze,26,2018-05-31T15:00:02.000Z,5057362,151371,8629
2159,18.09.06,The View,24,2018-05-31T16:05:40.000Z,568102,9226,520
2160,18.09.06,KeithUrbanVEVO,10,2018-05-31T04:00:01.000Z,981626,11715,702
2161,18.09.06,Because Science,28,2018-05-31T15:00:04.000Z,1035267,28325,1291
2162,18.09.06,STX Entertainment,1,2018-05-31T18:00:08.000Z,5133886,2534,51
2163,18.09.06,5SOSVEVO,10,2018-05-31T23:00:00.000Z,554819,51944,314
2164,18.09.06,Smosh,23,2018-05-30T16:00:05.000Z,3101026,82905,10882
2165,18.09.06,Physics Girl,27,2018-05-31T17:03:15.000Z,658869,36771,886
2166,18.09.06,Cardi B,10,2018-05-29T14:05:10.000Z,70717211,1625016,90217
2167,18.09.06,Gabbie Hanna,26,2018-05-30T21:00:02.000Z,7556324,343193,6138
2168,18.09.06,The Daily Show with Trevor Noah,23,2018-05-31T02:15:02.000Z,569450,16328,692
2169,18.09.06,Simone Giertz,28,2018-05-30T14:22:13.000Z,1606004,119773,1095
2170,18.09.06,GQ,24,2018-05-30T16:02:29.000Z,1566040,33387,1350
2171,18.09.06,The Official Pokémon YouTube channel,20,2018-05-30T01:22:17.000Z,9455135,225688,24374
2172,18.09.06,FoxStarHindi,24,2018-05-30T07:51:32.000Z,37390594,752854,29246
2173,18.09.06,SciShow,27,2018-05-30T21:00:02.000Z,429342,13956,1156
2174,18.09.06,Entertainment Tonight,24,2018-05-30T03:13:23.000Z,1064224,4610,1830
2175,18.09.06,Erika Costell,22,2018-05-29T21:00:01.000Z,6793285,176412,101263
2176,18.09.06,Skip and Shannon: UNDISPUTED,17,2018-05-30T17:01:39.000Z,738009,6182,1896
2177,18.09.06,weezer,10,2018-05-29T12:00:11.000Z,3966111,106598,4491
2178,18.09.06,MaggieRogersVEVO,10,2018-05-30T13:00:03.000Z,353290,11283,283
2179,18.09.06,Good Morning America,24,2018-05-30T13:55:16.000Z,608193,11496,406
2180,18.09.06,Markiplier,24,2018-05-29T18:41:24.000Z,1437635,114982,667
2181,18.09.06,As/Is,22,2018-05-30T22:00:25.000Z,781140,20957,447
2182,18.09.06,Screen Junkies,1,2018-05-29T17:00:00.000Z,1859860,57806,1256
2183,18.09.06,DALLMYD,17,2018-05-28T19:30:08.000Z,1010433,46074,1551
2184,18.09.06,JunsKitchen,26,2018-05-28T10:00:34.000Z,2228783,188249,1179
2185,18.09.06,Kandee Johnson,26,2018-05-28T22:00:00.000Z,2161847,66718,5067
2186,18.09.06,SUMERIAN,10,2018-05-28T16:59:09.000Z,906600,35687,827
2187,18.09.06,The Film Theorists,1,2018-05-27T19:22:30.000Z,5314707,128292,11146
2188,18.09.06,Daily Dose Of Internet,24,2018-05-27T18:18:44.000Z,2627729,62244,2683
2189,18.09.06,Bachelor Nation on ABC,24,2018-05-29T04:00:02.000Z,304988,1250,263
2190,18.09.06,Guava Juice,24,2018-05-27T16:45:02.000Z,2066597,87942,5812
2191,18.09.06,MatthewSantoro,24,2018-05-27T15:23:40.000Z,702394,17485,3153
2192,18.09.06,Simon's Cat,1,2018-05-27T12:45:00.000Z,1003575,38898,976
2193,18.09.06,FOX Soccer,17,2018-05-26T22:59:38.000Z,1395293,8875,1118
2194,18.09.06,BANGTANTV,10,2018-05-27T11:00:03.000Z,10467547,1124627,4441
2195,18.09.06,Eh Bee Family,22,2018-05-26T14:00:06.000Z,1641560,26023,5606
2196,18.09.06,Disney Movie Trailers,1,2018-05-25T19:00:02.000Z,5906749,160778,4100
2197,18.09.06,Matthias,23,2018-05-25T16:50:01.000Z,3716209,72887,5842
2198,18.09.06,Brave Wilderness,15,2018-05-25T11:00:03.000Z,3920654,63235,1817
2199,18.09.06,Amber Scholl,26,2018-05-26T00:14:41.000Z,966538,57463,1829
2200,18.09.06,JelloApocalypse,23,2018-05-25T17:14:47.000Z,1291397,73235,1375
2201,18.09.06,Jake Paul,22,2018-05-26T00:16:30.000Z,3313212,90339,65745
2202,18.09.06,REACT,24,2018-05-25T19:00:06.000Z,1609306,35919,1862
2203,18.09.06,DanTDM,24,2018-05-25T17:09:00.000Z,1625218,39362,1323
2204,18.09.06,jacksfilms,23,2018-05-25T18:28:48.000Z,1329779,55700,1421
2205,18.09.06,Tati,26,2018-05-25T17:00:02.000Z,1329725,57287,1541
2206,18.09.06,Late Night with Seth Meyers,23,2018-05-25T11:00:05.000Z,632216,6032,467
2207,18.09.06,The Graham Norton Show,24,2018-05-25T15:53:16.000Z,989178,13795,661
2208,18.09.06,JenniferLopezVEVO,10,2018-05-24T12:00:02.000Z,26290622,428501,40094
2209,18.09.06,Tia Mowry's Quick Fix,26,2018-05-25T14:00:02.000Z,399851,16184,448
2210,18.09.06,John Mayer,10,2018-05-24T13:42:02.000Z,5103644,168869,3491
2211,18.09.06,H O N N E,10,2018-05-25T15:01:20.000Z,680159,14390,179
2212,18.09.06,AzealiaBanksVEVO,10,2018-05-24T15:59:22.000Z,2336836,87268,11918
2213,18.09.06,The Sims,20,2018-05-24T16:59:24.000Z,1656304,76438,1348
2214,18.09.06,ArianaGrandeVevo,10,2018-05-25T04:00:08.000Z,2607583,135718,2164
2215,18.09.06,Domics,23,2018-05-23T21:28:54.000Z,3333620,161776,3560
2216,18.09.06,Mr. Kate,26,2018-05-24T22:00:05.000Z,1358040,71268,642
2217,18.09.06,WIRED,24,2018-05-24T16:00:23.000Z,2138139,101088,533
2218,18.09.06,Lauv,10,2018-05-24T12:59:43.000Z,1837094,40093,355
2219,18.09.06,CAguileraVEVO,10,2018-05-23T17:00:01.000Z,14855885,498269,13729
2220,18.09.06,ZaynVEVO,10,2018-05-23T16:00:03.000Z,19256271,616761,16011
2221,18.09.06,Panic! At The Disco,10,2018-05-23T18:00:13.000Z,5437433,211896,2480
2222,18.09.06,DidYouKnowGaming?,20,2018-05-24T19:00:24.000Z,316016,7649,1306
2223,18.09.06,BBCRadio1VEVO,10,2018-05-24T17:00:17.000Z,715416,27182,521
2224,18.09.06,The Tonight Show Starring Jimmy Fallon,23,2018-05-24T08:00:00.000Z,572076,6440,378
2225,18.09.06,camelsandfriends,15,2018-05-23T13:33:03.000Z,5564293,30766,4495
2226,18.09.06,Bad Lip Reading,23,2018-05-22T20:02:51.000Z,12373691,277432,5396
2227,18.09.06,Matt Stonie,24,2018-05-23T00:15:30.000Z,1920682,49031,2066
2228,18.09.06,The Voice,24,2018-05-23T03:30:13.000Z,1653757,13831,2970
2229,18.09.06,"Tyler, The Creator",27,2018-05-22T15:20:56.000Z,2127937,128258,1516
2230,18.09.06,Diplo,10,2018-05-21T14:12:22.000Z,33995272,776170,23032
2231,18.09.06,PBS Eons,28,2018-05-22T21:00:37.000Z,1807156,44432,1660
2232,18.09.06,Nat Geo WILD,15,2018-05-22T12:00:00.000Z,1070620,18241,628
2233,18.09.06,MustardVEVO,10,2018-05-22T12:00:02.000Z,2105841,45230,784
2234,18.09.06,American Idol,24,2018-05-22T04:08:24.000Z,1956625,19636,2809
2235,18.09.06,Rudy Mancuso,10,2018-05-21T21:00:33.000Z,3714696,194571,4464
2236,18.09.06,ShawnMendesVEVO,10,2018-05-21T16:40:16.000Z,556449,24901,1076
2237,18.09.06,Saturday Night Live,24,2018-05-20T04:58:51.000Z,8503729,66130,14116
2238,18.09.06,miniminter,20,2018-05-20T18:00:02.000Z,3091835,107372,3014
2239,18.09.06,NickiMinajAtVEVO,10,2018-05-20T07:53:59.000Z,4810100,186872,9290
2240,18.09.06,LaurDIY,26,2018-05-20T16:00:01.000Z,2732190,101339,2295
2241,18.09.06,Lucas the Spider,1,2018-05-19T14:52:43.000Z,7554553,263150,4157
2242,18.09.06,NBC Sports,17,2018-05-19T23:10:34.000Z,649426,2296,308
2243,18.09.06,Daddy Yankee,10,2018-05-18T14:00:04.000Z,39261165,619436,41857
2244,18.09.06,SZAVEVO,10,2018-05-18T14:00:04.000Z,5682749,208203,4055
2245,18.09.06,Dan And Shay,10,2018-05-18T04:04:58.000Z,4537299,40835,1365
2246,18.09.06,FifthHarmonyVEVO,10,2018-05-18T07:00:08.000Z,20792717,659969,15302
2247,18.09.06,BuzzFeed Celeb,22,2018-05-18T16:39:29.000Z,7895979,637745,3961
2248,18.09.06,AaronsAnimals,15,2018-05-18T13:00:04.000Z,1582977,37574,1360
2249,18.09.06,zefrank1,22,2018-05-18T01:00:06.000Z,1011768,58597,374
2250,18.09.06,Brad Mondo,24,2018-05-18T17:34:22.000Z,1047484,47454,1025
2251,18.09.06,Call of Duty,20,2018-05-17T17:09:38.000Z,10034956,353065,210513
2252,18.09.06,BackstreetBoysVEVO,10,2018-05-17T04:00:01.000Z,17645543,432025,16696
2253,18.09.06,Binging with Babish,24,2018-05-17T16:47:42.000Z,1253169,35306,600
2254,18.09.06,SigridVEVO,10,2018-05-17T12:00:04.000Z,3415118,69643,1543
2255,18.09.06,CalumScottVEVO,10,2018-05-16T23:00:00.000Z,8918340,147575,1755
2256,18.09.06,Movieclips Trailers,1,2018-05-16T20:29:17.000Z,4976492,57355,1800
2257,18.09.06,JennaMarbles,23,2018-05-16T22:33:29.000Z,3391215,335636,1833
2258,18.09.06,You Suck At Cooking,26,2018-05-16T12:39:20.000Z,671851,34448,509
2259,18.09.06,Dragonfoxgirl,24,2018-05-15T05:06:07.000Z,7568185,344271,5709
2260,18.09.06,20th Century Fox,1,2018-05-15T13:01:12.000Z,13459161,345343,6888
2261,18.09.06,Laura Lee,26,2018-05-15T20:56:25.000Z,1094988,38381,1107
2262,18.09.06,Focus Features,24,2018-05-14T18:59:59.000Z,5238688,35769,3214
2263,18.09.06,Complex,24,2018-05-14T14:00:03.000Z,4612583,116260,5691
2264,18.09.06,JVR Music,10,2018-05-14T15:59:47.000Z,21173273,138996,10565
2265,18.09.06,grav3yardgirl,26,2018-05-14T19:00:01.000Z,3799790,306037,13430
2266,18.09.06,TODAY,25,2018-05-14T15:29:50.000Z,1982323,22768,1080
2267,18.09.06,Teen Vogue,24,2018-05-15T16:00:45.000Z,1363177,64888,231
2268,18.09.06,TheOdd2sOut,23,2018-05-14T19:36:05.000Z,1217755,98759,813
2269,18.09.06,Linus Tech Tips,28,2018-05-14T19:00:20.000Z,2613452,84458,11057
2270,18.09.06,Lucas and Marcus,24,2018-05-13T18:03:56.000Z,10133947,160160,20717
2271,18.09.06,Rooster Teeth,1,2018-05-14T13:00:01.000Z,748282,25397,173
2272,18.09.06,Unbox Therapy,28,2018-05-13T19:00:25.000Z,6919560,142270,10846
2273,18.09.06,Kurzgesagt ??In a Nutshell,27,2018-05-13T12:00:22.000Z,4705269,240989,2125
2274,18.09.06,Business Insider,26,2018-05-13T20:00:02.000Z,4012186,82312,3498
2275,18.09.06,Kelly Clarkson,10,2018-05-13T13:00:41.000Z,2421584,49501,1163
2276,18.09.06,jacksepticeye,20,2018-05-12T16:00:09.000Z,7547432,444203,3959
2277,18.09.06,Vat19,24,2018-05-12T11:30:03.000Z,4867664,46608,2080
2278,18.09.06,nigahiga,24,2018-05-11T21:11:16.000Z,15346180,551373,16115
2279,18.09.06,Rita Ora,24,2018-05-11T09:23:16.000Z,21888660,347563,35874
2280,18.09.06,Charlie Puth,10,2018-05-11T04:00:34.000Z,10565823,123054,2842
2281,18.09.06,Selena Gomez,1,2018-05-10T16:00:11.000Z,54863912,922355,18037
2282,18.10.06,NBC Sports,17,2018-06-09T23:10:07.000Z,594004,4470,520
2283,18.10.06,Anthem Game,20,2018-06-09T18:58:37.000Z,1504564,32430,4316
2284,18.10.06,Universal Pictures,24,2018-06-08T14:00:03.000Z,8282095,159080,5956
2285,18.10.06,Battlefield,20,2018-06-09T18:07:15.000Z,2474393,135476,19609
2286,18.10.06,Ladylike,22,2018-06-09T18:00:01.000Z,958408,47103,445
2287,18.10.06,EA SPORTS,20,2018-06-09T18:42:53.000Z,454950,7769,1109
2288,18.10.06,Refinery29,26,2018-06-09T15:01:13.000Z,940063,62208,459
2289,18.10.06,CNN,25,2018-06-09T00:28:37.000Z,1599870,24200,1883
2290,18.10.06,Jaiden Animations,1,2018-06-08T19:08:21.000Z,2338402,307354,6607
2291,18.10.06,WOWPresents,24,2018-06-09T13:00:02.000Z,274294,7285,1365
2292,18.10.06,Maroon5VEVO,10,2018-06-09T07:01:01.000Z,3607555,208213,8490
2293,18.10.06,BuzzFeedBlue,22,2018-06-08T22:00:51.000Z,1457433,55028,945
2294,18.10.06,Tasty,26,2018-06-08T16:00:19.000Z,2013900,54669,1660
2295,18.10.06,NickyJamTV,10,2018-06-08T11:58:38.000Z,10053872,369149,25577
2296,18.10.06,ESPN,17,2018-06-09T04:30:06.000Z,1150627,9737,811
2297,18.10.06,DreamWorksTV,24,2018-06-07T14:30:03.000Z,4828980,93057,1983
2298,18.10.06,Will Smith,24,2018-06-09T01:01:19.000Z,724963,35342,359
2299,18.10.06,British Vogue,24,2018-06-08T14:58:31.000Z,1092534,59225,1226
2300,18.10.06,ONE Media,1,2018-06-07T13:16:17.000Z,3918026,26194,2895
2301,18.10.06,YouTube Spotlight,24,2018-06-07T19:08:51.000Z,1227495,46556,121865
2302,18.10.06,The Late Late Show with James Corden,24,2018-06-08T08:35:00.000Z,462744,7368,315
2303,18.10.06,Mike Shinoda,10,2018-06-08T04:00:22.000Z,546821,44413,603
