ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N
6188,F,Ship,4,2,280,4,low,M,9,5288,1
10011,A,Flight,5,5,105,4,low,M,6,5135,1
6144,F,Road,4,3,243,4,low,F,9,4811,0
4319,C,Ship,4,4,249,10,medium,F,2,4190,0
2247,A,Ship,3,2,177,2,medium,F,23,1929,1
884,F,Ship,3,2,251,2,low,F,5,3443,1
3098,F,Ship,4,4,168,3,medium,M,53,1782,1
4595,C,Ship,4,5,245,3,medium,F,2,5439,1
7059,A,Ship,3,4,226,2,medium,F,1,5460,0
631,D,Ship,3,1,155,3,medium,F,27,1022,1
8704,B,Ship,4,4,149,2,medium,F,2,5881,0
8974,B,Ship,5,1,160,4,medium,M,5,5841,0
1235,C,Flight,2,3,280,4,low,M,17,3555,1
218,F,Ship,4,4,176,4,high,F,63,1293,1
10663,D,Road,5,2,255,6,low,M,6,1610,0
6942,F,Ship,4,1,264,2,low,F,3,5258,0
7547,C,Flight,5,5,171,3,medium,F,6,4209,1
3653,C,Ship,5,4,185,3,medium,F,1,4925,0
723,A,Ship,5,3,150,2,low,M,2,1682,1
2541,A,Ship,3,3,140,2,medium,F,30,1547,1
1087,D,Road,4,2,176,3,low,M,23,1909,1
10469,C,Ship,5,1,241,5,low,M,4,1348,1
9074,F,Ship,3,1,249,2,medium,M,9,5987,1
40,B,Ship,4,2,269,5,low,F,45,2383,1
6886,B,Ship,4,3,245,6,low,F,3,1155,0
6932,F,Ship,4,2,201,3,medium,F,6,5616,1
4988,F,Ship,6,4,260,4,medium,M,1,1726,0
6361,D,Ship,4,1,168,2,low,M,3,4665,1
7404,F,Flight,4,3,226,6,medium,M,10,1174,0
8575,D,Ship,3,2,155,3,low,M,1,5731,1
355,D,Ship,3,2,132,3,low,F,56,1303,1
3644,F,Ship,5,5,155,3,medium,F,6,4109,1
3200,F,Ship,4,4,301,5,low,M,6,1931,0
8010,F,Ship,6,4,268,4,medium,F,3,1586,0
8683,D,Ship,3,4,214,3,low,F,1,5722,0
8492,F,Flight,3,1,244,3,medium,M,6,4062,1
5597,C,Road,4,2,168,2,high,F,9,5684,0
2353,D,Ship,5,5,234,6,medium,F,60,2443,1
280,B,Flight,3,1,151,2,low,M,60,1925,1
701,C,Flight,6,1,281,3,medium,F,36,2536,1
7440,F,Ship,3,5,146,10,low,M,9,4128,0
1240,B,Flight,4,5,157,3,medium,M,28,1557,1
1399,D,Ship,6,3,213,3,low,M,17,1656,1
9440,F,Road,5,4,244,5,medium,F,1,1320,0
3824,F,Road,3,3,154,10,medium,F,1,5235,1
5401,D,Ship,3,5,227,4,low,F,9,4647,0
7369,D,Ship,4,1,179,4,medium,F,2,4071,1
2276,F,Ship,3,1,155,3,low,M,49,1203,1
5940,F,Ship,4,4,274,2,low,F,7,4873,1
10225,D,Ship,5,5,217,6,medium,M,1,1761,0
582,F,Ship,4,2,216,2,medium,F,22,3024,1
2417,C,Ship,3,1,153,2,low,F,6,1314,1
7876,B,Ship,3,3,216,4,low,F,9,5107,1
5363,C,Ship,4,2,240,3,medium,M,9,5170,1
6162,F,Flight,4,1,241,3,medium,M,6,4558,0
10402,B,Road,4,2,187,3,high,F,5,4897,1
3501,A,Ship,4,2,192,6,high,F,3,5173,0
10403,C,Road,3,5,166,3,high,F,5,5206,0
8431,D,Ship,3,1,246,2,low,F,9,4947,0
3381,A,Ship,4,1,163,8,medium,F,9,5489,1
2160,F,Ship,4,4,228,3,low,M,60,2715,1
6224,F,Ship,6,5,244,4,medium,F,2,1980,0
2748,F,Flight,3,3,150,3,low,M,6,1775,1
10982,F,Ship,5,2,251,6,low,M,10,1196,0
6055,D,Ship,4,4,202,3,low,F,3,5524,1
1335,A,Ship,3,1,198,4,medium,F,44,2848,1
4171,D,Ship,4,3,170,3,medium,F,2,5330,1
3766,B,Ship,4,4,247,2,medium,F,6,5833,1
4708,B,Ship,3,1,146,4,low,F,10,4583,0
4458,F,Ship,3,3,174,3,medium,F,2,4221,0
7192,B,Ship,6,3,284,4,medium,M,4,1652,1
5697,A,Ship,3,1,183,2,low,M,5,5329,1
2037,A,Road,4,2,172,2,low,M,23,1019,1
4453,D,Ship,5,2,173,4,medium,M,4,5363,0
9608,F,Ship,4,1,140,2,low,M,8,4926,0
656,F,Ship,2,3,264,2,low,F,63,2896,1
9353,C,Ship,5,4,226,6,low,F,3,1223,1
2568,F,Ship,2,4,255,3,low,F,55,1663,1
7048,B,Ship,3,1,231,3,medium,M,9,5148,1
9999,A,Flight,5,3,187,3,low,M,2,5967,0
5318,F,Road,3,5,232,2,high,F,8,5146,0
7893,A,Ship,6,2,99,3,low,M,8,5872,0
4900,B,Ship,5,5,166,2,high,F,2,4562,1
8093,C,Flight,5,1,231,2,low,M,10,4892,1
7904,F,Ship,5,2,154,4,low,F,8,4820,0
9043,D,Flight,3,5,238,2,low,F,8,5769,0
4139,C,Ship,3,4,163,2,low,F,7,5720,0
3024,F,Flight,3,4,155,3,medium,M,4,1548,1
2340,F,Flight,5,1,198,2,medium,F,37,3025,1
5927,C,Ship,6,3,202,3,low,F,5,4930,0
7818,F,Flight,5,2,152,3,medium,M,4,4699,1
10842,F,Ship,3,5,169,2,medium,F,4,4466,1
10490,F,Ship,3,2,169,2,low,M,6,4033,0
10668,F,Road,4,3,263,6,medium,M,8,1123,1
909,A,Ship,4,1,235,4,low,M,22,2066,1
6083,C,Ship,4,3,229,2,medium,M,7,5364,1
7338,F,Ship,3,1,207,4,low,M,9,4252,0
8450,F,Ship,5,5,177,5,low,F,1,4379,1
737,C,Ship,5,3,200,8,low,F,9,2741,1
3285,A,Flight,4,1,200,2,low,F,9,4808,1
296,F,Ship,3,1,202,2,medium,M,62,3398,1
1238,F,Flight,4,1,140,2,low,F,5,1274,1
10787,C,Ship,5,5,222,6,low,F,3,1861,0
6450,F,Flight,5,2,240,3,low,M,7,4744,1
1551,A,Ship,5,5,259,2,medium,M,63,2583,1
23,C,Ship,2,5,156,2,low,M,2,1750,1
4146,F,Ship,2,5,123,4,medium,M,8,4042,0
8448,F,Ship,3,3,157,4,medium,F,7,4487,1
9114,F,Ship,5,4,137,2,low,F,2,4077,1
6642,F,Ship,5,5,135,2,low,F,1,4324,1
3060,F,Ship,5,5,195,2,low,F,6,3936,1
9035,C,Road,3,1,162,4,medium,F,4,5683,0
7735,D,Ship,5,4,259,5,low,F,4,1991,1
552,F,Flight,3,5,233,3,medium,M,52,3519,1
4021,D,Ship,2,5,254,3,low,M,6,5684,0
5068,B,Flight,4,5,192,4,low,F,10,4691,0
9878,F,Flight,3,4,243,3,medium,M,6,4950,0
877,D,Ship,3,3,247,2,medium,M,55,3461,1
832,B,Flight,3,5,224,3,medium,F,20,2937,1
2370,F,Ship,4,5,144,3,low,M,9,1526,1
6667,D,Ship,3,2,225,3,high,M,5,4304,1
116,F,Road,3,4,176,3,high,M,36,1779,1
1441,D,Ship,3,2,273,3,low,M,41,3464,1
4278,F,Ship,4,1,163,2,low,F,3,4099,1
10192,B,Ship,7,3,306,4,low,F,4,1630,0
8253,A,Ship,5,2,158,3,low,M,4,4324,0
3670,B,Ship,3,3,198,2,low,M,8,4620,1
7840,B,Ship,3,4,273,2,medium,F,5,5223,0
7883,C,Ship,3,2,186,2,low,M,7,5522,0
3359,C,Ship,3,4,205,8,medium,M,1,4977,1
10710,F,Ship,5,1,241,5,low,F,5,1116,1
1827,A,Ship,4,5,188,3,low,F,6,3361,1
10575,A,Ship,3,2,144,4,medium,M,8,4867,1
5873,C,Road,4,3,175,2,low,M,3,4200,0
4797,A,Flight,5,2,275,4,medium,F,10,1141,1
8200,B,Road,5,4,180,4,medium,F,7,4200,1
6552,F,Road,7,3,264,4,medium,M,3,1296,0
9294,F,Road,4,1,225,2,low,M,4,4102,0
10817,C,Road,3,3,176,3,medium,M,9,5575,0
3706,B,Flight,3,2,269,2,medium,F,1,4978,0
282,F,Flight,5,4,147,3,medium,M,23,1132,1
3483,A,Ship,3,5,216,4,low,F,3,4934,0
965,C,Flight,6,1,291,5,medium,F,53,1682,1
3617,C,Ship,3,3,142,3,low,F,7,4439,0
7745,C,Ship,5,3,243,5,low,F,9,1312,1
7855,D,Ship,4,4,135,3,medium,M,6,4335,1
2061,A,Flight,3,2,173,3,high,M,60,1582,1
4369,D,Road,5,3,217,3,low,M,6,4934,1
8293,D,Ship,4,4,260,2,medium,M,6,4474,0
8212,B,Road,3,4,206,3,medium,F,5,5915,0
4806,F,Flight,7,5,278,4,low,F,5,1572,1
3632,F,Ship,3,4,172,3,low,F,4,4337,0
8003,C,Ship,5,4,229,6,low,F,9,1733,0
7232,F,Ship,3,3,202,2,medium,F,1,5220,1
9732,F,Flight,5,5,173,2,low,M,7,4716,0
1080,F,Road,2,4,141,3,medium,F,27,1628,1
8075,C,Road,4,4,199,3,low,F,9,5016,0
5039,C,Ship,6,1,264,4,low,M,10,1960,0
3933,A,Ship,5,3,219,4,medium,M,5,4096,0
28,B,Ship,5,1,162,3,medium,M,31,1435,1
3754,B,Ship,3,4,181,2,medium,F,4,4629,0
5073,A,Flight,5,1,262,2,high,M,9,5008,0
3778,B,Ship,2,4,147,2,medium,M,3,5136,1
9012,F,Ship,3,5,264,4,medium,F,8,4324,0
8581,D,Ship,4,2,233,4,high,F,6,5256,0
1196,F,Ship,5,5,167,8,low,M,44,1547,1
1967,C,Ship,4,1,195,3,low,M,43,2849,1
5436,F,Ship,4,5,266,3,medium,F,4,5928,1
3468,F,Ship,3,1,180,3,low,F,10,5633,0
8102,F,Ship,3,1,146,3,medium,M,9,4944,1
10038,F,Ship,3,2,222,2,medium,M,1,4021,1
2296,B,Ship,4,2,223,3,medium,F,56,3158,1
9086,F,Ship,5,5,140,8,medium,M,2,4793,1
2711,C,Ship,3,1,181,3,medium,M,29,2981,1
2850,F,Ship,2,2,177,5,low,M,36,1249,1
5389,D,Ship,3,3,211,4,low,M,7,4733,0
462,F,Ship,3,4,220,7,low,M,43,2620,1
10447,D,Ship,4,5,248,5,low,F,6,1754,0
9169,D,Road,4,3,260,5,low,F,8,1756,0
1056,F,Ship,3,3,152,3,medium,M,5,1385,1
1224,F,Road,3,1,258,2,medium,M,11,2791,1
4526,F,Flight,4,5,173,2,medium,F,5,4776,1
4403,C,Ship,4,2,193,2,medium,F,1,5909,0
817,D,Road,4,1,176,3,medium,F,36,1891,1
2327,C,Flight,2,5,202,3,low,M,50,2587,1
6209,C,Ship,5,3,258,2,low,F,10,5371,1
7534,B,Flight,5,2,232,3,low,M,5,5607,1
4834,B,Ship,4,3,251,3,medium,M,5,4206,0
2793,A,Ship,4,4,171,3,medium,F,11,1594,1
4170,F,Ship,2,5,264,2,low,M,9,5898,1
8236,B,Flight,4,3,211,8,medium,F,6,5583,0
9112,B,Ship,3,2,173,2,low,F,8,5492,0
4625,C,Ship,2,5,186,2,medium,M,10,4506,0
2681,C,Ship,5,2,243,2,medium,M,58,2758,1
7042,B,Ship,4,1,268,3,low,M,8,5486,0
708,F,Ship,3,3,241,3,low,M,5,2713,1
2532,F,Ship,4,1,151,3,high,F,39,1458,1
4284,F,Ship,6,1,246,6,low,F,9,5466,1
1304,F,Ship,4,3,138,3,medium,M,15,1080,1
3180,F,Ship,3,2,153,10,high,F,7,5305,0
7545,A,Flight,5,2,146,3,low,F,7,4524,1
8923,D,Ship,5,5,229,5,medium,M,2,1975,1
3465,A,Ship,2,5,247,4,medium,M,4,5255,1
1046,F,Ship,4,5,135,3,medium,F,53,1744,1
5332,B,Road,4,1,197,3,low,M,2,4326,0
3478,B,Ship,5,2,196,3,low,F,4,4271,0
4855,D,Ship,2,5,284,3,medium,M,6,4575,0
2016,F,Ship,5,5,166,3,medium,F,20,1267,1
9131,C,Ship,7,5,308,4,medium,M,6,1165,0
2515,D,Ship,4,4,141,2,low,M,7,1479,1
1500,F,Road,5,5,284,6,low,M,9,3912,1
5946,F,Ship,3,5,164,3,high,M,10,4639,1
5390,F,Ship,5,4,139,3,medium,F,6,5721,0
6549,A,Ship,5,4,231,5,low,M,10,1247,0
6670,B,Ship,3,1,266,5,low,M,1,5459,0
6436,B,Flight,3,5,189,2,low,M,8,4567,0
2328,F,Flight,4,4,282,6,medium,F,52,3009,1
5194,B,Road,4,4,268,6,medium,F,3,4834,0
4710,F,Ship,5,2,167,4,low,M,10,4325,0
7157,C,Ship,4,5,246,6,low,M,1,1400,1
4562,F,Ship,5,3,227,4,low,F,10,1317,1
8043,A,Ship,3,3,307,5,low,F,3,1578,1
1489,D,Road,4,3,164,3,low,M,28,1880,1
10722,F,Ship,5,1,234,5,medium,M,8,1837,0
9611,C,Ship,3,3,264,2,low,M,2,4350,0
7434,F,Ship,4,4,144,3,low,F,7,5351,1
234,F,Ship,2,1,222,2,medium,M,58,3626,1
2899,D,Ship,4,2,180,3,low,M,22,1261,1
9584,F,Road,3,2,145,2,low,M,3,4409,0
9516,F,Ship,3,1,150,2,low,F,6,5697,0
8989,D,Ship,5,2,270,3,low,M,3,5266,1
2577,A,Road,3,4,167,3,low,M,14,1420,1
9616,B,Ship,3,2,198,4,low,F,3,4172,1
6502,B,Ship,5,2,231,5,low,F,4,1913,1
1998,F,Ship,6,2,172,2,low,M,41,1006,1
5584,B,Ship,4,4,134,2,low,M,1,5209,1
10142,F,Flight,5,5,263,5,medium,M,10,1789,1
2030,F,Road,3,3,176,2,low,F,58,1730,1
1404,F,Ship,5,2,268,3,medium,F,41,3716,1
4360,B,Road,5,1,236,2,low,F,2,4987,1
5859,A,Ship,2,5,279,3,low,F,8,4632,0
769,D,Ship,4,3,141,3,low,F,2,1915,1
7698,F,Ship,3,2,189,3,high,M,1,4997,1
9181,D,Flight,7,3,302,4,medium,F,7,1915,0
2981,C,Ship,3,3,200,3,low,M,4,3791,1
8191,D,Ship,3,3,231,3,medium,F,9,4623,1
2804,F,Ship,3,3,141,4,low,F,35,1417,1
9958,B,Ship,7,4,282,4,low,M,6,1800,0
2162,F,Ship,4,2,270,2,low,M,65,3599,1
6328,B,Ship,5,2,135,3,medium,M,9,5173,0
8694,F,Ship,6,2,164,4,low,M,6,5264,0
9694,B,Ship,5,4,245,6,medium,M,9,1660,0
4400,F,Flight,4,4,165,6,low,F,5,4640,1
5945,C,Ship,2,5,286,6,medium,F,5,5490,0
1673,C,Ship,3,2,260,3,medium,M,52,2874,1
4402,B,Ship,4,3,218,2,low,F,7,4423,0
1634,F,Road,5,2,266,7,low,F,12,2056,1
5907,A,Flight,3,5,254,3,low,M,6,4703,0
2186,F,Road,5,3,219,3,low,M,1,2027,1
2357,C,Ship,3,5,264,2,medium,M,33,2021,1
570,F,Ship,4,5,265,2,medium,F,18,2969,1
285,A,Flight,5,5,230,3,low,F,32,3249,1
665,C,Road,4,5,197,3,low,F,34,3784,1
5322,F,Road,3,4,273,3,low,M,3,5163,1
3301,D,Flight,3,1,230,3,medium,F,6,4392,0
4608,F,Ship,3,1,232,2,medium,F,2,5104,1
4700,F,Ship,3,4,147,3,low,F,8,5525,0
7898,F,Ship,3,4,163,3,high,F,6,5912,0
6030,F,Flight,4,2,245,5,low,M,8,1122,1
2091,A,Ship,3,2,139,3,high,F,4,1546,1
4592,F,Ship,2,1,235,3,medium,F,6,4411,1
5935,D,Ship,3,4,263,6,high,M,3,4429,0
2718,F,Road,4,5,159,3,low,M,2,1048,1
9776,F,Ship,4,1,255,3,medium,F,6,4313,1
849,A,Ship,3,1,191,3,high,F,60,2069,1
10659,A,Ship,5,4,260,5,low,F,2,1178,1
7579,D,Ship,4,4,188,3,low,M,7,5720,0
3125,C,Road,5,4,177,2,medium,F,45,1664,1
2377,D,Ship,4,1,264,3,low,F,39,3719,1
3002,F,Road,3,3,203,3,low,M,4,3114,1
7838,F,Ship,3,5,187,4,medium,F,4,5640,0
2003,C,Ship,3,1,269,2,low,F,35,3524,1
3761,C,Ship,4,3,197,2,low,M,7,5449,0
4800,F,Flight,7,2,250,5,medium,M,9,1327,0
5656,B,Ship,4,4,198,2,medium,M,2,5725,1
8543,C,Ship,4,5,144,8,medium,F,2,4956,1
4446,F,Ship,2,4,107,4,high,F,4,4451,1
1978,B,Ship,3,3,147,3,low,M,16,1563,1
1756,B,Road,5,3,160,3,high,M,25,1977,1
8463,A,Ship,4,5,252,4,low,F,6,4983,0
9464,F,Flight,5,2,205,3,medium,F,1,4351,0
5670,F,Ship,3,5,149,3,low,F,7,4357,0
10649,C,Ship,3,3,207,10,low,F,7,4423,0
3277,D,Road,3,4,134,3,medium,F,9,4230,1
7648,B,Road,5,3,241,2,medium,M,5,5666,0
7441,D,Ship,5,1,207,2,high,M,3,4083,0
6125,C,Ship,4,5,194,3,medium,M,3,5168,1
554,F,Flight,2,3,257,4,medium,F,52,2073,1
6345,A,Ship,4,5,195,2,low,M,2,4008,1
8085,A,Flight,2,5,239,2,low,F,9,5363,1
321,A,Ship,3,4,224,2,medium,F,15,2701,1
4662,F,Flight,3,3,270,3,low,M,7,4152,0
1070,F,Road,5,5,179,5,low,M,38,1437,1
117,A,Road,4,1,150,4,high,M,60,1024,1
4773,A,Road,5,3,269,3,low,F,8,4811,0
1987,D,Ship,5,4,138,2,medium,M,38,1803,1
7813,D,Flight,3,2,138,2,medium,M,8,5714,0
706,B,Ship,2,4,111,2,high,M,60,1787,1
733,D,Ship,6,3,281,3,medium,M,11,2135,1
800,F,Road,5,5,249,4,medium,F,38,2797,1
4770,F,Road,4,4,259,2,medium,F,8,4672,0
1064,F,Ship,3,4,209,3,low,M,37,2215,1
9645,A,Ship,4,1,256,3,low,M,6,5818,0
4553,C,Ship,7,5,273,4,low,F,7,1364,0
2562,F,Ship,5,2,133,10,medium,M,53,1674,1
3960,F,Road,5,2,256,3,medium,M,6,5604,1
2471,C,Flight,5,5,169,2,medium,F,14,1497,1
10600,B,Ship,3,1,226,3,medium,F,8,5000,0
9968,F,Ship,5,4,266,2,medium,M,1,5494,0
3757,D,Ship,3,2,108,4,low,F,5,4787,0
9262,B,Ship,4,3,213,3,medium,M,2,5432,1
6073,D,Ship,4,4,259,3,low,M,3,4509,0
8841,A,Ship,5,3,235,5,low,M,4,1990,0
2712,F,Ship,5,2,246,2,medium,M,13,2652,1
10135,D,Flight,4,5,211,2,low,F,4,4106,1
7234,B,Ship,4,2,227,3,medium,M,7,4041,0
2392,B,Ship,3,1,200,2,low,F,44,2651,1
7628,F,Ship,5,5,223,3,low,M,5,4373,1
3162,F,Flight,5,1,231,7,high,F,9,5558,0
5293,D,Ship,3,2,205,2,low,M,6,4853,0
2150,F,Ship,6,1,142,5,low,F,30,1464,1
10383,A,Ship,4,3,207,2,medium,M,5,4286,0
1836,F,Ship,4,2,234,2,high,M,27,3393,1
3502,B,Ship,4,2,247,3,medium,M,8,4977,0
1258,B,Ship,3,5,219,3,low,F,54,3145,1
9185,C,Flight,4,3,219,5,low,F,8,1702,1
5836,B,Ship,4,3,273,4,medium,F,1,4585,0
3210,F,Ship,5,2,173,2,low,M,7,5836,0
9407,C,Ship,4,1,274,5,low,F,5,1581,1
8978,F,Ship,4,4,101,5,low,F,8,4192,0
6435,A,Flight,4,2,238,2,medium,F,9,4937,0
9633,A,Ship,5,1,172,2,low,F,9,1723,0
4565,C,Ship,6,3,310,4,low,F,2,1817,0
2132,F,Ship,3,3,109,2,medium,M,18,1661,1
3251,C,Ship,4,1,181,2,low,F,3,5877,0
9450,F,Flight,5,2,221,5,medium,M,10,1160,0
1699,D,Ship,4,4,204,2,low,M,29,2941,1
4219,D,Ship,3,5,243,3,medium,F,5,4383,0
327,A,Ship,3,4,173,3,medium,M,52,1587,1
7129,D,Flight,3,3,203,3,medium,F,3,4196,0
7800,F,Road,3,5,234,2,medium,F,1,4455,1
6632,F,Ship,3,4,248,3,medium,F,6,4932,0
3104,F,Ship,3,5,159,3,low,M,46,1857,1
8352,F,Road,6,2,248,4,low,F,10,1563,1
6343,D,Ship,3,1,286,4,medium,M,4,5106,0
127,D,Road,4,5,220,3,medium,M,40,3516,1
3018,F,Flight,4,1,235,2,high,M,64,2107,1
10005,A,Flight,4,1,204,3,medium,M,3,4310,0
8782,B,Flight,3,2,199,3,low,F,8,5431,0
7789,D,Road,6,1,188,5,low,M,4,4887,0
5202,F,Flight,3,1,176,3,low,M,5,5316,1
2425,D,Ship,5,3,250,2,low,F,14,2064,1
5849,C,Ship,4,4,172,3,medium,M,7,5098,0
6243,A,Ship,4,5,251,2,medium,F,8,5232,0
4842,F,Ship,5,1,156,6,medium,F,4,4821,0
9381,A,Ship,5,2,194,4,low,M,8,5650,1
8249,C,Ship,3,4,209,2,high,M,10,4540,0
6490,B,Ship,5,1,232,3,low,F,10,1014,1
5639,C,Ship,4,1,177,3,medium,F,5,4382,0
886,B,Ship,3,2,252,4,low,M,29,2353,1
10542,F,Road,5,4,228,4,low,F,8,4831,1
8132,F,Ship,5,4,237,3,medium,F,1,4369,0
9921,A,Ship,6,4,284,4,low,F,7,1518,1
9174,F,Road,7,2,281,4,medium,F,2,1291,0
6189,A,Ship,4,4,154,3,low,F,7,4106,1
10438,B,Ship,4,4,146,10,low,M,1,4351,0
1491,A,Road,4,4,204,4,medium,F,35,2513,1
4371,A,Road,4,2,221,3,low,M,10,5632,0
10631,C,Ship,3,2,208,2,low,F,6,5344,0
1721,C,Ship,2,1,177,4,low,M,63,1058,1
2842,B,Ship,4,2,180,3,low,M,3,1518,1
10848,F,Ship,4,1,169,2,low,M,2,5702,1
9928,B,Ship,7,2,254,4,medium,F,9,1788,0
4688,F,Ship,5,5,236,3,high,M,4,5724,1
7730,F,Ship,7,4,291,4,medium,M,1,1817,1
6926,F,Ship,6,4,247,4,medium,M,3,1946,0
1917,A,Flight,2,5,189,2,low,M,38,3708,1
10691,C,Flight,3,3,159,2,medium,F,6,5269,0
2029,D,Road,2,4,183,3,low,F,12,3090,1
1410,F,Ship,4,5,258,2,high,M,5,3512,1
10339,D,Ship,3,3,227,2,high,M,5,4269,1
1782,F,Flight,4,4,146,2,low,M,52,1459,1
6208,B,Ship,5,3,145,3,medium,M,1,5783,1
8618,F,Road,5,2,254,6,low,F,5,1951,0
4689,A,Ship,3,4,254,3,medium,M,6,5716,0
1198,B,Ship,6,2,294,4,low,M,35,1625,1
6506,F,Ship,5,1,254,5,medium,M,10,1020,0
6650,F,Ship,3,3,155,2,medium,F,5,5577,0
9691,D,Ship,5,4,221,5,low,F,8,1927,1
135,A,Flight,3,3,168,2,medium,F,1,1829,1
10295,C,Ship,3,5,181,4,low,F,1,5812,0
8301,A,Ship,5,2,184,3,low,F,4,4552,0
8020,B,Ship,7,5,289,4,low,M,3,1656,1
5717,C,Ship,5,1,250,4,medium,M,10,5306,1
4894,B,Ship,3,4,241,3,medium,M,3,4047,0
7349,C,Ship,4,2,187,2,medium,F,7,5524,1
4498,B,Road,3,4,260,4,low,F,10,4109,0
4920,F,Road,2,1,228,2,medium,M,10,4854,1
1110,F,Flight,4,3,143,2,high,M,39,1727,1
8614,B,Road,7,1,307,4,low,F,8,1339,0
7416,F,Ship,5,4,271,4,low,F,5,1184,1
7815,A,Flight,3,1,104,4,low,F,9,5211,1
8372,F,Flight,5,4,254,3,low,F,4,5611,1
9227,C,Ship,4,2,247,2,medium,M,7,4955,1
9017,C,Road,6,3,127,3,medium,F,7,5574,1
3605,C,Ship,7,4,282,5,low,M,5,1149,0
7994,F,Ship,4,2,254,7,low,F,6,5121,0
5824,B,Ship,3,5,248,2,high,M,3,5287,1
6245,C,Ship,4,2,201,8,medium,F,9,5146,0
5810,F,Ship,5,1,179,3,low,F,7,5814,0
906,F,Ship,4,4,147,3,low,M,13,1145,1
3436,B,Flight,3,4,217,2,medium,F,9,5450,0
10439,C,Ship,4,1,189,10,medium,F,2,4505,1
405,A,Road,5,3,213,4,medium,F,50,2003,1
8483,C,Road,6,4,150,5,medium,F,8,4709,0
8613,A,Road,5,1,242,5,low,M,9,1767,0
2473,D,Flight,4,5,156,3,low,F,60,1553,1
2959,D,Ship,4,2,220,3,high,F,39,2459,1
7952,F,Flight,6,4,306,4,low,F,8,1465,0
8727,A,Ship,3,4,254,3,high,M,4,5830,1
3830,F,Road,6,4,136,3,low,M,2,1187,0
7926,F,Road,4,1,208,2,low,F,5,5707,1
8171,C,Ship,3,3,179,2,low,M,5,5058,0
1144,B,Ship,3,3,224,2,low,F,37,3220,1
3346,B,Ship,4,1,155,4,low,F,1,4985,0
9685,D,Ship,6,1,303,4,low,F,9,1080,0
3072,F,Ship,3,2,238,2,low,M,19,2196,1
4073,C,Ship,5,3,243,2,low,F,9,4828,1
6401,C,Ship,5,5,249,3,low,M,1,4274,0
8343,A,Road,6,4,262,5,low,M,9,1369,0
8836,B,Ship,5,2,225,5,low,M,5,1015,0
10057,D,Ship,4,5,160,3,low,F,9,5799,1
10783,D,Ship,2,1,240,2,low,M,8,1144,1
10259,C,Road,3,3,155,3,medium,M,5,4957,1
6211,D,Ship,4,1,245,3,low,F,5,4523,0
7970,F,Ship,3,2,188,6,medium,F,1,4856,0
8494,B,Flight,3,1,267,2,low,M,7,4486,1
1667,C,Ship,4,5,268,3,low,F,59,2083,1
4812,F,Flight,6,5,245,4,low,F,8,1403,0
1555,D,Ship,4,5,233,5,medium,F,44,2648,1
2984,F,Ship,4,3,222,4,medium,M,49,3697,1
4214,F,Ship,4,4,199,3,low,M,10,5002,1
9511,D,Ship,4,1,183,3,low,M,3,5178,1
7332,F,Ship,4,2,162,4,medium,M,7,5294,0
7703,C,Ship,7,3,272,4,medium,M,2,1754,0
8550,F,Ship,6,5,278,4,low,M,2,1167,1
3888,F,Ship,4,3,174,2,low,M,10,5554,0
8130,F,Ship,4,4,104,4,low,M,6,4323,1
8314,B,Ship,7,4,289,4,low,M,1,1657,0
7213,D,Ship,6,2,280,4,low,M,10,1866,1
9925,D,Ship,6,2,267,4,low,M,10,1580,0
838,B,Flight,5,2,278,2,low,F,17,2493,1
572,F,Ship,4,1,132,3,low,M,63,1901,1
3708,F,Flight,5,4,142,2,high,M,7,5341,0
422,F,Flight,4,2,251,2,medium,M,24,2405,1
10623,A,Ship,5,5,98,2,medium,M,2,4125,1
6012,F,Road,7,1,276,4,low,F,8,1560,1
6075,A,Ship,4,3,145,4,medium,M,2,5735,0
9740,F,Flight,3,4,143,3,low,M,10,5261,0
3942,F,Ship,3,5,271,4,medium,M,1,5852,1
555,A,Flight,5,4,250,3,low,F,11,3373,1
308,F,Ship,3,3,163,3,medium,M,9,1257,1
2626,B,Ship,4,4,170,2,low,M,34,1512,1
5773,D,Ship,6,4,270,4,low,F,10,1199,1
1604,F,Ship,4,5,278,6,low,M,4,3909,1
8645,C,Flight,5,1,255,5,low,M,3,1574,1
6251,C,Ship,4,3,273,10,medium,F,8,4896,0
7209,A,Ship,6,4,278,5,low,M,5,1180,0
3668,F,Ship,4,4,184,3,medium,F,2,4124,1
5580,F,Ship,5,5,139,4,medium,F,3,4433,1
10695,A,Flight,4,3,239,3,medium,M,7,5511,1
2127,A,Ship,4,5,242,4,low,F,35,3215,1
8661,A,Ship,4,2,271,5,medium,M,4,1633,1
6578,F,Flight,5,1,266,5,low,F,9,1852,0
1841,C,Ship,2,3,274,3,high,F,24,3829,1
3266,F,Road,4,2,227,3,low,M,2,4318,1
5748,F,Road,5,3,280,3,high,M,2,5273,0
1566,F,Ship,4,4,210,3,medium,F,14,3666,1
7461,A,Ship,7,2,289,4,low,M,5,1918,1
3793,D,Ship,4,1,180,3,low,F,1,5677,0
5720,F,Ship,3,1,239,8,high,M,6,5023,1
8612,F,Road,4,5,234,5,low,F,1,1991,1
4163,C,Ship,5,5,265,3,low,M,6,4423,1
