ID,calls,rating,purchases,gender,status
6756,2,5,189,F,0
6757,4,3,239,M,1
6758,3,3,204,F,0
6759,4,5,156,M,0
6760,5,2,192,F,1
6761,4,2,233,M,1
6762,5,3,253,F,1
6763,2,1,277,M,0
6764,4,2,211,F,1
6765,6,4,172,F,1
6766,5,4,211,F,1
6767,2,3,248,F,0
6768,3,4,176,M,0
6769,4,1,100,M,0
6770,5,5,195,F,1
6771,3,2,137,F,0
6772,4,4,195,M,0
6773,2,5,185,F,0
6774,3,1,250,F,0
6775,3,2,150,M,1
6776,3,1,166,F,0
6777,4,5,257,M,0
6778,5,1,249,F,0
6779,5,5,268,F,1
6780,4,4,273,F,1
6781,5,5,246,F,0
6782,5,1,142,M,1
6783,5,2,168,M,1
6784,5,2,249,M,1
6785,3,1,220,F,0
6786,4,3,189,F,0
6787,5,2,237,M,1
6788,4,4,247,F,1
6789,3,4,250,M,1
6790,4,4,207,F,0
6791,4,4,201,M,0
6792,4,2,142,M,0
6793,3,1,207,M,0
6794,3,1,214,F,0
6795,4,3,134,M,0
6796,3,4,178,F,0
6797,4,1,186,M,1
6798,4,4,250,M,0
6799,4,3,172,F,0
6800,3,4,265,M,0
6801,3,2,158,M,1
6802,3,1,180,M,0
6803,4,2,173,F,0
6804,3,3,153,M,0
6805,4,4,182,F,0
6806,3,1,192,F,0
6807,6,5,285,M,0
6808,3,3,151,F,0
6809,3,3,242,F,0
6810,3,1,237,F,0
6811,5,2,259,F,0
6812,4,3,249,M,1
6813,6,3,289,F,0
6814,6,3,308,F,0
6815,6,3,297,M,0
6816,4,1,255,F,0
6817,6,1,266,M,0
6818,7,2,302,M,0
6819,4,5,223,F,1
6820,6,5,261,F,1
6821,4,4,273,M,0
6822,6,3,260,M,1
6823,5,2,266,F,1
6824,2,1,164,M,0
6825,5,3,240,F,0
6826,6,3,305,F,1
6827,5,4,248,F,1
6828,7,3,279,M,0
6829,5,4,244,F,1
6830,5,4,267,M,0
6831,7,1,275,M,0
6832,5,1,168,F,0
6833,5,2,249,M,0
6834,3,2,220,M,1
6835,4,4,189,M,0
6836,5,2,237,F,0
6837,4,3,247,F,0
6838,3,3,250,M,1
6839,4,3,207,F,0
6840,4,5,201,F,0
6841,4,5,142,M,0
6842,3,4,207,M,1
6843,3,2,214,F,0
6844,4,5,134,M,0
6845,3,3,178,M,1
6846,4,2,186,M,1
6847,4,2,250,M,1
6848,4,1,172,F,1
6849,3,5,265,M,0
6850,3,1,158,F,0
6851,3,3,180,F,1
6852,4,1,173,M,0
6853,3,4,153,F,1
6854,4,3,182,F,0
6855,3,5,192,F,1
6856,6,3,285,M,1
6857,3,5,151,M,1
6858,3,5,242,M,1
6859,3,1,237,F,1
6860,5,4,259,M,0
6861,4,2,249,F,1
6862,6,4,289,F,0
6863,6,2,308,M,0
6864,6,3,297,M,0
6865,4,3,255,M,0
6866,6,3,266,F,0
6867,7,1,302,M,0
6868,4,4,223,M,1
6869,6,4,261,F,1
6870,4,2,273,F,1
6871,6,3,260,F,0
6872,5,2,266,F,1
6873,2,3,164,M,0
6874,5,2,240,F,1
6875,6,5,305,F,0
6876,5,2,248,M,1
6877,7,2,279,M,0
6878,5,2,244,M,1
6879,5,1,237,F,1
6880,4,2,251,F,1
6881,4,4,247,F,0
6882,5,2,262,F,1
6883,5,3,223,M,1
6884,5,5,275,F,0
6885,6,3,139,F,1
6886,4,3,245,F,0
6887,6,3,278,F,0
6888,5,3,243,M,1
6889,7,3,309,F,1
6890,6,2,279,M,1
6891,6,3,247,M,0
6892,5,1,235,F,1
6893,5,5,268,F,0
6894,6,1,309,M,0
6895,6,5,308,M,1
6896,5,5,237,F,1
6897,6,2,291,M,1
6898,4,2,264,F,1
6899,2,2,212,F,1
6900,4,5,196,M,1
6901,5,5,260,F,0
6902,6,5,266,F,0
6903,5,2,254,M,1
6904,5,2,249,F,1
6905,6,5,279,M,0
6906,6,3,306,F,1
6907,4,5,249,M,1
6908,6,4,297,F,1
6909,6,1,273,M,0
6910,6,4,299,F,0
6911,5,5,240,M,1
6912,5,4,260,F,0
6913,5,1,251,F,1
6914,5,5,256,M,1
6915,5,2,226,M,0
6916,5,3,262,F,1
6917,7,4,261,M,0
6918,2,2,181,F,1
6919,6,1,254,F,1
6920,6,1,288,M,1
6921,6,3,245,M,0
6922,5,3,252,M,0
6923,4,1,293,M,1
6924,5,3,253,M,0
6925,6,1,245,F,0
6926,6,4,247,M,0
6927,5,4,274,M,1
6928,6,4,283,F,0
6929,6,4,286,F,1
6930,5,4,257,M,1
6931,5,2,258,F,1
6932,4,2,201,F,1
6933,3,1,231,M,1
6934,4,5,161,F,1
6935,5,1,250,M,0
6936,4,2,169,F,0
6937,4,4,191,M,1
6938,4,2,271,F,1
6939,5,4,271,M,1
6940,4,2,224,M,0
6941,3,5,276,F,1
6942,4,1,264,F,0
6943,5,2,185,M,0
6944,3,3,253,M,1
6945,3,5,155,F,1
6946,4,1,219,F,0
6947,3,2,204,M,0
6948,4,1,196,F,0
6949,3,4,205,F,0
6950,3,4,187,F,1
6951,3,1,221,F,0
6952,5,4,143,F,1
6953,5,3,135,M,0
6954,3,1,207,F,0
6955,3,2,245,F,0
6956,5,2,257,F,1
6957,3,1,186,F,1
6958,5,2,246,M,1
6959,3,4,255,M,0
6960,5,3,206,F,0
6961,3,1,178,M,0
6962,5,2,274,F,0
6963,3,1,269,F,0
6964,5,1,282,F,0
6965,2,4,108,M,1
6966,4,5,268,F,0
6967,2,3,215,F,1
6968,4,1,169,M,0
6969,3,4,165,F,0
6970,4,4,192,F,1
6971,4,3,206,M,1
6972,3,5,151,M,1
6973,3,4,150,F,0
6974,4,3,250,M,0
6975,5,3,168,F,1
6976,4,1,137,M,0
6977,6,5,148,M,1
6978,6,2,215,F,0
6979,4,2,269,F,1
6980,3,5,139,F,1
6981,4,1,205,M,0
6982,5,4,212,F,0
6983,3,3,136,M,0
6984,3,3,231,F,0
6985,4,4,215,F,1
6986,4,4,179,F,0
6987,3,2,223,M,0
6988,3,5,210,M,0
6989,4,5,133,F,1
6990,3,1,187,F,1
6991,4,1,256,M,0
6992,4,5,138,M,0
6993,3,4,198,M,0
6994,5,5,256,F,1
6995,4,3,254,M,0
6996,4,1,267,M,1
6997,3,2,286,F,0
6998,3,2,215,F,0
6999,5,5,222,M,0
7000,5,3,267,F,1
7001,5,5,235,F,1
7002,4,1,181,M,0
7003,4,1,173,F,1
7004,3,5,208,M,0
7005,4,3,221,F,1
7006,3,5,141,F,0
7007,4,1,238,F,0
7008,3,2,126,F,1
7009,4,1,196,M,0
7010,4,3,169,M,1
7011,3,3,249,M,0
7012,4,2,198,M,0
7013,4,3,197,M,0
7014,3,5,251,F,1
7015,4,4,145,M,0
7016,4,1,249,M,1
7017,6,1,103,M,0
7018,2,5,264,F,0
7019,6,1,206,F,1
7020,4,4,139,M,0
7021,5,3,270,F,1
7022,4,2,227,M,1
7023,3,1,179,F,0
7024,3,3,273,F,1
7025,5,1,153,F,1
7026,4,1,112,M,1
7027,6,3,114,F,0
7028,4,4,214,F,1
7029,3,4,196,F,0
7030,5,1,159,F,0
7031,3,2,258,M,0
7032,5,5,125,M,0
7033,6,2,232,F,1
7034,4,3,196,M,1
7035,4,2,257,M,1
7036,2,1,219,M,0
7037,4,2,223,F,0
7038,3,1,166,F,0
7039,6,1,264,F,1
7040,3,3,182,F,0
7041,4,1,260,F,0
7042,4,1,268,M,0
7043,6,4,272,F,0
7044,4,5,135,F,0
7045,3,2,164,M,1
7046,4,4,153,M,0
7047,3,4,175,M,1
7048,3,1,231,M,1
7049,5,4,222,M,0
7050,3,4,261,F,0
7051,3,2,223,F,0
7052,3,5,222,M,1
7053,4,5,240,F,1
7054,4,5,137,F,0
7055,4,2,181,M,0
7056,3,3,261,M,1
7057,3,1,226,M,0
7058,4,5,246,F,0
7059,3,4,226,F,0
7060,3,4,238,M,0
7061,3,1,173,F,1
7062,3,4,257,M,0
7063,3,2,160,F,1
7064,3,3,179,F,1
7065,3,1,101,F,0
7066,2,3,263,M,0
7067,3,1,210,M,0
7068,3,4,166,M,0
7069,2,3,163,F,0
7070,4,3,143,M,1
7071,4,3,248,M,0
7072,3,1,198,F,0
7073,3,1,150,F,0
7074,4,3,195,F,0
7075,4,4,213,F,0
7076,4,3,245,M,1
7077,3,1,199,F,1
7078,4,1,192,M,1
7079,6,3,247,M,0
7080,3,5,221,M,1
7081,3,1,200,F,0
7082,4,3,260,F,0
7083,4,5,98,F,0
7084,5,1,198,F,0
7085,4,1,168,F,1
7086,6,1,260,M,0
7087,4,1,266,M,1
7088,3,3,239,M,1
7089,4,1,214,M,0
7090,3,3,203,F,0
7091,2,5,264,F,1
7092,4,3,169,F,0
7093,3,1,167,M,0
7094,3,3,266,M,1
7095,3,2,182,M,0
7096,5,2,195,M,1
7097,4,1,153,F,0
7098,5,1,238,M,1
7099,5,5,238,M,0
7100,3,4,180,M,0
7101,5,4,262,F,0
7102,5,2,223,M,1
7103,5,2,275,F,0
7104,6,2,139,M,1
7105,4,1,245,F,1
7106,6,2,278,F,0
7107,5,4,243,F,0
7108,7,1,309,F,0
7109,6,2,279,F,0
7110,6,5,247,M,1
7111,5,5,235,F,0
7112,5,3,268,F,0
7113,6,2,309,M,0
7114,4,5,213,F,0
7115,4,4,245,F,0
7116,3,1,199,F,1
7117,4,3,192,F,1
7118,6,5,247,M,0
7119,3,5,221,F,0
7120,3,4,200,F,0
7121,4,4,260,M,0
7122,4,5,98,M,0
7123,5,1,198,F,1
7124,4,1,168,F,1
7125,6,4,260,M,1
7126,4,2,266,F,0
7127,3,1,239,M,0
7128,4,1,214,F,1
7129,3,3,203,F,0
7130,2,4,264,F,1
7131,4,3,169,M,1
7132,3,5,167,M,1
7133,3,1,266,M,1
7134,3,3,182,M,0
7135,5,1,195,F,1
7136,4,4,153,M,0
7137,5,4,238,F,1
7138,5,4,238,M,0
7139,3,4,180,M,0
7140,5,1,262,M,0
7141,5,5,223,F,0
7142,5,3,275,M,0
7143,6,5,139,F,1
7144,4,4,245,F,1
7145,6,5,278,F,0
7146,5,4,243,F,0
7147,7,4,309,M,0
7148,6,4,279,M,0
7149,6,2,247,M,0
7150,5,5,235,M,1
7151,5,5,274,M,1
7152,6,5,283,M,1
7153,6,5,286,M,1
7154,5,1,257,M,0
7155,5,4,223,M,0
7156,4,5,239,F,1
7157,4,5,246,M,1
7158,7,2,295,F,0
7159,6,1,305,M,0
7160,3,4,177,F,0
7161,5,3,257,F,1
7162,6,2,306,F,0
7163,4,3,226,M,1
7164,4,5,228,M,0
7165,5,4,225,M,0
7166,7,5,289,F,1
7167,5,4,261,M,0
7168,5,3,255,F,0
7169,5,3,266,F,1
7170,6,3,290,M,0
7171,4,5,235,M,0
7172,6,4,250,M,1
7173,5,3,245,F,0
7174,6,4,286,M,1
7175,5,5,271,M,0
7176,4,4,242,F,1
7177,7,5,282,M,1
7178,4,1,254,F,0
7179,5,2,242,F,1
7180,5,5,263,F,0
7181,7,5,278,F,1
7182,6,5,255,M,1
7183,4,4,184,M,1
7184,6,4,257,F,1
7185,3,2,214,M,1
7186,6,1,301,F,1
7187,6,1,264,M,0
7188,5,3,256,M,1
7189,5,5,275,M,0
7190,4,1,236,M,0
7191,5,2,303,F,1
7192,6,3,284,M,1
7193,4,4,229,M,0
7194,5,3,258,F,1
7195,5,1,243,M,1
7196,6,1,306,M,0
7197,4,2,235,M,0
7198,4,3,150,F,0
7199,6,4,291,F,1
7200,7,3,278,M,1
7201,5,5,240,F,0
7202,6,1,272,M,1
7203,5,5,246,F,0
7204,6,2,266,M,0
7205,5,4,252,F,1
7206,6,5,254,F,0
7207,7,3,305,F,1
7208,6,5,307,M,0
7209,6,4,278,M,0
7210,6,3,265,M,0
7211,6,5,248,F,0
7212,7,5,299,M,1
7213,6,2,280,M,1
7214,7,4,247,F,0
7215,6,1,273,M,1
7216,6,2,254,M,1
7217,5,2,246,F,0
7218,7,4,251,M,0
7219,5,5,262,M,0
7220,5,1,245,F,1
7221,4,2,273,F,0
7222,3,1,268,F,0
7223,4,2,244,F,0
7224,3,3,260,M,0
7225,3,1,271,M,0
7226,5,4,219,F,1
7227,4,1,193,F,0
7228,5,5,149,M,0
7229,3,5,268,F,0
7230,3,5,151,M,0
7231,4,3,171,M,0
7232,3,3,202,F,1
7233,5,2,174,M,1
7234,4,2,227,M,0
7235,6,3,175,M,0
7236,3,4,191,M,1
7237,4,5,240,F,1
7238,3,1,238,F,0
7239,3,3,99,M,0
7240,3,5,142,F,0
7241,4,5,148,F,1
7242,4,5,129,M,1
7243,6,3,262,M,0
7244,4,4,190,M,0
7245,5,1,268,M,0
7246,3,5,205,M,0
7247,3,1,186,M,0
7248,3,2,185,F,0
7249,5,4,173,M,0
7250,3,2,208,M,0
7251,5,1,177,M,0
7252,3,1,190,F,1
7253,5,4,257,F,1
7254,3,4,168,M,0
7255,3,2,229,M,1
7256,4,1,152,M,0
7257,5,4,154,M,0
7258,5,5,239,M,0
7259,3,5,252,M,1
7260,4,4,258,F,1
7261,4,5,184,F,1
7262,4,3,148,M,1
7263,5,2,240,M,1
7264,6,2,169,M,0
7265,3,4,156,M,1
7266,4,4,264,F,1
7267,4,5,223,M,1
7268,5,4,233,M,1
7269,3,4,230,F,0
7270,2,3,175,F,1
7271,4,3,155,F,0
7272,4,2,220,M,0
7273,4,2,283,F,0
7274,3,3,239,F,1
7275,5,2,248,F,0
7276,4,3,256,F,1
7277,4,2,267,M,1
7278,3,5,207,M,1
7279,3,1,204,F,1
7280,4,4,209,F,0
7281,4,3,183,M,0
7282,2,5,140,F,1
7283,4,3,161,F,1
7284,4,3,151,F,0
7285,5,4,257,M,0
7286,3,4,199,F,0
7287,4,1,191,F,1
7288,3,5,236,M,1
7289,4,3,217,F,1
7290,5,3,202,F,0
7291,3,4,246,F,1
7292,4,4,194,F,0
7293,3,2,221,M,1
7294,4,4,231,F,0
7295,5,5,254,F,0
7296,4,3,252,M,1
7297,3,5,196,F,0
7298,5,5,104,F,0
7299,5,5,156,F,1
7300,5,4,250,M,0
7301,3,4,267,M,0
7302,3,2,197,M,1
7303,3,4,227,F,0
7304,5,1,248,F,0
7305,3,3,274,M,0
7306,6,1,232,M,0
7307,3,2,181,M,1
7308,2,5,101,M,0
7309,4,4,161,F,1
7310,4,2,268,F,0
7311,4,4,218,F,0
7312,3,2,192,M,1
7313,2,3,197,F,0
7314,4,4,253,F,0
7315,3,1,183,M,0
7316,3,5,177,M,0
7317,5,1,241,F,1
7318,3,5,180,F,1
7319,5,2,158,M,0
7320,4,1,209,F,1
7321,5,4,273,F,1
7322,6,2,226,F,0
7323,4,3,178,M,0
7324,5,1,151,M,0
7325,3,1,212,M,0
7326,3,2,239,F,0
7327,5,3,257,M,0
7328,3,3,165,M,0
7329,4,3,183,F,1
7330,4,5,135,M,0
7331,4,1,200,M,0
7332,4,2,162,M,0
7333,3,3,218,M,1
7334,3,4,158,M,0
7335,4,2,213,M,1
7336,3,1,215,F,0
7337,3,3,268,F,0
7338,3,1,207,M,0
7339,2,5,270,F,0
7340,5,2,245,M,1
7341,4,2,154,F,1
7342,3,1,155,F,0
7343,4,4,238,F,0
7344,3,2,151,M,0
7345,3,4,185,M,0
7346,4,3,171,F,0
7347,3,2,206,F,1
7348,3,3,232,M,1
7349,4,2,187,F,1
7350,4,4,209,M,1
7351,4,2,262,M,0
7352,3,2,154,F,1
7353,5,1,163,F,0
7354,4,1,257,M,0
7355,3,5,265,F,1
7356,3,2,220,F,0
7357,3,1,201,F,0
7358,2,4,268,M,1
7359,4,1,139,M,0
7360,3,5,241,F,0
7361,4,4,145,M,0
7362,4,3,157,M,0
7363,4,3,203,F,0
7364,4,4,163,M,0
7365,4,1,263,F,1
7366,5,5,258,F,0
7367,5,3,251,F,1
7368,3,4,140,M,0
7369,4,1,179,F,1
7370,5,4,211,F,0
7371,3,1,271,F,0
7372,4,4,181,M,0
7373,2,1,130,F,0
7374,5,4,264,M,1
7375,4,2,221,F,0
7376,3,1,194,F,0
7377,3,1,201,F,1
7378,3,5,166,M,1
7379,5,4,254,M,1
7380,4,3,144,F,0
7381,5,2,171,M,0
7382,6,4,240,F,1
7383,6,3,232,M,1
7384,5,4,145,M,0
7385,3,3,275,M,1
7386,3,1,146,F,1
7387,5,5,207,M,1
7388,4,1,157,F,0
7389,4,2,146,M,1
7390,4,1,139,M,1
7391,3,5,223,M,1
7392,5,2,224,F,0
7393,5,3,174,F,1
7394,4,5,152,M,0
7395,4,2,223,F,0
7396,5,2,223,F,1
7397,4,2,239,F,0
7398,4,2,246,M,0
7399,7,3,295,F,0
7400,6,5,305,F,1
7401,3,4,177,M,0
7402,5,4,257,F,1
7403,6,3,306,F,1
7404,4,3,226,M,0
7405,4,1,228,F,1
7406,5,3,225,F,0
7407,7,5,289,M,0
7408,5,1,261,F,0
7409,5,2,255,M,0
7410,5,4,266,M,1
7411,6,4,290,F,1
7412,4,3,235,F,1
7413,6,5,250,M,0
7414,5,4,245,F,1
7415,6,3,286,F,1
7416,5,4,271,F,1
7417,4,1,242,M,1
7418,7,5,282,M,1
7419,4,4,254,M,1
7420,5,5,242,M,1
7421,5,4,263,F,0
7422,7,5,278,M,0
7423,6,1,255,M,0
7424,4,2,184,M,1
7425,6,2,257,M,0
7426,3,2,214,M,0
7427,2,3,130,M,0
7428,5,5,264,F,1
7429,4,2,221,M,0
7430,3,5,194,F,0
7431,3,5,201,M,0
7432,3,2,166,M,0
7433,5,2,254,F,1
7434,4,4,144,F,1
7435,5,1,171,M,0
7436,6,5,240,M,1
7437,6,1,232,M,0
7438,5,2,145,M,0
7439,3,5,275,M,0
7440,3,5,146,M,0
7441,5,1,207,M,0
7442,4,3,157,F,1
7443,4,1,146,M,0
7444,4,2,139,F,1
7445,3,1,223,M,1
7446,5,3,224,M,0
7447,5,2,174,F,1
7448,4,1,152,F,1
7449,4,5,223,M,0
7450,5,2,223,M,1
7451,4,4,239,M,1
7452,4,1,246,M,0
7453,7,4,295,F,1
7454,6,5,305,F,1
7455,3,3,177,F,1
7456,5,3,257,F,0
7457,6,4,306,F,1
7458,4,5,226,F,1
7459,4,4,228,M,1
7460,5,5,225,F,1
7461,7,2,289,M,1
7462,5,1,261,M,1
7463,5,1,255,M,1
7464,5,5,266,M,0
7465,6,5,290,M,0
7466,4,1,235,M,1
7467,6,4,250,M,1
7468,5,1,245,F,1
7469,6,1,286,M,0
7470,5,5,271,M,1
7471,4,1,242,M,1
7472,7,2,282,M,1
7473,4,4,254,M,1
7474,5,4,242,M,1
7475,5,4,263,F,0
7476,5,3,246,M,1
7477,7,3,251,F,1
7478,5,2,262,M,1
7479,5,5,245,F,1
7480,4,5,273,F,0
7481,7,2,272,M,1
7482,5,5,269,M,0
7483,4,2,263,F,0
7484,6,4,284,M,0
7485,5,2,232,F,0
7486,6,2,219,F,0
7487,4,2,206,F,0
7488,5,1,242,M,1
7489,5,5,250,F,1
7490,7,3,267,M,1
7491,6,4,269,F,0
7492,4,2,248,M,1
7493,3,3,154,F,0
7494,3,3,239,F,0
7495,4,5,269,F,0
7496,4,1,239,F,0
7497,5,5,237,F,0
7498,5,4,231,F,0
7499,5,5,249,M,1
7500,5,5,262,F,1
7501,7,2,300,F,0
7502,7,1,265,F,1
7503,5,1,270,F,1
7504,4,2,265,M,0
7505,6,2,263,F,1
7506,7,3,305,F,0
7507,7,5,253,F,1
7508,5,2,248,F,0
7509,6,4,290,M,0
7510,5,4,239,F,1
7511,7,1,282,F,0
7512,7,5,275,F,0
7513,5,2,268,F,1
7514,6,1,253,M,0
7515,6,2,294,M,0
7516,5,5,240,M,0
7517,5,4,228,M,0
7518,3,1,179,M,1
7519,6,2,260,M,0
7520,4,4,155,F,1
7521,3,5,204,M,0
7522,2,2,247,F,1
7523,4,3,213,M,0
7524,4,1,252,M,1
7525,4,3,165,M,0
7526,4,3,174,F,1
7527,3,3,157,F,0
7528,4,2,177,F,0
7529,3,3,140,F,0
7530,5,2,204,M,1
7531,3,4,174,F,1
7532,4,4,148,M,0
7533,3,1,166,F,1
7534,5,2,232,M,1
7535,4,2,191,M,1
7536,4,2,270,F,0
7537,2,5,263,F,1
7538,3,1,214,F,1
7539,3,1,153,M,0
7540,6,3,218,M,0
7541,5,5,201,F,1
7542,4,4,265,M,0
7543,6,3,226,F,1
7544,4,4,155,M,1
7545,5,2,146,F,1
7546,3,1,177,F,1
7547,5,5,171,F,1
7548,4,2,149,M,1
7549,5,2,268,M,1
7550,3,2,150,M,0
7551,3,3,217,F,1
7552,4,1,205,M,0
7553,4,2,220,F,0
7554,3,3,168,F,1
7555,5,5,203,M,1
7556,3,4,235,M,1
7557,3,3,261,M,1
7558,4,3,266,F,0
7559,5,4,154,M,1
7560,4,1,268,F,0
7561,2,2,169,F,1
7562,3,3,165,M,1
7563,4,4,171,M,1
7564,4,5,275,F,0
7565,3,4,184,M,0
7566,4,2,236,M,0
7567,4,3,261,M,1
7568,3,1,251,F,1
7569,3,3,202,F,1
7570,4,1,155,F,0
7571,3,3,157,F,1
7572,4,1,191,M,0
7573,3,5,194,M,1
7574,3,5,154,M,1
7575,3,5,270,M,1
7576,4,4,259,F,1
7577,5,3,156,F,0
7578,5,3,236,M,0
7579,4,4,188,M,0
7580,6,3,183,M,0
7581,4,4,149,M,0
7582,5,4,199,F,0
7583,4,4,245,F,1
7584,3,2,158,F,0
7585,3,5,146,F,0
7586,5,5,260,M,1
7587,5,1,238,M,0
7588,4,1,201,F,0
7589,3,1,220,M,1
7590,4,4,172,M,0
7591,4,2,274,F,1
7592,5,2,169,M,0
7593,5,1,256,F,1
7594,5,3,150,F,0
7595,3,3,176,F,1
7596,5,2,269,F,0
7597,3,5,224,F,1
7598,5,4,201,F,0
7599,3,1,179,M,0
7600,5,3,245,M,0
7601,4,3,139,F,1
7602,3,3,261,F,1
7603,4,3,147,M,0
7604,4,1,240,M,1
7605,3,5,224,M,0
7606,3,1,236,M,0
7607,5,2,173,M,1
7608,3,3,201,F,0
7609,5,5,140,F,1
7610,3,3,203,M,0
7611,3,4,173,F,0
7612,3,2,198,F,0
7613,4,2,273,M,0
7614,5,4,131,M,1
7615,5,3,178,M,1
7616,4,4,175,M,1
7617,4,5,145,F,1
7618,5,1,256,F,1
7619,4,2,175,F,1
7620,4,4,170,M,0
7621,2,3,206,F,0
7622,3,4,145,M,0
7623,3,5,266,F,0
7624,5,5,183,F,1
7625,5,1,210,M,1
7626,5,1,134,F,0
7627,3,3,223,M,1
7628,5,5,223,M,1
7629,4,4,255,F,0
7630,4,1,270,F,0
7631,4,2,260,M,0
7632,5,4,225,M,0
7633,4,1,237,F,1
7634,4,5,111,M,1
7635,5,1,230,M,0
7636,2,4,193,F,0
7637,3,4,162,M,0
7638,3,4,195,M,0
7639,5,2,123,F,0
7640,4,3,248,F,0
7641,4,1,151,F,1
7642,4,3,252,M,0
7643,5,2,134,M,0
7644,3,2,189,F,0
7645,3,4,159,F,1
7646,4,2,173,M,0
7647,5,5,254,M,0
7648,5,3,241,M,0
7649,4,4,262,M,0
7650,5,1,265,F,1
7651,6,4,201,F,1
7652,5,2,233,F,0
7653,3,1,164,F,0
7654,4,5,180,M,0
7655,3,4,199,M,1
7656,4,3,140,M,1
7657,4,5,140,F,1
7658,5,2,146,F,0
7659,5,3,216,M,1
7660,3,5,159,F,1
7661,4,4,222,M,0
7662,4,3,240,M,1
7663,3,3,189,M,1
7664,3,1,252,M,0
7665,2,2,149,M,0
7666,5,4,199,F,1
7667,4,5,244,F,0
7668,7,2,272,F,0
7669,5,3,269,F,1
7670,4,1,263,F,0
7671,6,4,284,F,0
7672,5,5,232,F,0
7673,6,5,219,F,1
7674,4,5,206,F,0
7675,5,4,242,F,1
7676,5,1,250,M,0
7677,7,4,267,F,1
7678,6,3,269,F,0
7679,3,2,189,F,0
7680,3,1,159,F,0
7681,4,3,173,F,0
7682,5,3,254,F,1
7683,5,2,241,M,0
7684,4,3,262,F,1
7685,5,2,265,F,0
7686,6,1,201,F,1
7687,5,4,233,M,1
7688,3,4,164,F,0
7689,4,2,180,F,1
7690,3,2,199,F,1
7691,4,4,140,F,0
7692,4,3,140,F,0
7693,5,2,146,M,0
7694,5,1,216,F,0
7695,3,5,159,F,0
7696,4,4,222,F,1
7697,4,1,240,M,0
7698,3,2,189,M,1
7699,3,4,252,M,1
7700,2,1,149,F,0
7701,5,4,199,M,1
7702,4,3,244,M,0
7703,7,3,272,M,0
7704,5,5,269,F,0
7705,4,1,263,M,1
7706,6,4,284,F,1
7707,5,3,232,F,1
7708,6,3,219,M,1
7709,4,4,206,F,1
7710,5,3,242,F,0
7711,5,3,250,F,1
7712,7,5,267,F,0
7713,6,2,269,F,0
7714,5,2,240,M,0
7715,5,2,228,M,1
7716,5,5,262,M,1
7717,6,2,306,F,1
7718,6,5,276,M,0
7719,3,3,183,F,0
7720,5,1,239,M,0
7721,7,1,285,M,0
7722,5,1,229,M,1
7723,7,4,308,F,1
7724,6,1,293,F,1
7725,6,1,247,F,1
7726,6,2,260,F,1
7727,7,3,308,M,0
7728,5,2,274,M,1
7729,5,2,236,F,0
7730,7,4,291,M,1
7731,4,5,247,M,0
7732,5,4,217,F,1
7733,6,2,246,M,0
7734,6,3,301,F,0
7735,5,4,259,F,1
7736,4,2,275,F,0
7737,6,2,309,F,1
7738,5,2,232,F,0
7739,6,1,244,F,0
7740,4,4,267,F,1
7741,6,1,254,F,0
7742,5,2,270,M,1
7743,6,2,301,M,1
7744,4,5,221,F,1
7745,5,3,243,F,1
7746,6,4,264,M,1
7747,4,3,228,F,0
7748,5,1,262,F,1
7749,4,2,270,M,0
7750,3,1,131,M,0
7751,7,1,257,M,1
7752,4,1,245,M,0
7753,5,5,272,F,1
7754,6,1,284,F,0
7755,7,5,285,M,1
7756,6,3,250,M,0
7757,7,3,272,M,1
7758,4,3,254,F,0
7759,5,4,217,F,1
7760,7,5,253,M,1
7761,5,1,276,F,0
7762,4,1,241,F,0
7763,6,2,259,M,0
7764,6,4,272,F,1
7765,6,1,280,M,1
7766,5,3,257,M,0
7767,6,3,282,M,1
7768,6,4,268,M,1
7769,5,3,238,M,1
7770,7,4,310,M,1
7771,4,1,187,M,0
7772,3,3,167,M,0
7773,4,3,197,M,0
7774,6,1,214,M,0
7775,4,2,174,F,0
7776,4,5,239,M,1
7777,5,1,249,F,0
7778,5,3,141,M,1
7779,5,2,179,M,1
7780,3,1,253,M,1
7781,2,3,219,F,0
7782,4,1,249,M,1
7783,3,3,196,M,0
7784,6,5,244,M,0
7785,4,2,144,M,0
7786,4,3,240,M,0
7787,5,4,222,M,1
7788,4,4,246,M,1
7789,6,1,188,M,0
7790,3,3,153,F,0
7791,3,1,151,F,0
7792,4,1,237,F,1
7793,3,1,194,F,1
7794,3,5,241,F,1
7795,4,2,209,M,0
7796,3,1,160,F,1
7797,4,4,251,M,0
7798,5,3,193,F,0
7799,4,4,169,M,0
7800,3,5,234,F,1
7801,4,5,192,F,0
7802,2,5,160,F,0
7803,5,3,201,F,1
7804,4,1,260,M,0
7805,3,3,244,M,0
7806,3,2,219,F,1
7807,4,2,219,F,1
7808,3,5,175,F,0
7809,4,2,196,F,0
7810,3,5,230,M,1
7811,4,3,262,F,1
7812,5,4,228,F,0
7813,3,2,138,M,0
7814,4,1,240,F,0
7815,3,1,104,F,1
7816,3,2,261,M,0
7817,4,3,181,M,1
7818,5,2,152,M,1
7819,2,2,215,M,1
7820,5,4,266,F,0
7821,4,5,265,F,1
7822,5,5,142,M,0
7823,5,3,169,F,1
7824,3,5,257,M,1
7825,3,2,142,M,0
7826,2,4,233,F,0
7827,4,2,136,M,0
7828,2,2,173,F,0
7829,3,4,221,M,1
7830,5,3,204,M,1
