name,temp,rain_1h,snow_1h,clouds_all,weather_main,year,month,hour,weekday,traffic_volume
A,298.07,0.0,0.0,1,Clear,2018,8,11,Wed,145140
A,292.12,0.0,0.0,40,Drizzle,2014,7,23,Mon,32670
A,304.84,0.0,0.0,0,Clear,2017,7,15,Thu,160920
A,289.88,0.0,0.0,1,Mist,2015,6,3,Mon,9780
B,295.01,0.0,0.0,1,Mist,2018,7,23,Fri,59130
A,294.94,0.0,0.0,40,Thunderstorm,2018,7,11,Wed,78090
B,280.37,0.0,0.0,1,Mist,2017,9,3,Sat,12030
A,279.0,0.0,0.0,1,Clear,2018,4,11,Thu,151050
A,269.15,0.0,0.0,1,Clear,2018,4,7,Thu,193830
A,269.42,0.0,0.0,5,Clear,2018,2,19,Tue,102720
B,289.01,0.0,0.0,1,Clear,2018,9,23,Fri,58710
B,271.98,0.0,0.0,90,Mist,2013,2,19,Sun,46170
A,290.03,0.0,0.0,75,Clouds,2015,10,11,Thu,139500
B,295.01,0.0,0.0,1,Haze,2018,7,23,Fri,59130
A,276.68,0.0,0.0,1,Haze,2016,2,23,Thu,33090
A,266.48,0.0,0.0,90,Mist,2018,2,3,Tue,10260
A,263.33,0.0,0.0,64,Snow,2013,12,7,Wed,16140
A,278.15,0.0,0.0,90,Clouds,2017,10,3,Wed,10290
A,284.52,0.25,0.0,92,Mist,2013,10,11,Tue,143190
A,267.61,0.0,0.0,90,Snow,2016,2,3,Wed,10140
A,288.82,0.0,0.0,40,Clouds,2017,5,23,Tue,39390
A,260.85,0.0,0.0,40,Clouds,2012,12,11,Tue,126060
B,274.66,0.0,0.0,1,Clear,2013,11,15,Sun,115980
A,273.68,0.0,0.0,1,Clear,2018,4,7,Wed,189090
B,290.91,0.0,0.0,90,Rain,2016,6,19,Sat,108570
B,262.76,0.0,0.0,64,Clouds,2014,1,3,Sat,11070
A,304.08,0.0,0.0,20,Clouds,2017,7,19,Mon,98460
B,264.54,0.0,0.0,90,Snow,2018,1,19,Sun,54000
B,272.72,0.0,0.0,90,Rain,2013,3,7,Sat,66720
A,268.9,0.0,0.0,90,Snow,2013,3,19,Tue,77520
B,279.78,0.0,0.0,40,Clouds,2014,4,3,Sat,9900
A,276.269,0.0,0.0,68,Clouds,2017,2,11,Thu,142170
B,301.71,0.0,0.0,90,Clouds,2018,5,11,Sun,113460
A,294.73,0.0,0.0,1,Mist,2017,7,23,Thu,45750
A,275.28,0.0,0.0,75,Clouds,2014,4,15,Mon,172650
A,276.61,0.0,0.0,64,Clouds,2013,11,15,Mon,174840
B,273.02,0.0,0.0,40,Snow,2016,11,23,Fri,40680
A,291.85,0.0,0.0,1,Clear,2015,9,7,Mon,49740
A,294.81,0.0,0.0,75,Clouds,2016,5,19,Thu,90840
B,293.87,0.0,0.0,90,Mist,2015,8,7,Sun,32760
B,280.61,0.0,0.0,1,Fog,2015,9,3,Sat,5880
A,284.35,0.0,0.0,90,Clouds,2015,10,11,Mon,136950
B,289.27,0.0,0.0,40,Clouds,2017,4,15,Fri,179790
B,267.69,0.0,0.0,5,Clear,2017,12,19,Sun,88980
A,272.75,0.0,0.0,1,Mist,2017,1,3,Thu,14580
A,265.22,0.0,0.0,90,Snow,2016,12,7,Wed,166530
A,279.61,0.0,0.0,90,Mist,2017,11,23,Tue,43860
A,288.81,0.0,0.0,90,Rain,2015,8,11,Wed,144060
B,278.49,0.0,0.0,20,Clouds,2014,4,23,Sat,68310
A,263.76,0.0,0.0,40,Clouds,2018,2,19,Tue,90360
A,295.95,0.0,0.0,0,Clear,2013,8,15,Wed,180540
A,269.26,0.0,0.0,64,Clouds,2014,1,7,Mon,132090
B,263.83,0.0,0.0,90,Clouds,2014,1,11,Sun,93000
A,294.63,0.0,0.0,1,Mist,2013,9,23,Wed,33180
B,297.88,0.0,0.0,90,Clouds,2014,5,19,Sun,79830
B,252.01,0.0,0.0,1,Clear,2014,2,7,Fri,186240
A,270.59,0.0,0.0,64,Clouds,2014,1,11,Mon,131520
A,276.055,0.0,0.0,68,Clouds,2016,10,23,Thu,29880
B,253.72,0.0,0.0,1,Clear,2017,12,23,Fri,50520
B,283.86,0.0,0.0,24,Clouds,2016,10,7,Sat,76050
A,290.68,0.38,0.0,90,Rain,2018,8,19,Tue,102180
B,289.26,0.0,0.0,75,Rain,2016,6,7,Fri,193770
A,294.89,0.0,0.0,1,Clear,2016,7,23,Mon,35010
A,294.07,0.0,0.0,90,Rain,2016,6,11,Thu,125250
B,254.25,0.0,0.0,20,Clouds,2014,2,7,Sun,27000
B,278.84,0.97,0.0,32,Mist,2013,10,15,Sat,146550
A,274.01,0.0,0.0,90,Mist,2017,12,11,Mon,128730
A,272.07,0.0,0.0,90,Clouds,2016,1,11,Thu,139320
A,280.15,0.0,0.0,90,Drizzle,2017,4,23,Wed,32490
A,269.72,0.0,0.0,75,Snow,2013,3,19,Wed,102540
A,296.55,0.0,0.0,75,Clouds,2013,4,19,Mon,100200
A,297.71,0.0,0.0,20,Clouds,2016,8,11,Mon,127980
B,272.01,0.0,0.0,90,Snow,2018,4,7,Sat,39330
B,295.48,0.0,0.0,90,Clouds,2017,8,19,Fri,111420
B,284.15,0.0,0.0,90,Rain,2013,10,11,Sun,136740
B,264.22,0.0,0.0,1,Clear,2018,2,19,Sun,87090
B,256.88,0.0,0.0,0,Clear,2014,1,11,Fri,145560
A,273.94,0.0,0.0,90,Mist,2018,3,3,Tue,10320
A,278.44,0.0,0.0,90,Rain,2016,4,15,Thu,175410
B,298.78,1.27,0.0,40,Rain,2015,6,15,Sun,131970
B,265.84,0.0,0.0,20,Clouds,2014,3,7,Sat,62520
B,273.95,0.0,0.0,90,Clouds,2016,12,11,Sun,65190
A,302.09,0.0,0.0,0,Clear,2016,8,11,Wed,123660
A,272.82,0.0,0.0,1,Mist,2018,4,3,Wed,11220
A,268.99,0.0,0.0,20,Clouds,2014,3,3,Wed,11070
A,280.78,0.0,0.0,75,Clouds,2016,4,23,Tue,31590
A,272.29,0.0,0.0,90,Mist,2018,4,15,Tue,140670
A,287.24,3.45,0.0,90,Rain,2018,9,11,Wed,137010
A,296.58,0.0,0.0,1,Clear,2015,8,11,Wed,143130
A,253.9,0.0,0.0,1,Clear,2017,12,19,Tue,85380
A,293.94,0.0,0.0,90,Mist,2017,7,23,Wed,36840
B,285.51,0.0,0.0,1,Rain,2016,8,7,Sun,37470
B,299.18,0.0,0.0,90,Thunderstorm,2015,8,15,Sun,129810
B,273.37,0.0,0.0,90,Clouds,2018,3,23,Sat,72990
A,290.84,4.79,0.0,90,Rain,2018,9,15,Thu,157710
A,287.4,0.0,0.0,90,Mist,2013,5,23,Wed,30150
A,266.42,0.0,0.0,90,Mist,2012,12,7,Thu,191550
A,274.53,0.0,0.0,90,Clouds,2013,4,11,Thu,97380
B,286.46,0.0,0.0,0,Mist,2013,8,3,Sun,12600
B,264.71,0.0,0.0,64,Clouds,2013,12,23,Fri,54930
B,290.93,0.0,0.0,90,Rain,2017,9,3,Sat,11040
B,291.71,0.0,0.0,0,Clear,2016,6,7,Fri,188100
B,250.91,0.0,0.0,100,Clouds,2013,2,3,Fri,10410
A,273.32,0.0,0.0,90,Mist,2013,2,15,Mon,155310
A,289.51,0.0,0.0,1,Clear,2015,11,3,Thu,11160
B,282.18,0.0,0.0,90,Clouds,2012,10,23,Sat,57930
A,263.65,0.0,0.0,75,Clouds,2014,3,7,Mon,195870
B,268.92,0.0,0.0,1,Clear,2017,1,3,Sat,11820
A,293.53,0.0,0.0,92,Clouds,2013,9,23,Tue,30570
B,275.08,0.0,0.0,90,Haze,2018,3,19,Sun,88170
B,275.21,0.0,0.0,90,Rain,2016,12,11,Fri,140610
B,273.42,0.0,0.0,1,Fog,2016,11,23,Fri,40740
A,274.01,0.0,0.0,90,Haze,2018,3,15,Mon,124530
B,279.83,0.0,0.0,1,Clear,2015,10,7,Sat,40590
A,272.15,0.0,0.0,5,Clear,2018,3,11,Thu,147150
A,283.4,0.0,0.0,90,Haze,2017,4,15,Thu,177420
B,270.75,0.0,0.0,90,Haze,2018,2,15,Sat,109800
A,271.94,0.0,0.0,90,Clouds,2013,2,11,Thu,144540
A,287.82,0.0,0.0,56,Rain,2013,6,15,Thu,188730
A,290.488,0.0,0.0,68,Clouds,2018,5,15,Wed,177390
A,261.29,0.0,0.0,64,Clouds,2014,1,15,Mon,138420
A,295.16,0.0,0.0,0,Clear,2013,9,15,Mon,174510
A,287.45,0.0,0.0,1,Clear,2015,8,3,Tue,10500
B,271.78,0.0,0.0,75,Clouds,2016,11,15,Sat,122460
B,274.55,0.0,0.0,40,Clouds,2016,12,23,Sun,26520
B,266.15,0.0,0.0,90,Clouds,2018,3,3,Fri,11670
A,270.77,0.0,0.0,90,Clouds,2012,11,7,Mon,202560
A,294.13,1.4,0.0,75,Rain,2015,8,23,Thu,39180
A,289.81,0.3,0.0,40,Mist,2018,9,19,Mon,86910
A,290.82,0.0,0.0,40,Mist,2017,8,3,Mon,10440
A,280.58,0.0,0.0,1,Clear,2017,4,11,Thu,153990
A,290.09,0.0,0.0,40,Rain,2017,5,23,Thu,38460
B,290.49,0.0,0.0,1,Mist,2015,7,3,Sat,10230
B,268.39,0.0,0.0,75,Clouds,2014,3,19,Sun,84360
A,287.17,0.0,0.0,90,Clouds,2016,6,3,Thu,10590
A,292.77,0.0,0.0,1,Clear,2014,8,23,Mon,34740
A,271.55,0.0,0.0,90,Drizzle,2017,12,7,Mon,121500
B,275.49,0.0,0.0,1,Clear,2018,1,19,Sat,117000
B,266.92,0.0,0.0,90,Clouds,2012,11,19,Sat,92040
B,261.62,0.0,0.0,20,Clouds,2012,12,19,Sat,93960
A,294.22,0.0,0.0,90,Thunderstorm,2018,7,7,Tue,172110
A,291.25,0.0,0.0,75,Mist,2016,7,7,Wed,178530
B,268.22,0.0,0.0,1,Clear,2017,12,23,Sat,64980
B,284.38,0.0,0.0,90,Clouds,2014,5,23,Sun,30630
A,269.28,0.0,0.0,90,Haze,2016,1,11,Tue,124440
A,290.94,0.0,0.0,1,Haze,2017,9,23,Mon,30660
B,290.51,0.0,0.0,88,Clouds,2013,6,23,Sun,33240
B,291.89,0.0,0.0,64,Clouds,2013,8,23,Fri,65220
A,270.89,0.0,0.0,20,Clouds,2013,3,11,Mon,116760
A,297.79,0.0,0.0,90,Clouds,2014,7,11,Tue,147210
A,284.25,0.34,0.0,68,Mist,2014,5,19,Mon,92790
B,295.97,0.0,0.0,20,Clouds,2016,6,23,Fri,75750
B,282.35,0.0,0.0,100,Rain,2012,10,11,Sat,130170
A,265.3,0.0,0.0,90,Mist,2017,12,3,Thu,11160
B,250.44,0.0,0.0,1,Clear,2017,12,3,Sat,10470
B,292.95,0.0,0.0,80,Clouds,2016,9,19,Sat,108240
B,296.42,0.0,0.0,1,Clear,2018,9,3,Sun,12030
A,289.72,0.0,0.0,90,Mist,2017,5,7,Wed,205890
B,281.43,0.0,0.0,1,Clear,2015,11,23,Sun,25500
B,295.95,0.0,0.0,90,Clouds,2015,8,11,Fri,144900
B,281.42,0.0,0.0,90,Drizzle,2017,10,23,Sat,92490
A,266.15,0.0,0.0,75,Clouds,2017,3,11,Mon,119010
B,275.84,0.0,0.0,1,Rain,2017,2,23,Sat,54660
A,271.79,0.0,0.0,90,Clouds,2017,10,7,Tue,196230
A,270.8,0.0,0.0,90,Snow,2016,2,19,Tue,37260
A,253.28,0.0,0.0,1,Clear,2016,12,3,Tue,13140
A,292.68,0.0,0.0,12,Clouds,2013,6,23,Thu,45390
B,261.4,0.0,0.0,90,Snow,2016,12,11,Fri,141480
A,301.15,0.0,0.0,1,Clear,2013,9,15,Wed,174960
A,287.09,0.0,0.0,90,Clouds,2012,10,23,Tue,32790
B,272.55,0.0,0.0,1,Snow,2018,4,15,Sun,122490
A,288.29,0.0,0.0,75,Clouds,2014,5,11,Tue,139830
B,274.72,0.0,0.0,90,Haze,2012,12,15,Sat,144570
B,299.9,0.0,0.0,36,Clouds,2013,8,11,Sun,128700
B,296.78,0.0,0.0,48,Clouds,2013,8,11,Fri,169800
A,254.48,0.0,0.0,1,Clear,2013,1,23,Tue,25350
A,293.04,0.0,0.0,40,Clouds,2016,6,11,Mon,120480
B,292.8,0.0,0.0,90,Thunderstorm,2017,8,19,Fri,111450
B,269.11,0.0,0.0,90,Clouds,2013,3,3,Fri,10680
A,290.3,0.0,0.0,20,Clouds,2016,6,11,Tue,136020
A,300.68,0.0,0.0,5,Clear,2018,9,15,Tue,169080
B,288.01,0.0,0.0,90,Clouds,2016,4,7,Sat,66060
B,292.08,0.0,0.0,75,Clouds,2016,7,3,Sun,6120
B,291.07,0.0,0.0,90,Clouds,2018,6,7,Fri,199740
B,279.27,0.0,0.0,90,Clouds,2012,10,15,Sun,132870
B,260.08,0.0,0.0,90,Clouds,2017,1,23,Fri,47040
B,295.81,0.0,0.0,40,Clouds,2016,5,15,Sun,145380
A,281.04,0.0,0.0,64,Clouds,2014,5,7,Tue,199410
B,280.24,0.83,0.0,90,Rain,2014,4,7,Sat,71820
A,272.08,0.0,0.0,90,Clouds,2013,2,23,Wed,34500
B,288.75,0.0,0.0,1,Clear,2017,8,3,Fri,11190
B,283.82,0.0,0.0,56,Clouds,2013,10,15,Fri,178050
A,269.2,0.0,0.0,90,Clouds,2015,12,15,Thu,144360
A,289.6,4.04,0.0,90,Mist,2015,9,23,Wed,31410
A,280.66,0.0,0.0,90,Mist,2013,5,7,Thu,201510
B,290.4,0.0,0.0,1,Clear,2017,7,3,Sun,11100
B,274.86,0.0,0.0,90,Clouds,2015,12,3,Sat,12360
B,282.389,0.0,0.0,12,Clouds,2016,10,11,Fri,141780
A,297.41,0.0,0.0,40,Clouds,2013,5,19,Wed,101250
B,297.1,11.23,0.0,75,Mist,2016,7,11,Sat,720
A,283.35,0.0,0.0,1,Clear,2017,11,15,Tue,172680
B,296.05,0.0,0.0,40,Clouds,2016,9,15,Fri,165540
B,261.85,0.0,0.0,90,Clouds,2014,2,19,Sat,96840
A,285.91,0.7,0.0,90,Rain,2016,5,19,Wed,97290
A,271.15,0.0,0.0,90,Snow,2018,3,7,Tue,145440
B,261.08,0.0,0.0,1,Clear,2017,11,3,Fri,12570
B,299.22,0.0,0.0,75,Thunderstorm,2017,8,19,Sun,99930
B,284.92,0.0,0.0,1,Clear,2016,4,3,Fri,10470
A,297.888,0.0,0.0,0,Clear,2016,7,11,Tue,117510
A,296.94,0.0,0.0,75,Clouds,2016,7,23,Tue,32340
B,297.23,0.0,0.0,75,Clouds,2016,7,15,Fri,152880
A,276.1,0.0,0.0,90,Clouds,2012,11,23,Thu,35430
A,293.9,0.0,0.0,0,Mist,2013,7,3,Tue,10440
A,269.4,0.0,0.0,90,Clouds,2014,3,19,Thu,96480
A,280.562,0.0,0.0,0,Clear,2016,10,19,Thu,105420
B,258.96,0.0,0.0,90,Clouds,2014,1,3,Fri,11850
A,282.82,0.0,0.0,90,Clouds,2017,10,15,Thu,184020
B,269.62,0.0,0.0,1,Clear,2013,3,15,Fri,178620
B,302.27,0.0,0.0,75,Clouds,2014,7,15,Sun,130110
A,275.58,0.0,0.0,90,Clouds,2018,4,15,Wed,175050
B,302.35,0.0,0.0,0,Clear,2016,6,19,Sat,104340
A,299.68,0.0,0.0,40,Clouds,2018,8,15,Mon,161850
B,289.97,0.0,0.0,90,Clouds,2016,5,11,Sat,121440
B,291.86,0.0,0.0,12,Clouds,2014,6,7,Sat,72360
B,273.28,0.0,0.0,90,Mist,2013,4,19,Fri,111450
A,264.88,0.0,0.0,75,Mist,2013,1,7,Wed,205560
B,285.36,0.0,0.0,40,Clouds,2017,4,23,Sun,69120
B,295.15,0.0,0.0,1,Clear,2016,11,15,Sat,129450
B,284.385,0.0,0.0,44,Clouds,2016,10,19,Sun,107700
B,260.26,0.0,0.0,1,Clear,2014,2,11,Fri,155550
B,277.87,0.0,0.0,90,Mist,2016,3,23,Sat,53910
A,288.75,0.0,0.0,90,Rain,2018,5,15,Wed,184770
A,262.15,0.0,0.0,1,Clear,2017,2,19,Thu,100920
A,274.21,0.0,0.0,90,Clouds,2014,4,23,Tue,30930
A,275.95,0.0,0.0,1,Clear,2018,4,23,Thu,38190
B,296.28,0.0,0.0,90,Clouds,2016,7,11,Sat,59010
B,291.12,0.0,0.0,1,Clear,2018,9,23,Sun,28020
A,294.22,0.0,0.0,1,Clear,2018,5,7,Thu,188940
B,299.17,0.0,0.0,90,Clouds,2014,7,15,Fri,191700
B,298.34,0.0,0.0,90,Drizzle,2017,6,19,Fri,109800
A,272.64,0.0,0.0,20,Clouds,2013,3,15,Thu,171540
B,287.29,0.0,0.0,90,Thunderstorm,2017,4,7,Sat,57240
A,274.82,0.0,0.0,1,Clear,2016,12,15,Tue,162600
B,288.48,0.0,0.0,1,Clear,2018,6,23,Sun,34980
A,290.93,0.25,0.0,75,Rain,2014,6,23,Thu,39390
A,251.46,0.0,0.0,1,Clear,2017,1,23,Thu,33180
A,272.82,0.0,0.0,1,Clear,2017,10,19,Tue,88110
A,277.82,0.0,0.0,1,Clear,2018,3,15,Mon,170820
A,291.46,0.85,0.0,90,Mist,2015,9,3,Thu,11580
B,281.42,0.0,0.0,40,Clouds,2017,12,15,Sat,164310
B,274.62,0.0,0.0,90,Mist,2013,3,23,Sat,52650
A,271.95,0.0,0.0,40,Clouds,2016,1,15,Thu,175020
B,289.35,0.0,0.0,90,Rain,2017,6,3,Sun,11700
B,281.68,0.0,0.0,40,Mist,2017,10,7,Fri,199680
B,269.69,0.0,0.0,20,Clouds,2018,3,15,Sat,132000
A,289.08,0.0,0.0,1,Mist,2017,8,23,Mon,34080
B,283.83,0.0,0.0,40,Haze,2016,5,7,Sat,65460
A,280.215,0.0,0.0,68,Clouds,2014,5,23,Thu,39630
A,285.95,0.0,0.0,1,Clear,2017,4,19,Mon,100800
A,288.42,0.0,0.0,90,Rain,2017,8,3,Thu,10260
B,273.09,0.0,0.0,75,Clouds,2014,3,3,Fri,12030
A,290.53,0.0,0.0,90,Drizzle,2017,10,7,Tue,163650
A,299.09,0.0,0.0,1,Clear,2018,7,19,Tue,100110
A,295.35,0.0,0.0,75,Rain,2013,5,11,Wed,160860
A,294.42,0.0,0.0,1,Mist,2018,8,3,Thu,11370
A,292.9,0.0,0.0,5,Clear,2017,6,11,Mon,132870
A,296.81,0.0,0.0,40,Clouds,2014,7,15,Wed,180330
A,301.49,0.0,0.0,1,Clear,2017,7,19,Mon,96600
A,275.22,0.0,0.0,1,Clear,2018,2,19,Wed,98040
B,303.6,0.0,0.0,8,Clear,2013,7,15,Sat,131340
B,293.41,0.0,0.0,75,Rain,2018,7,15,Sun,130950
A,288.21,0.0,0.0,75,Mist,2015,11,7,Thu,197640
B,293.88,0.0,0.0,75,Clouds,2018,5,11,Fri,153990
B,272.22,0.0,0.0,1,Clear,2016,12,3,Fri,10170
B,274.59,0.0,0.0,1,Mist,2017,4,7,Fri,201090
B,265.93,0.0,0.0,90,Clouds,2017,12,7,Fri,148650
A,299.15,0.0,0.0,1,Clear,2014,8,19,Thu,114780
B,305.88,0.0,0.0,40,Clouds,2018,9,15,Sat,128880
B,266.6,0.0,0.0,90,Mist,2012,12,23,Fri,54840
B,275.03,0.0,0.0,90,Mist,2012,10,11,Fri,160230
A,281.58,0.0,0.0,40,Clouds,2016,11,11,Tue,130470
B,290.49,0.0,0.0,40,Clouds,2017,4,15,Fri,173670
A,272.49,0.0,0.0,90,Mist,2013,2,11,Tue,134790
A,299.68,0.0,0.0,68,Clouds,2013,8,11,Wed,162180
B,276.44,0.0,0.0,1,Clear,2018,4,7,Sun,41910
A,286.92,0.25,0.0,1,Rain,2014,7,3,Thu,12840
A,297.22,0.0,0.0,40,Clouds,2018,6,15,Thu,173040
B,276.894,0.0,0.0,0,Clear,2016,10,11,Sun,98310
A,294.76,0.0,0.0,1,Clear,2015,7,23,Thu,44070
B,299.11,0.0,0.0,0,Clear,2016,6,15,Sun,136680
A,296.5,0.0,0.0,1,Clear,2015,7,3,Tue,10710
B,278.87,0.0,0.0,90,Clouds,2017,4,7,Sun,39930
B,259.17,0.0,0.0,0,Clear,2014,2,7,Sat,59580
B,274.18,0.0,0.0,90,Drizzle,2013,1,23,Fri,48870
B,296.57,0.25,0.0,90,Rain,2015,8,19,Sat,89070
A,276.0,0.0,0.0,40,Clouds,2017,12,3,Tue,10770
A,250.63,0.0,0.0,1,Clear,2014,2,23,Mon,27090
B,284.61,0.0,0.0,0,Clear,2013,8,7,Sun,33960
A,281.22,0.0,0.0,1,Clear,2017,4,11,Wed,147180
A,274.01,0.0,0.0,90,Snow,2018,3,15,Mon,124530
B,298.63,0.0,0.0,1,Clear,2013,9,19,Fri,118920
B,257.46,0.0,0.0,64,Clouds,2014,1,7,Sat,60660
B,277.64,0.0,0.0,1,Clear,2013,4,7,Sun,39600
B,271.15,0.0,0.0,40,Clouds,2018,3,19,Fri,115920
A,292.52,0.0,0.0,90,Mist,2016,8,3,Wed,9840
A,266.58,0.0,0.0,40,Snow,2016,2,11,Wed,107130
B,297.82,0.0,0.0,1,Rain,2018,6,15,Sun,129390
B,291.5,0.0,0.0,1,Clear,2017,9,23,Sat,60780
B,269.22,0.0,0.0,90,Snow,2018,4,7,Sun,19020
A,295.29,0.0,0.0,90,Drizzle,2016,5,19,Mon,96030
A,287.4,0.0,0.0,68,Clouds,2016,6,7,Thu,200970
B,277.09,0.0,0.0,64,Clouds,2013,11,15,Sat,145380
B,265.07,0.0,0.0,90,Clouds,2017,12,7,Sun,28920
A,291.94,0.0,0.0,40,Clouds,2014,4,15,Wed,183360
A,278.09,0.0,0.0,1,Clear,2018,4,3,Thu,10500
B,292.38,5.73,0.0,75,Rain,2014,6,3,Sun,11190
A,299.9,0.0,0.0,32,Clouds,2013,8,11,Thu,156150
A,273.57,0.0,0.0,90,Mist,2016,4,7,Thu,201930
A,296.58,0.0,0.0,75,Thunderstorm,2018,7,19,Thu,97110
B,268.15,0.0,0.0,90,Snow,2018,4,23,Sat,15780
B,279.58,0.0,0.0,90,Clouds,2018,5,7,Sat,63390
B,299.8,0.0,0.0,20,Clouds,2013,6,23,Fri,44220
B,280.42,0.0,0.0,1,Clear,2016,11,23,Sat,48240
B,276.22,0.0,0.0,1,Clear,2018,4,3,Fri,10680
B,272.48,0.0,0.0,90,Snow,2018,3,23,Fri,50550
B,266.63,0.0,0.0,1,Clear,2016,4,3,Sat,11040
A,282.62,0.0,0.0,1,Clear,2017,6,7,Mon,186810
B,263.19,0.0,0.0,1,Clear,2014,3,3,Sat,11670
B,272.42,0.0,0.0,90,Snow,2012,11,19,Fri,86280
B,301.67,0.0,0.0,0,Clear,2013,7,15,Fri,186690
A,270.55,0.0,0.0,90,Snow,2018,1,19,Wed,102000
A,265.95,0.0,0.0,1,Clear,2013,4,7,Thu,205080
A,293.94,0.25,0.0,0,Rain,2014,6,11,Tue,143610
B,273.19,0.0,0.0,40,Clouds,2013,4,7,Fri,210270
B,270.77,0.0,0.0,90,Snow,2013,4,7,Sat,64890
A,286.7,0.0,0.0,75,Clouds,2014,4,19,Thu,104610
A,290.73,0.0,0.0,40,Clouds,2016,5,15,Mon,167940
B,285.74,0.0,0.0,1,Clear,2016,9,7,Fri,171120
A,272.29,0.0,0.0,1,Clear,2018,3,23,Thu,37050
B,292.6,0.3,0.0,1,Rain,2015,7,3,Sun,10140
A,272.33,0.0,0.0,90,Clouds,2013,2,15,Mon,151380
A,281.62,0.0,0.0,90,Drizzle,2017,3,19,Wed,100650
B,296.55,0.0,0.0,1,Clear,2018,5,19,Sun,91230
A,289.89,0.0,0.0,40,Mist,2017,5,7,Tue,189780
A,284.79,0.0,0.0,75,Rain,2017,9,23,Tue,28350
A,266.02,0.0,0.0,75,Clouds,2012,11,3,Tue,9510
B,296.32,0.0,0.0,12,Clouds,2013,7,19,Sun,103050
A,292.48,0.0,0.0,1,Clear,2018,9,23,Mon,26610
B,298.66,0.0,0.0,1,Clear,2016,5,19,Sat,105690
A,289.64,4.98,0.0,92,Thunderstorm,2013,6,11,Thu,152640
A,272.53,0.0,0.0,40,Clouds,2015,11,7,Tue,201270
B,287.43,0.0,0.0,1,Mist,2015,7,3,Fri,10770
B,267.95,0.0,0.0,90,Clouds,2017,12,3,Fri,11760
A,277.53,0.0,0.0,90,Drizzle,2013,4,7,Tue,213300
A,285.24,0.25,0.0,1,Rain,2018,8,7,Thu,193980
A,288.81,0.0,0.0,90,Thunderstorm,2017,8,7,Thu,174030
A,285.37,0.0,0.0,1,Clear,2013,5,15,Mon,173820
A,289.39,0.0,0.0,40,Drizzle,2015,8,23,Mon,32130
A,290.79,0.0,0.0,90,Mist,2017,10,23,Mon,26010
B,280.27,0.0,0.0,75,Clouds,2013,5,23,Fri,50490
A,293.94,0.0,0.0,90,Thunderstorm,2017,7,23,Wed,36840
B,272.14,0.0,0.0,1,Clear,2017,12,3,Sat,14670
A,272.22,0.0,0.0,90,Clouds,2017,2,19,Mon,85440
B,287.59,0.0,0.0,92,Rain,2016,9,3,Fri,10740
B,300.28,0.0,0.0,1,Clear,2015,7,19,Sat,101550
A,296.92,0.0,0.0,1,Clear,2014,6,15,Tue,179010
B,275.36,0.0,0.0,90,Mist,2013,3,19,Sun,82290
A,269.15,0.0,0.0,90,Clouds,2013,2,15,Tue,171480
A,301.15,0.0,0.0,1,Clear,2018,5,15,Thu,188670
B,289.81,0.0,0.0,75,Clouds,2016,7,7,Sat,56040
A,287.82,0.0,0.0,1,Clear,2014,4,19,Mon,96630
B,260.08,0.0,0.0,20,Clouds,2014,3,7,Sat,55470
B,279.24,0.0,0.0,1,Clear,2012,11,15,Fri,175050
B,264.63,0.0,0.0,1,Clear,2013,3,23,Sat,64470
A,287.29,0.0,0.0,75,Clouds,2018,5,15,Thu,190920
A,286.51,0.0,0.0,40,Clouds,2017,8,7,Thu,204630
A,275.13,0.0,0.0,90,Clouds,2013,4,7,Tue,182340
B,266.48,0.0,0.0,1,Clear,2018,2,3,Sat,10560
B,269.75,0.0,0.0,1,Clear,2017,2,23,Sat,58290
B,293.96,0.0,0.0,75,Mist,2014,7,7,Sat,62100
A,286.44,0.0,0.0,1,Clear,2015,7,7,Thu,177990
A,293.59,0.0,0.0,1,Clear,2014,5,23,Thu,38040
B,299.21,0.0,0.0,75,Mist,2017,9,11,Fri,149370
A,265.72,0.0,0.0,90,Clouds,2018,1,7,Tue,113640
A,259.08,0.0,0.0,1,Clear,2018,2,7,Thu,196770
B,285.36,0.0,0.0,90,Drizzle,2018,9,7,Fri,196170
A,291.75,0.3,0.0,1,Rain,2015,7,3,Mon,10380
B,296.71,0.0,0.0,8,Clear,2013,7,11,Sun,116130
A,260.81,0.0,0.0,40,Clouds,2014,2,11,Mon,129090
B,274.39,0.0,0.0,90,Clouds,2013,4,3,Fri,8880
B,288.61,0.0,0.0,90,Clouds,2017,8,7,Sun,39270
A,267.69,0.0,0.0,20,Clouds,2013,3,23,Wed,40050
A,291.59,0.0,0.0,1,Clear,2013,5,23,Tue,40500
B,250.33,0.0,0.0,67,Clouds,2013,2,7,Sun,32400
A,277.39,1.08,0.0,90,Rain,2014,4,3,Tue,10110
A,278.3,0.0,0.0,1,Clear,2017,3,23,Tue,35430
B,303.08,0.0,0.0,75,Clouds,2018,6,15,Sat,132750
B,267.13,0.0,0.0,90,Clouds,2013,11,19,Fri,110910
B,291.15,0.0,0.0,1,Clear,2016,4,23,Fri,55950
A,272.65,0.0,0.0,90,Clouds,2016,2,11,Tue,133650
B,268.01,0.0,0.0,90,Fog,2018,4,3,Sun,4530
B,281.03,0.0,0.0,90,Rain,2013,4,3,Sat,11490
A,275.74,0.0,0.0,1,Clear,2013,3,19,Wed,97530
B,294.43,0.0,0.0,75,Drizzle,2017,8,15,Sun,127650
