회원ID,총구매액,최대구매액,환불금액,주구매상품,주구매지점,방문일수,방문당구매건수,주말방문비율,구매주기
2193,218,185,,골프,본  점,2,1.5,0.333333333,13
2194,12,12,,피혁잡화,본  점,1,1.0,1.0,0
2195,69,69,,시티웨어,광주점,1,1.0,0.0,0
2196,500,131,,시티웨어,대전점,9,2.666666667,0.333333333,29
2197,13,8,,젓갈/반찬,잠실점,2,1.5,0.0,78
2198,45,43,,젓갈/반찬,분당점,2,3.0,0.0,157
2199,4507,656,61.0,농산물,본  점,80,4.825,0.357512953,4
2200,72,38,,화장품,본  점,4,1.75,0.285714286,78
2201,5,5,,캐주얼,영등포점,1,1.0,0.0,0
2202,220,58,,건강식품,영등포점,4,2.25,0.666666667,64
2203,2511,570,35.0,가공식품,청량리점,65,3.553846154,0.324675325,5
2204,20,14,,수산품,일산점,2,2.5,0.4,29
2205,1396,136,,명품,본  점,13,3.307692308,0.23255814,26
2206,144,30,46.0,차/커피,본  점,38,2.5,0.4,9
2207,1596,150,50.0,육류,본  점,54,2.259259259,0.295081967,6
2208,0,16,16.0,피혁잡화,부산본점,2,1.0,0.5,4
2209,3,1,,가공식품,본  점,3,4.666666667,0.0,4
2210,13,19,19.0,스포츠,청량리점,2,2.0,0.0,3
2211,22,22,,건강식품,광주점,1,1.0,0.0,0
2212,356,81,68.0,기타,본  점,14,2.285714286,0.3125,17
2213,4,4,,주방용품,본  점,1,1.0,0.0,0
2214,542,83,,기타,일산점,24,1.791666667,0.046511628,14
2215,3,1,,농산물,강남점,3,2.0,0.0,37
2216,7,7,,육류,본  점,1,1.0,0.0,0
2217,265,143,115.0,농산물,부평점,34,2.411764706,0.43902439,9
2218,314,85,,가공식품,일산점,9,6.111111111,0.509090909,25
2219,106,92,46.0,농산물,강남점,7,2.857142857,0.35,44
2220,108,47,,기타,본  점,3,2.666666667,0.0,55
2221,1097,140,,화장품,본  점,44,1.318181818,0.396551724,6
2222,240,45,,가공식품,잠실점,16,2.5625,0.609756098,19
2223,1058,230,,화장품,부산본점,12,1.833333333,0.0,27
2224,1419,211,,가공식품,부산본점,14,2.142857143,0.3,24
2225,371,119,,가공식품,본  점,15,2.8,0.404761905,20
2226,3,3,,침구/수예,본  점,1,1.0,1.0,0
2227,780,580,,화장품,본  점,6,1.333333333,0.375,24
2228,6355,1176,724.0,디자이너,본  점,66,1.681818182,0.288288288,5
2229,35,13,,수산품,영등포점,6,1.666666667,0.1,51
2230,1221,183,1.0,가공식품,본  점,69,5.173913043,0.260504202,5
2231,44,44,,화장품,본  점,1,1.0,0.0,0
2232,242,143,68.0,기타,분당점,10,1.8,0.388888889,33
2233,204,81,,가공식품,본  점,26,2.576923077,0.0,12
2234,6,4,,가공식품,강남점,1,2.0,0.0,0
2235,198,48,,디자이너,영등포점,8,1.5,0.166666667,34
2236,75,67,,가공식품,본  점,3,4.333333333,0.461538462,60
2237,1600,527,23.0,가공식품,잠실점,86,2.848837209,0.297959184,4
2238,1558,198,215.0,농산물,분당점,92,5.141304348,0.234672304,3
2239,1457,994,166.0,시티웨어,본  점,39,2.692307692,0.247619048,8
2240,310,65,25.0,가공식품,부평점,10,4.3,0.604651163,17
2241,8496,3910,1750.0,디자이너,본  점,20,1.1,0.272727273,17
2242,76,55,,명품,본  점,2,1.0,0.0,63
2243,620,100,,화장품,분당점,13,1.538461538,0.55,24
2244,7,7,,섬유잡화,본  점,1,1.0,0.0,0
2245,303,151,,기타,분당점,16,4.0,0.5,16
2246,2210,646,8.0,기타,분당점,66,5.545454545,0.325136612,5
2247,374,66,12.0,젓갈/반찬,본  점,33,2.121212121,0.157142857,10
2248,1407,210,,디자이너,청량리점,15,1.933333333,0.206896552,18
2249,92,92,,보석,부산본점,1,1.0,0.0,0
2250,906,462,18.0,가공식품,본  점,30,5.666666667,0.258823529,11
2251,60,60,,가공식품,본  점,2,2.0,0.0,136
2252,73,26,,화장품,영등포점,3,1.666666667,0.6,26
2253,1390,158,23.0,명품,부산본점,36,2.055555556,0.175675676,9
2254,67,12,,가공식품,분당점,9,6.666666667,0.483333333,33
2255,169,177,131.0,기타,부평점,9,1.888888889,0.294117647,35
2256,112,35,,기타,본  점,12,3.583333333,0.88372093,27
2257,4924,533,1228.0,골프,부산본점,76,2.184210526,0.210843373,4
2258,12,7,,가공식품,본  점,3,3.333333333,0.0,18
2259,119,73,,구두,부산본점,2,1.5,0.0,133
2260,73,16,,농산물,인천점,6,7.166666667,0.255813953,28
2261,3,20,20.0,구두,동래점,3,1.0,0.333333333,1
2262,2744,354,,아동,본  점,11,3.818181818,0.047619048,29
2263,3914,946,,농산물,노원점,30,2.033333333,0.344262295,12
2264,2443,429,371.0,가공식품,본  점,55,2.254545455,0.322580645,6
2265,1060,128,53.0,디자이너,분당점,33,1.515151515,0.28,9
2266,374,158,,화장품,본  점,11,2.0,0.181818182,27
2267,457,138,,주방가전,잠실점,8,1.0,0.25,41
2268,1715,1166,,스포츠,잠실점,10,1.9,0.052631579,36
2269,41,36,,액세서리,영등포점,2,1.5,0.0,70
2270,42,37,,셔츠,분당점,2,1.0,0.0,48
2271,258,105,,가공식품,본  점,22,3.136363636,0.043478261,15
2272,1320,438,,화장품,부산본점,8,2.0,0.5,38
2273,49,49,,시티웨어,본  점,1,1.0,0.0,0
2274,753,150,,화장품,잠실점,9,2.0,0.111111111,34
2275,2999,312,48.0,가공식품,미아점,59,3.542372881,0.28708134,6
2276,53,46,,시티웨어,일산점,1,2.0,1.0,0
2277,3323,414,28.0,가공식품,잠실점,46,3.065217391,0.141843972,7
2278,869,154,,스포츠,대전점,19,1.736842105,0.090909091,18
2279,3215,300,,화장품,잠실점,32,1.65625,0.301886792,8
2280,1656,188,12.0,가공식품,잠실점,49,4.142857143,0.320197044,7
2281,6470,1621,315.0,기타,분당점,35,3.142857143,0.472727273,9
2282,9,8,1.0,차/커피,영등포점,2,1.5,0.0,0
2283,135,135,,시티웨어,본  점,1,1.0,1.0,0
2284,633,108,,섬유잡화,잠실점,11,1.454545455,0.75,30
2285,1507,459,,가공식품,잠실점,14,3.214285714,0.355555556,22
2286,11,11,,화장품,부산본점,1,2.0,0.0,0
2287,165,73,,화장품,분당점,6,1.0,0.333333333,56
2288,89,48,,섬유잡화,동래점,6,1.666666667,0.6,55
2289,4448,407,16.0,골프,본  점,31,1.903225806,0.118644068,10
2290,1080,143,,명품,본  점,26,2.038461538,0.188679245,13
2291,182,136,32.0,스포츠,본  점,4,3.75,0.0,38
2292,2928,1320,,기타,일산점,6,5.333333333,0.8125,47
2293,194,91,,화장품,부산본점,4,1.0,0.75,56
2294,227,214,,농산물,분당점,2,1.5,0.0,28
2295,1356,1195,,농산물,분당점,5,3.6,0.611111111,16
2296,428,228,71.0,기타,강남점,4,2.0,0.125,1
2297,197,57,,구두,영등포점,4,3.0,0.0,50
2298,37,37,,시티웨어,본  점,1,1.0,1.0,0
2299,2898,180,298.0,농산물,잠실점,84,5.94047619,0.230460922,4
2300,18,13,,피혁잡화,본  점,2,1.5,1.0,21
2301,351,155,312.0,시티웨어,일산점,17,2.117647059,0.25,19
2302,346,162,,기타,분당점,10,3.1,0.387096774,30
2303,238,51,,가공식품,본  점,15,1.6,0.333333333,18
2304,111,96,,생활잡화,강남점,5,1.6,0.0,36
2305,582,528,77.0,일용잡화,부산본점,8,1.875,0.666666667,43
2306,122,69,,기타,대전점,11,3.363636364,0.0,30
2307,362,50,47.0,기타,잠실점,34,2.088235294,0.830985915,10
2308,1915,303,278.0,기타,분당점,38,6.736842105,0.140625,9
2309,2992,278,,골프,대전점,15,3.533333333,0.339622642,22
2310,227,42,3.0,가공식품,강남점,46,3.217391304,0.331081081,7
2311,2841,575,687.0,명품,본  점,78,1.974358974,0.415584416,4
2312,57,17,,섬유잡화,분당점,7,2.0,0.5,42
2313,104,37,,가공식품,본  점,18,2.111111111,0.184210526,18
2314,113,118,16.0,축산가공,분당점,6,4.666666667,0.285714286,38
2315,4928,506,684.0,가공식품,부평점,112,4.928571429,0.313405797,3
2316,219,73,,기타,분당점,10,3.1,0.35483871,29
2317,1232,250,183.0,시티웨어,부평점,28,1.892857143,0.471698113,10
2318,2175,279,,디자이너,본  점,17,2.294117647,0.051282051,13
2319,3084,280,338.0,캐주얼,본  점,20,4.05,0.333333333,15
2320,2094,216,21.0,농산물,본  점,59,3.084745763,0.406593407,5
2321,40,17,,기타,잠실점,2,15.5,1.0,126
2322,1553,230,,골프,본  점,20,2.0,0.45,17
2323,1194,123,59.0,가공식품,노원점,36,2.916666667,0.295238095,9
2324,135,48,,기타,본  점,2,3.0,0.0,50
2325,16,16,,란제리/내의,본  점,1,1.0,0.0,0
2326,1,1,,가공식품,광주점,2,3.5,0.0,97
2327,71,71,,주방가전,부산본점,1,1.0,0.0,0
2328,56,42,,주방가전,분당점,1,4.0,0.0,0
2329,23,18,,가공식품,잠실점,3,5.0,0.533333333,50
2330,2115,150,,섬유잡화,본  점,37,2.216216216,0.646341463,9
2331,5705,1103,21.0,디자이너,잠실점,38,2.736842105,0.538461538,9
2332,21,4,,가공식품,일산점,9,3.888888889,0.514285714,27
2333,178,48,,기타,잠실점,8,2.125,0.235294118,32
2334,626,116,33.0,농산물,본  점,45,4.422222222,0.16080402,7
2335,5,5,,셔츠,잠실점,1,1.0,1.0,0
2336,89,57,,가공식품,분당점,4,1.25,0.6,34
2337,15,5,,가공식품,분당점,8,4.25,0.176470588,33
2338,1073,211,55.0,농산물,잠실점,38,2.605263158,0.060606061,8
2339,3532,190,221.0,가공식품,인천점,65,2.707692308,0.539772727,5
2340,37,37,,트래디셔널,영등포점,1,1.0,0.0,0
2341,26,26,,구두,본  점,1,1.0,0.0,0
2342,24,14,,시티웨어,분당점,1,2.0,1.0,0
2343,65,49,,주방가전,광주점,3,1.333333333,0.0,48
2344,2575,816,141.0,명품,본  점,46,2.130434783,0.112244898,7
2345,4559,814,1292.0,디자이너,영등포점,63,2.238095238,0.276595745,5
2346,12,12,,화장품,부산본점,1,1.0,0.0,0
2347,262,114,,캐주얼,동래점,5,1.6,0.375,27
2348,11,5,,농산물,미아점,1,7.0,1.0,0
2349,183,116,,가공식품,본  점,3,4.0,0.083333333,53
2350,11,5,,가공식품,분당점,2,4.5,0.888888889,26
2351,531,407,407.0,화장품,본  점,12,2.166666667,0.038461538,23
2352,18,9,,기타,분당점,2,5.5,0.636363636,90
2353,3902,418,47.0,가공식품,본  점,26,2.615384615,0.617647059,11
2354,305,84,,수산품,강남점,8,4.75,0.236842105,25
2355,646,119,,농산물,동래점,41,2.756097561,0.238938053,8
2356,36,34,,남성정장,일산점,1,2.0,1.0,0
2357,49,27,,농산물,분당점,1,16.0,0.0,0
2358,832,832,,대형가전,분당점,1,1.0,1.0,0
2359,2568,195,1161.0,농산물,본  점,89,2.943820225,0.175572519,3
2360,6096,882,1229.0,디자이너,동래점,55,1.763636364,0.329896907,6
2361,6,4,,셔츠,본  점,1,2.0,0.0,0
2362,128,23,,주류,잠실점,19,2.0,0.210526316,17
2363,96,94,,가공식품,본  점,2,2.5,1.0,52
2364,365,223,,기타,일산점,8,3.25,0.076923077,26
2365,2367,288,,기타,본  점,29,3.310344828,0.375,11
2366,425,87,,가공식품,본  점,14,2.214285714,0.225806452,24
2367,1742,282,79.0,기타,부산본점,17,1.882352941,0.15625,17
2368,38,28,,기타,부산본점,1,3.0,1.0,0
2369,1990,2151,2317.0,캐주얼,울산점,40,3.575,0.41958042,8
2370,35,34,,셔츠,청량리점,1,2.0,0.0,0
2371,2,2,,가공식품,일산점,1,2.0,0.0,0
2372,1830,141,160.0,기타,광주점,62,5.096774194,0.28164557,5
2373,411,308,41.0,농산물,분당점,9,2.333333333,0.333333333,25
2374,382,64,,화장품,관악점,17,1.411764706,0.166666667,20
2375,13,13,,구두,부산본점,1,1.0,0.0,0
2376,199,82,,란제리/내의,본  점,6,3.833333333,0.434782609,51
2377,344,40,38.0,육류,본  점,42,1.523809524,0.25,7
2378,19,17,,건강식품,본  점,1,2.0,1.0,0
2379,69,57,,남성 캐주얼,영등포점,1,3.0,0.0,0
2380,2427,261,,가공식품,잠실점,80,3.525,0.319148936,4
2381,1357,140,179.0,디자이너,잠실점,26,2.038461538,0.226415094,13
2382,109,67,,화장품,광주점,4,1.75,0.0,52
2383,66,44,,수산품,본  점,3,3.333333333,0.0,55
2384,460,48,,기타,잠실점,23,2.608695652,0.083333333,14
2385,20,19,,화장품,분당점,1,2.0,1.0,0
2386,22,14,,차/커피,잠실점,2,4.0,0.5,138
2387,0,0,,섬유잡화,광주점,1,1.0,0.0,0
2388,27,32,34.0,가공식품,본  점,5,3.0,0.533333333,11
2389,246,84,,가공식품,본  점,18,3.888888889,0.228571429,9
2390,4512,265,100.0,디자이너,광주점,49,1.551020408,0.486842105,7
2391,4,1,,수산품,일산점,3,2.0,0.0,82
2392,1,1,,농산물,본  점,1,2.0,0.0,0
2393,126,126,,디자이너,잠실점,1,1.0,0.0,0
2394,2023,112,2.0,농산물,분당점,109,6.321100917,0.323657475,3
2395,3596,174,441.0,시티웨어,영등포점,81,2.24691358,0.296703297,4
2396,1727,936,,가공식품,인천점,34,4.147058824,0.460992908,10
2397,1689,265,99.0,기타,본  점,25,2.6,0.138461538,13
2398,12,12,,피혁잡화,본  점,1,1.0,1.0,0
2399,65,65,,남성 캐주얼,본  점,1,1.0,0.0,0
2400,50,48,,구두,노원점,1,2.0,0.0,0
2401,52,48,,기타,본  점,2,1.5,0.0,9
2402,5105,418,709.0,디자이너,본  점,128,1.8046875,0.38961039,2
2403,1072,105,11.0,가공식품,부산본점,57,4.771929825,0.352941176,6
2404,271,72,88.0,명품,본  점,13,1.538461538,0.3,9
2405,10,10,,시티웨어,잠실점,1,1.0,0.0,0
2406,833,165,,수산품,본  점,29,2.24137931,0.6,12
2407,2843,253,,디자이너,광주점,48,2.708333333,0.115384615,7
2408,17,8,,농산물,본  점,4,1.75,0.142857143,33
2409,64,14,,화장품,부산본점,10,2.6,0.5,33
2410,2054,336,,화장품,부산본점,14,1.928571429,0.185185185,20
2411,41,13,,기타,잠실점,4,2.25,0.222222222,30
2412,146,111,85.0,스포츠,잠실점,5,1.0,0.0,21
2413,171,99,,시티웨어,영등포점,3,2.0,0.0,66
2414,95,33,,가공식품,잠실점,7,1.714285714,0.583333333,23
2415,1064,412,,가공식품,잠실점,9,2.444444444,0.681818182,39
2416,186,88,,디자이너,잠실점,3,1.0,0.0,32
2417,2666,938,1172.0,가공식품,잠실점,64,2.875,0.244565217,5
2418,756,190,1.0,기타,잠실점,26,2.0,0.519230769,12
2419,1459,213,,골프,본  점,30,1.8,0.314814815,11
2420,3,1,,모피/피혁,노원점,2,2.5,0.0,16
2421,4700,501,136.0,기타,분당점,37,12.72972973,0.1507431,9
2422,49,45,,육류,잠실점,2,1.5,0.333333333,25
2423,959,414,,기타,잠실점,6,2.333333333,0.428571429,33
2424,168,98,,가공식품,본  점,5,2.0,0.3,28
2425,480,69,171.0,기타,청량리점,21,3.666666667,0.61038961,16
2426,628,218,,기타,일산점,15,3.2,0.1875,22
2427,478,221,,가공식품,잠실점,31,1.806451613,0.178571429,10
2428,147,144,,가공식품,본  점,1,14.0,0.0,0
2429,4180,619,1.0,농산물,본  점,136,3.977941176,0.121996303,2
2430,1408,180,9.0,시티웨어,분당점,40,2.65,0.320754717,8
2431,817,135,60.0,수산품,부산본점,27,1.592592593,0.325581395,13
2432,456,456,,가구,분당점,1,1.0,1.0,0
2433,1173,105,3.0,기타,광주점,46,12.2173913,0.15658363,7
2434,618,101,1.0,기타,강남점,11,2.272727273,0.28,27
2435,18,11,,화장품,영등포점,3,1.0,0.0,35
2436,21,19,,차/커피,본  점,2,2.5,0.0,27
2437,388,141,,화장품,부산본점,5,1.6,0.0,67
2438,71,61,,가공식품,부산본점,3,9.0,0.0,27
2439,2630,858,12.0,캐주얼,잠실점,25,1.84,0.413043478,12
2440,1665,467,60.0,기타,영등포점,27,2.407407407,0.569230769,12
2441,1149,228,,기타,부평점,21,3.0,0.666666667,16
2442,1651,147,,농산물,관악점,31,7.322580645,0.603524229,11
2443,315,99,4.0,기타,분당점,10,3.3,0.060606061,31
2444,289,85,12.0,시티웨어,영등포점,4,4.0,0.0,57
2445,2,2,,육류,부평점,1,1.0,1.0,0
2446,1068,411,,디자이너,분당점,3,3.0,0.888888889,83
2447,11,11,,피혁잡화,본  점,1,1.0,1.0,0
2448,70,85,15.0,시티웨어,부산본점,2,1.0,0.5,2
2449,259,146,,명품,본  점,4,3.25,0.615384615,42
2450,716,115,59.0,기타,잠실점,29,2.275862069,0.212121212,11
2451,606,63,13.0,농산물,분당점,27,3.925925926,0.509433962,12
2452,6670,631,1430.0,가공식품,본  점,161,3.316770186,0.357677903,2
2453,76,50,,육류,영등포점,2,2.5,0.0,55
2454,1826,324,,기타,분당점,25,2.36,0.203389831,12
2455,11,11,,주류,본  점,1,2.0,1.0,0
2456,0,0,,수산품,영등포점,1,1.0,0.0,0
2457,1021,70,21.0,농산물,분당점,66,6.636363636,0.237442922,5
2458,61,18,,가공식품,분당점,13,2.923076923,0.131578947,22
2459,4,1,,가공식품,부산본점,2,5.5,1.0,77
2460,235,36,,캐주얼,광주점,16,2.625,0.285714286,19
2461,7,7,,남성 캐주얼,청량리점,1,2.0,0.0,0
2462,1233,948,57.0,육류,광주점,26,1.653846154,0.255813953,13
2463,597,286,175.0,농산물,강남점,6,3.0,0.277777778,26
2464,477,115,2.0,농산물,일산점,31,2.322580645,0.333333333,10
2465,810,92,76.0,셔츠,본  점,19,2.526315789,0.083333333,17
2466,2364,275,157.0,디자이너,본  점,31,2.161290323,0.164179104,10
2467,12707,366,401.0,기타,본  점,80,3.75,0.153333333,4
2468,20,9,,기타,청량리점,3,2.333333333,0.571428571,51
2469,1135,79,,캐주얼,동래점,33,2.484848485,0.426829268,10
2470,688,159,,모피/피혁,청량리점,15,1.933333333,0.620689655,21
2471,314,82,,기타,분당점,16,7.4375,0.25210084,18
2472,159,159,,남성정장,본  점,1,1.0,1.0,0
2473,26,26,,육류,광주점,1,1.0,0.0,0
2474,30,27,,일용잡화,부산본점,3,3.333333333,0.0,110
2475,34,34,,시티웨어,인천점,1,1.0,0.0,0
2476,674,59,,기타,노원점,36,2.888888889,0.240384615,9
2477,460,165,,디자이너,광주점,9,2.444444444,0.045454545,29
2478,990,200,,가공식품,부산본점,14,2.428571429,0.147058824,24
2479,243,90,6.0,남성 캐주얼,분당점,7,1.0,0.285714286,31
2480,7,5,,기타,본  점,2,3.5,0.0,4
2481,510,126,,디자이너,본  점,11,2.0,0.5,30
2482,1321,816,1213.0,대형가전,잠실점,11,1.727272727,0.526315789,29
2483,6,6,,남성 캐주얼,일산점,1,1.0,0.0,0
2484,1445,250,,디자이너,대전점,13,1.846153846,0.083333333,24
2485,612,157,290.0,가공식품,노원점,58,3.586206897,0.548076923,5
2486,1261,178,,기타,본  점,79,4.151898734,0.25,4
2487,2075,148,154.0,농산물,부산본점,39,4.717948718,0.119565217,8
2488,707,160,332.0,시티웨어,본  점,56,2.017857143,0.371681416,6
2489,559,334,,수산품,본  점,6,2.0,0.5,17
2490,885,82,22.0,기타,분당점,48,9.104166667,0.233409611,7
2491,24,15,,농산물,분당점,2,6.5,0.923076923,99
2492,197,183,,모피/피혁,잠실점,3,2.333333333,0.0,48
2493,1512,209,,화장품,본  점,17,3.941176471,0.28358209,18
2494,283,82,,식기,부산본점,7,2.571428571,0.444444444,34
2495,284,196,,농산물,분당점,2,3.5,0.0,9
2496,517,126,2.0,시티웨어,대전점,13,2.307692308,0.333333333,25
2497,6,6,,화장품,부산본점,1,1.0,0.0,0
2498,1276,396,,기타,잠실점,13,3.230769231,0.214285714,22
2499,2897,767,268.0,가공식품,일산점,122,4.098360656,0.26,2
2500,33,22,,건강식품,분당점,2,1.5,0.666666667,33
2501,12,3,,가공식품,잠실점,10,1.9,0.736842105,33
2502,1496,165,75.0,가공식품,분당점,28,4.785714286,0.305970149,11
2503,81,25,,가공식품,본  점,17,1.705882353,0.103448276,19
2504,478,119,,화장품,잠실점,12,2.833333333,0.205882353,24
2505,4,2,,육류,본  점,2,2.0,0.0,60
2506,608,152,,가공식품,본  점,24,3.75,0.355555556,14
2507,51,20,,기타,강남점,4,3.5,0.142857143,56
2508,79,45,,스포츠,잠실점,1,3.0,1.0,0
2509,208,109,11.0,차/커피,본  점,13,1.538461538,0.4,25
2510,2523,1042,99.0,수산품,일산점,28,2.285714286,0.296875,12
2511,4009,370,114.0,농산물,본  점,76,2.394736842,0.208791209,4
2512,179,172,,시티웨어,본  점,1,2.0,0.0,0
2513,23232,1379,2995.0,명품,본  점,203,3.285714286,0.299850075,1
2514,83,65,,차/커피,잠실점,7,2.571428571,0.333333333,44
2515,722,145,9.0,기타,분당점,18,4.055555556,0.164383562,14
2516,464,161,,골프,영등포점,2,2.0,0.5,5
2517,1014,260,,농산물,부평점,40,6.625,0.090566038,8
2518,931,813,,농산물,본  점,16,3.375,0.148148148,17
2519,241,92,,구두,강남점,3,1.666666667,1.0,53
2520,1305,180,,트래디셔널,일산점,17,3.411764706,0.24137931,17
2521,540,416,,농산물,본  점,11,3.272727273,0.138888889,27
2522,525,58,15.0,가공식품,잠실점,29,3.517241379,0.235294118,11
2523,150,55,9.0,시티웨어,강남점,7,1.714285714,0.25,47
2524,2537,264,257.0,기타,광주점,54,4.666666667,0.369047619,6
2525,38,38,,건강식품,부산본점,1,1.0,0.0,0
2526,625,109,,남성 캐주얼,본  점,15,1.733333333,0.269230769,23
2527,2729,459,44.0,가공식품,본  점,132,5.022727273,0.301659125,2
2528,15,10,,농산물,영등포점,2,5.0,0.0,35
2529,8920,1020,96.0,농산물,분당점,177,5.096045198,0.39135255,2
2530,222,74,,주방용품,본  점,8,1.25,0.2,23
2531,7,5,,주방용품,본  점,1,2.0,0.0,0
2532,1046,538,22.0,농산물,부산본점,12,5.416666667,0.661538462,29
2533,141,103,,화장품,본  점,3,1.0,0.333333333,81
2534,81,37,,캐주얼,잠실점,3,1.666666667,0.2,54
2535,753,111,165.0,시티웨어,부산본점,39,2.384615385,0.032258065,9
2536,675,180,52.0,화장품,잠실점,10,2.7,0.333333333,34
2537,368,123,,농산물,분당점,20,4.35,0.206896552,17
2538,26,22,,차/커피,대구점,1,5.0,0.0,0
2539,26,26,,스포츠,영등포점,1,1.0,0.0,0
2540,38,36,,모피/피혁,영등포점,1,2.0,1.0,0
2541,1217,80,94.0,가공식품,잠실점,43,2.465116279,0.20754717,7
2542,2,1,,젓갈/반찬,잠실점,1,3.0,0.0,0
2543,411,155,,가공식품,본  점,11,2.181818182,0.541666667,32
2544,537,426,,화장품,잠실점,3,1.666666667,0.0,53
2545,615,96,,농산물,부산본점,23,2.826086957,0.153846154,15
2546,8,5,,수산품,부산본점,2,2.0,0.25,26
2547,251,142,57.0,화장품,본  점,5,1.6,0.375,5
2548,2,1,,축산가공,부산본점,3,1.0,0.666666667,23
2549,48,38,,피혁잡화,영등포점,2,1.5,0.333333333,82
2550,7,7,,주방용품,본  점,1,1.0,0.0,0
2551,134,64,69.0,커리어,잠실점,8,2.75,0.181818182,31
2552,1008,112,40.0,디자이너,잠실점,19,1.894736842,0.444444444,17
2553,263,127,,트래디셔널,강남점,3,1.0,0.333333333,2
