YEAR,REQ_DD_CNT,JOB_ORDR,FRMWK_CLSF_NM,ITEM_NM,CLSSF_NM,FRMWK_SPR_NM,GROW_ZNAR_CDCN,JOB_BGNG_YMD,FRMTM_CNSCTVLY_YN,USE_YN,SCALED_AREA,RANK_GRADE
2021,30,1,2,방울토마토,과일과채류,재배관리,전남권역,921,0,Y,0.0571428571428571,C
2022,40,1,2,방울토마토,과일과채류,재배관리,전남권역,1001,0,Y,0.0857142857142857,C
2020,50,1,0,방울토마토,과일과채류,재배관리,전남권역,1001,0,Y,0.1142857142857142,C
2022,30,1,2,방울토마토,과일과채류,재배관리,전남권역,1001,0,Y,0.0571428571428571,C
2021,40,1,0,방울토마토,과일과채류,재배관리,전남권역,1011,0,Y,0.0857142857142857,C
2021,30,1,2,방울토마토,과일과채류,재배관리,전남권역,1101,0,Y,0.0571428571428571,C
2024,230,2,1,방울토마토,과일과채류,수확 및 출하관리,전남권역,101,1,Y,0.6285714285714286,C
2025,230,2,1,방울토마토,과일과채류,수확 및 출하관리,전남권역,101,1,Y,0.6285714285714286,C
2020,230,2,1,방울토마토,과일과채류,수확 및 출하관리,전남권역,101,1,Y,0.6285714285714286,C
2021,230,2,1,방울토마토,과일과채류,수확 및 출하관리,전남권역,101,1,Y,0.6285714285714286,C
2024,190,2,2,방울토마토,과일과채류,재배관리,전남권역,101,1,Y,0.5142857142857142,C
2022,210,2,2,방울토마토,과일과채류,재배관리,전남권역,101,1,Y,0.5714285714285714,C
2023,200,2,2,방울토마토,과일과채류,재배관리,전남권역,101,1,Y,0.5428571428571428,C
2020,30,2,2,방울토마토,과일과채류,재배관리,전남권역,211,1,Y,0.0571428571428571,C
2023,30,2,2,방울토마토,과일과채류,재배관리,전남권역,701,1,Y,0.0571428571428571,C
2025,350,2,0,방울토마토,과일과채류,재배관리,전남권역,901,0,Y,0.9714285714285714,C
2023,290,2,0,방울토마토,과일과채류,재배관리,전남권역,1101,0,Y,0.8,C
2025,20,2,1,마늘,조미채소류,수확 및 출하관리,의성권역,611,1,Y,0.0285714285714285,C
2021,280,2,1,마늘,조미채소류,수확 및 출하관리,의성권역,621,1,Y,0.7714285714285715,C
2020,280,2,1,마늘,조미채소류,수확 및 출하관리,의성권역,621,1,Y,0.7714285714285715,C
2022,250,2,0,마늘,조미채소류,재배관리,의성권역,1001,0,Y,0.6857142857142857,C
2021,240,2,2,마늘,조미채소류,재배관리,의성권역,1011,0,Y,0.6571428571428571,C
2022,260,2,0,마늘,조미채소류,재배관리,의성권역,1011,0,Y,0.7142857142857143,C
2020,40,2,2,마늘,조미채소류,재배관리,의성권역,1111,0,Y,0.0857142857142857,C
2020,30,2,2,마늘,조미채소류,재배관리,의성권역,1111,0,Y,0.0571428571428571,C
2022,30,1,2,파프리카,양채류,재배관리,전국,621,0,Y,0.0571428571428571,C
2025,20,1,2,파프리카,양채류,재배관리,전국,711,0,Y,0.0285714285714285,C
2022,20,1,2,파프리카,양채류,재배관리,전국,711,0,Y,0.0285714285714285,C
2020,40,1,2,파프리카,양채류,재배관리,전국,721,0,Y,0.0857142857142857,C
2023,40,2,2,파프리카,양채류,재배관리,전국,711,0,Y,0.0857142857142857,C
2021,40,2,0,파프리카,양채류,재배관리,전국,711,0,Y,0.0857142857142857,C
2020,40,2,2,파프리카,양채류,재배관리,전국,711,0,Y,0.0857142857142857,C
2022,30,2,2,파프리카,양채류,재배관리,전국,721,0,Y,0.0571428571428571,C
2022,20,2,2,파프리카,양채류,재배관리,전국,721,0,Y,0.0285714285714285,C
2021,20,2,2,파프리카,양채류,재배관리,전국,721,1,Y,0.0285714285714285,C
2023,30,2,2,파프리카,양채류,재배관리,전국,801,1,Y,0.0571428571428571,C
2023,30,2,2,파프리카,양채류,재배관리,전국,811,0,Y,0.0571428571428571,C
2023,30,3,2,파프리카,양채류,재배관리,전국,511,1,Y,0.0571428571428571,B
2024,320,3,2,파프리카,양채류,재배관리,전국,811,1,Y,0.8857142857142857,B
2024,320,3,0,파프리카,양채류,재배관리,전국,811,1,Y,0.8857142857142857,B
2020,30,3,2,파프리카,양채류,재배관리,전국,821,0,Y,0.0571428571428571,B
2020,30,3,2,파프리카,양채류,재배관리,전국,911,1,Y,0.0571428571428571,B
2022,290,3,2,파프리카,양채류,재배관리,전국,911,1,Y,0.8,B
2020,290,3,2,파프리카,양채류,재배관리,전국,911,0,Y,0.8,B
2023,250,2,2,마늘,조미채소류,재배관리,의성권역,1001,0,Y,0.6857142857142857,C
2022,270,3,2,파프리카,양채류,재배관리,전국,1001,1,Y,0.7428571428571429,B
2025,260,3,2,파프리카,양채류,재배관리,전국,1011,1,Y,0.7142857142857143,B
2022,290,2,2,방울토마토,과일과채류,재배관리,전남권역,1101,0,Y,0.8,C
2020,30,2,0,방울토마토,과일과채류,재배관리,전남권역,1111,0,Y,0.0571428571428571,C
2020,100,2,2,방울토마토,과일과채류,재배관리,전남권역,1121,0,Y,0.2571428571428571,C
2023,50,1,2,방울토마토,과일과채류,재배관리,전남권역,901,0,Y,0.1142857142857142,C
2020,60,1,2,방울토마토,과일과채류,재배관리,전남권역,901,0,Y,0.1428571428571428,C
2021,40,1,2,방울토마토,과일과채류,재배관리,전남권역,1001,0,Y,0.0857142857142857,C
2025,30,1,2,방울토마토,과일과채류,재배관리,전남권역,1101,0,Y,0.0571428571428571,C
2021,230,2,1,방울토마토,과일과채류,수확 및 출하관리,전남권역,101,1,Y,0.6285714285714286,C
2020,230,2,1,방울토마토,과일과채류,수확 및 출하관리,전남권역,101,1,Y,0.6285714285714286,C
2025,230,2,1,방울토마토,과일과채류,수확 및 출하관리,전남권역,101,1,Y,0.6285714285714286,C
2022,230,2,1,방울토마토,과일과채류,수확 및 출하관리,전남권역,101,1,Y,0.6285714285714286,C
2021,210,2,2,방울토마토,과일과채류,재배관리,전남권역,101,1,Y,0.5714285714285714,C
2023,190,2,2,방울토마토,과일과채류,재배관리,전남권역,101,1,Y,0.5142857142857142,C
2023,200,2,2,방울토마토,과일과채류,재배관리,전남권역,101,1,Y,0.5428571428571428,C
2025,30,2,2,방울토마토,과일과채류,재배관리,전남권역,211,1,Y,0.0571428571428571,C
2020,30,2,2,방울토마토,과일과채류,재배관리,전남권역,701,1,Y,0.0571428571428571,C
2025,350,2,0,방울토마토,과일과채류,재배관리,전남권역,901,0,Y,0.9714285714285714,C
2020,290,2,2,방울토마토,과일과채류,재배관리,전남권역,1101,0,Y,0.8,C
2022,290,2,0,방울토마토,과일과채류,재배관리,전남권역,1101,0,Y,0.8,C
2024,30,2,0,방울토마토,과일과채류,재배관리,전남권역,1111,0,Y,0.0571428571428571,C
2022,100,2,2,방울토마토,과일과채류,재배관리,전남권역,1121,0,Y,0.2571428571428571,C
2020,50,1,2,방울토마토,과일과채류,재배관리,전남권역,901,0,Y,0.1142857142857142,C
2023,60,1,2,방울토마토,과일과채류,재배관리,전남권역,901,0,Y,0.1428571428571428,C
2024,240,3,1,파프리카,양채류,수확 및 출하관리,전국,1101,1,Y,0.6571428571428571,B
2021,240,3,2,파프리카,양채류,재배관리,전국,1101,1,Y,0.6571428571428571,B
2023,240,4,1,파프리카,양채류,수확 및 출하관리,전국,1101,1,Y,0.6571428571428571,B
2024,240,4,1,파프리카,양채류,수확 및 출하관리,전국,1101,1,Y,0.6571428571428571,B
2025,270,4,1,파프리카,양채류,수확 및 출하관리,전국,1101,1,Y,0.7428571428571429,B
2025,270,4,1,파프리카,양채류,수확 및 출하관리,전국,1101,1,Y,0.7428571428571429,B
2023,270,4,1,파프리카,양채류,수확 및 출하관리,전국,1101,1,Y,0.7428571428571429,B
2022,30,5,2,파프리카,양채류,재배관리,전국,701,1,Y,0.0571428571428571,B
2025,30,5,2,파프리카,양채류,재배관리,전국,701,1,Y,0.0571428571428571,B
2024,30,5,2,파프리카,양채류,재배관리,전국,701,1,Y,0.0571428571428571,B
2022,30,5,2,파프리카,양채류,재배관리,전국,701,1,Y,0.0571428571428571,B
2025,60,1,2,방울토마토,과일과채류,재배관리,전남권역,921,0,Y,0.1428571428571428,C
2023,30,1,2,방울토마토,과일과채류,재배관리,전남권역,921,0,Y,0.0571428571428571,C
2022,30,1,2,방울토마토,과일과채류,재배관리,전남권역,1001,0,Y,0.0571428571428571,C
2024,50,1,0,방울토마토,과일과채류,재배관리,전남권역,1001,0,Y,0.1142857142857142,C
2022,40,1,2,방울토마토,과일과채류,재배관리,전남권역,1001,0,Y,0.0857142857142857,C
2021,40,1,0,방울토마토,과일과채류,재배관리,전남권역,1011,0,Y,0.0857142857142857,C
2020,30,1,2,방울토마토,과일과채류,재배관리,전남권역,1101,0,Y,0.0571428571428571,C
2024,230,2,1,방울토마토,과일과채류,수확 및 출하관리,전남권역,101,1,Y,0.6285714285714286,C
2022,230,2,1,방울토마토,과일과채류,수확 및 출하관리,전남권역,101,1,Y,0.6285714285714286,C
2021,230,2,1,방울토마토,과일과채류,수확 및 출하관리,전남권역,101,1,Y,0.6285714285714286,C
2022,230,2,1,방울토마토,과일과채류,수확 및 출하관리,전남권역,101,1,Y,0.6285714285714286,C
2025,190,2,2,방울토마토,과일과채류,재배관리,전남권역,101,1,Y,0.5142857142857142,C
2023,200,2,2,방울토마토,과일과채류,재배관리,전남권역,101,1,Y,0.5428571428571428,C
2022,210,2,2,방울토마토,과일과채류,재배관리,전남권역,101,1,Y,0.5714285714285714,C
2024,30,2,2,방울토마토,과일과채류,재배관리,전남권역,211,1,Y,0.0571428571428571,C
2023,30,2,2,방울토마토,과일과채류,재배관리,전남권역,701,1,Y,0.0571428571428571,C
2022,350,2,0,방울토마토,과일과채류,재배관리,전남권역,901,0,Y,0.9714285714285714,C
2023,290,2,0,방울토마토,과일과채류,재배관리,전남권역,1101,0,Y,0.8,C
2023,290,2,2,방울토마토,과일과채류,재배관리,전남권역,1101,0,Y,0.8,C
2024,30,2,0,방울토마토,과일과채류,재배관리,전남권역,1111,0,Y,0.0571428571428571,C
2024,100,2,2,방울토마토,과일과채류,재배관리,전남권역,1121,0,Y,0.2571428571428571,C
2022,50,1,2,오이,과채류,재배관리,전국,821,0,Y,0.1142857142857142,C
2023,50,1,2,오이,과채류,재배관리,전국,901,0,Y,0.1142857142857142,C
2022,50,1,2,오이,과채류,재배관리,전국,911,0,Y,0.1142857142857142,C
2025,50,1,2,오이,과채류,재배관리,전국,911,0,Y,0.1142857142857142,C
2022,50,1,2,오이,과채류,재배관리,전국,911,0,Y,0.1142857142857142,C
2023,50,1,2,오이,과채류,재배관리,전국,911,0,Y,0.1142857142857142,C
2021,50,1,2,오이,과채류,재배관리,전국,911,0,Y,0.1142857142857142,C
2020,50,1,2,오이,과채류,재배관리,전국,911,0,Y,0.1142857142857142,C
2024,50,1,2,오이,과채류,재배관리,전국,1001,0,Y,0.1142857142857142,C
2023,70,2,2,오이,과채류,재배관리,전국,1001,0,Y,0.1714285714285714,C
2024,70,2,2,오이,과채류,재배관리,전국,1001,0,Y,0.1714285714285714,C
2022,70,2,0,오이,과채류,재배관리,전국,1001,0,Y,0.1714285714285714,C
2021,50,2,2,오이,과채류,재배관리,전국,1011,0,Y,0.1142857142857142,C
2024,50,2,2,오이,과채류,재배관리,전국,1101,0,Y,0.1142857142857142,C
2025,110,3,1,오이,과채류,수확 및 출하관리,전국,111,1,Y,0.2857142857142857,B
2022,120,3,2,오이,과채류,재배관리,전국,1101,1,Y,0.3142857142857143,B
2023,120,3,2,오이,과채류,재배관리,전국,1101,1,Y,0.3142857142857143,B
2020,120,3,0,오이,과채류,재배관리,전국,1101,1,Y,0.3142857142857143,B
2022,100,3,2,오이,과채류,재배관리,전국,1121,1,Y,0.2571428571428571,B
2021,100,3,2,오이,과채류,재배관리,전국,1121,1,Y,0.2571428571428571,B
2023,110,4,1,오이,과채류,수확 및 출하관리,전국,111,1,Y,0.2857142857142857,B
2021,110,4,1,오이,과채류,수확 및 출하관리,전국,111,1,Y,0.2857142857142857,B
2021,110,4,1,오이,과채류,수확 및 출하관리,전국,111,1,Y,0.2857142857142857,B
2020,110,4,1,오이,과채류,수확 및 출하관리,전국,111,1,Y,0.2857142857142857,B
2025,30,5,2,오이,과채류,재배관리,전국,401,1,Y,0.0571428571428571,B
2021,30,5,2,오이,과채류,재배관리,전국,401,1,Y,0.0571428571428571,B
2023,30,5,2,오이,과채류,재배관리,전국,401,1,Y,0.0571428571428571,B
2022,30,5,2,오이,과채류,재배관리,전국,401,1,Y,0.0571428571428571,B
2022,30,5,2,오이,과채류,재배관리,전국,401,1,Y,0.0571428571428571,B
2025,30,1,2,배추,엽경채류,재배관리,전국,611,0,Y,0.0571428571428571,C
2025,40,1,2,배추,엽경채류,재배관리,전국,621,0,Y,0.0857142857142857,C
2023,40,1,2,배추,엽경채류,재배관리,전국,701,0,Y,0.0857142857142857,C
2021,40,1,2,배추,엽경채류,재배관리,전국,701,0,Y,0.0857142857142857,C
2023,40,1,2,배추,엽경채류,재배관리,전국,701,0,Y,0.0857142857142857,C
2025,40,1,2,배추,엽경채류,재배관리,전국,701,0,Y,0.0857142857142857,C
2021,40,1,2,배추,엽경채류,재배관리,전국,711,0,Y,0.0857142857142857,C
2025,30,1,2,배추,엽경채류,재배관리,전국,801,0,Y,0.0571428571428571,C
2022,50,2,2,배추,엽경채류,재배관리,전국,801,0,Y,0.1142857142857142,C
2021,30,2,2,배추,엽경채류,재배관리,전국,801,0,Y,0.0571428571428571,C
2024,30,2,2,배추,엽경채류,재배관리,전국,811,0,Y,0.0571428571428571,C
2025,50,2,2,배추,엽경채류,재배관리,전국,811,0,Y,0.1142857142857142,C
2025,110,3,2,배추,엽경채류,재배관리,전국,801,0,Y,0.2857142857142857,B
2023,110,3,2,배추,엽경채류,재배관리,전국,801,0,Y,0.2857142857142857,B
2024,150,3,0,배추,엽경채류,재배관리,전국,801,0,Y,0.3999999999999999,B
2021,240,2,2,방울토마토,과일과채류,재배관리,전북권역,1001,0,Y,0.6571428571428571,C
2025,240,2,2,방울토마토,과일과채류,재배관리,전북권역,1001,0,Y,0.6571428571428571,C
2024,270,2,1,방울토마토,과일과채류,수확 및 출하관리,전북권역,1011,0,Y,0.7428571428571429,C
2022,270,2,1,방울토마토,과일과채류,수확 및 출하관리,전북권역,1011,0,Y,0.7428571428571429,C
2020,270,2,1,방울토마토,과일과채류,수확 및 출하관리,전북권역,1011,0,Y,0.7428571428571429,C
2024,270,2,1,방울토마토,과일과채류,수확 및 출하관리,전북권역,1011,0,Y,0.7428571428571429,C
2021,230,2,2,방울토마토,과일과채류,재배관리,전북권역,1011,0,Y,0.6285714285714286,C
2025,60,1,2,방울토마토,과일과채류,재배관리,전남권역,901,0,Y,0.1428571428571428,C
2020,40,1,2,방울토마토,과일과채류,재배관리,전남권역,1001,0,Y,0.0857142857142857,C
2025,30,1,2,방울토마토,과일과채류,재배관리,전남권역,1101,0,Y,0.0571428571428571,C
2025,230,2,1,방울토마토,과일과채류,수확 및 출하관리,전남권역,101,1,Y,0.6285714285714286,C
2022,200,2,2,방울토마토,과일과채류,재배관리,전남권역,101,1,Y,0.5428571428571428,C
2020,190,2,2,방울토마토,과일과채류,재배관리,전남권역,101,1,Y,0.5142857142857142,C
2025,210,2,2,방울토마토,과일과채류,재배관리,전남권역,101,1,Y,0.5714285714285714,C
2025,230,2,1,방울토마토,과일과채류,수확 및 출하관리,전남권역,101,1,Y,0.6285714285714286,C
2024,230,2,1,방울토마토,과일과채류,수확 및 출하관리,전남권역,101,1,Y,0.6285714285714286,C
2021,30,2,2,방울토마토,과일과채류,재배관리,경북권역,911,0,Y,0.0571428571428571,C
2020,160,2,2,방울토마토,과일과채류,재배관리,경북권역,921,0,Y,0.4285714285714285,C
2025,150,2,2,방울토마토,과일과채류,재배관리,경북권역,1101,0,Y,0.3999999999999999,C
2023,140,2,2,방울토마토,과일과채류,재배관리,경북권역,1111,0,Y,0.3714285714285714,C
2021,130,2,2,방울토마토,과일과채류,재배관리,경북권역,1121,0,Y,0.3428571428571428,C
2025,40,3,2,딸기,과일과채류,재배관리,강원권역,321,1,Y,0.0857142857142857,B
2025,120,2,1,방울토마토,과일과채류,수확 및 출하관리,경북권역,1211,0,Y,0.3142857142857143,C
2021,120,2,1,방울토마토,과일과채류,수확 및 출하관리,경북권역,1211,0,Y,0.3142857142857143,C
2021,120,2,1,방울토마토,과일과채류,수확 및 출하관리,경북권역,1211,0,Y,0.3142857142857143,C
2023,120,2,1,방울토마토,과일과채류,수확 및 출하관리,경북권역,1211,0,Y,0.3142857142857143,C
2020,50,1,2,방울토마토,과일과채류,재배관리,경북권역,721,0,Y,0.1142857142857142,C
2021,60,1,2,사과,과실류,과원관리,경북권역,101,1,Y,0.1428571428571428,C
2023,90,1,2,사과,과실류,과원관리,경북권역,301,1,Y,0.2285714285714285,C
2025,60,1,0,사과,과실류,과원관리,경북권역,301,1,Y,0.1428571428571428,C
2023,60,1,2,사과,과실류,과원관리,경북권역,401,1,Y,0.1428571428571428,C
2023,60,1,2,사과,과실류,과원관리,경북권역,401,1,Y,0.1428571428571428,C
2022,60,1,2,사과,과실류,과원관리,경북권역,1101,0,Y,0.1428571428571428,C
2021,120,1,2,사과,과실류,과원관리,경북권역,1201,0,Y,0.3142857142857143,C
2024,240,2,0,사과,과실류,과원관리,경북권역,301,1,Y,0.6571428571428571,C
2023,150,2,2,사과,과실류,과원관리,경북권역,501,1,Y,0.3999999999999999,C
2022,150,2,0,사과,과실류,과원관리,경북권역,501,1,Y,0.3999999999999999,C
2023,150,2,2,사과,과실류,과원관리,경북권역,501,1,Y,0.3999999999999999,C
2020,60,2,2,사과,과실류,과원관리,경북권역,501,1,Y,0.1428571428571428,C
2024,60,2,2,사과,과실류,과원관리,경북권역,501,1,Y,0.1428571428571428,C
2023,90,2,2,사과,과실류,과원관리,경북권역,601,1,Y,0.2285714285714285,C
2020,60,2,2,사과,과실류,과원관리,경북권역,701,1,Y,0.1428571428571428,C
2023,60,2,2,사과,과실류,과원관리,경북권역,801,1,Y,0.1428571428571428,C
2024,60,2,2,사과,과실류,과원관리,경북권역,801,1,Y,0.1428571428571428,C
2024,60,2,2,사과,과실류,과원관리,경북권역,801,1,Y,0.1428571428571428,C
2020,240,2,1,사과,과실류,수확 및 출하관리,경북권역,901,1,Y,0.6571428571428571,C
