기준년도,시군명,지역명,학교명,설립구분명,1학년전입학생수(명),1학년전출학생수(명),1학년전체학생수(명),2학년전입학생수(명),2학년전출학생수(명),2학년전체학생수(명),3학년전입학생수(명),3학년전출학생수(명),3학년전체학생수(명),4학년전입학생수(명),4학년전출학생수(명),4학년전체학생수(명),5학년전입학생수(명),5학년전출학생수(명),5학년전체학생수(명),6학년전입학생수(명),6학년전출학생수(명),6학년전체학생수(명),전입학생수합계(명),전출학생수합계(명),전체학생수합계(명)
2019,의정부시,경기도 의정부시,의정부부용초등학교,공립,3,5,158,8,12,156,3,8,145,13,22,174,4,8,155,4,7,158,35,62,946
2019,의정부시,경기도 의정부시,의정부광동고등학교,사립,9,4,201,12,7,233,4,3,239,,,,,,,,,,25,14,673
2019,의정부시,경기도 의정부시,송양중학교,공립,44,9,356,32,14,276,10,3,188,,,,,,,,,,86,26,820
2019,의정부시,경기도 의정부시,부용고등학교,공립,9,4,260,7,3,294,3,1,289,,,,,,,,,,19,8,843
2019,의정부시,경기도 의정부시,효자고등학교,공립,17,7,292,4,0,327,0,0,370,,,,,,,,,,21,7,989
2019,의정부시,경기도 의정부시,배영초등학교,공립,3,4,73,11,11,82,8,6,86,4,2,88,2,5,114,2,7,92,30,35,535
2019,의정부시,경기도 의정부시,의정부중앙초등학교,공립,0,5,66,7,2,57,17,0,47,7,7,47,0,1,57,0,0,51,31,15,325
2019,의정부시,경기도 의정부시,송현고등학교,공립,19,6,293,8,2,326,0,0,379,,,,,,,,,,27,8,998
2019,의정부시,경기도 의정부시,의정부초등학교,공립,2,5,82,3,4,84,5,12,68,4,2,68,4,7,97,4,2,89,22,32,488
2019,의정부시,경기도 의정부시,의정부호동초등학교,공립,7,6,226,10,15,237,6,15,225,10,11,216,10,27,278,5,15,218,48,89,1400
2019,의정부시,경기도 의정부시,호암초등학교,공립,8,4,119,14,8,131,13,8,127,12,7,102,10,5,126,6,3,128,63,35,733
2019,의정부시,경기도 의정부시,회룡초등학교,공립,0,5,126,4,5,120,5,7,112,5,3,118,5,11,133,1,3,118,20,34,727
2019,의정부시,경기도 의정부시,녹양중학교,공립,6,7,130,3,5,110,6,4,157,,,,,,,,,,15,16,397
2019,의정부시,경기도 의정부시,솔뫼중학교,공립,5,2,83,11,7,138,2,0,147,,,,,,,,,,18,9,368
2019,의정부시,경기도 의정부시,부용중학교,공립,3,3,146,3,7,191,4,3,217,,,,,,,,,,10,13,554
2019,의정부시,경기도 의정부시,신곡중학교,공립,8,14,296,12,7,285,5,7,293,,,,,,,,,,25,28,874
2019,의정부시,경기도 의정부시,다온중학교,공립,10,5,91,4,6,131,3,0,129,,,,,,,,,,17,11,351
2019,의정부시,경기도 의정부시,의정부여자중학교,공립,6,2,124,3,2,154,3,2,171,,,,,,,,,,12,6,449
2019,의정부시,경기도 의정부시,의정부중학교,공립,4,5,107,4,6,126,7,3,165,,,,,,,,,,15,14,398
2019,의정부시,경기도 의정부시,동암중학교,공립,0,4,223,0,2,225,0,2,276,,,,,,,,,,0,8,724
2019,의정부시,경기도 의정부시,동암초등학교,공립,0,2,139,6,0,155,3,5,131,4,10,156,3,4,160,0,7,139,16,28,880
2019,의정부시,경기도 의정부시,버들개초등학교,공립,7,5,116,14,13,121,6,7,109,11,11,134,6,4,133,9,9,118,53,49,731
2019,의정부시,경기도 의정부시,의정부효자초등학교,공립,1,3,78,2,10,69,4,10,78,6,4,84,3,10,89,0,5,92,16,42,490
2019,의정부시,경기도 의정부시,의정부송산초등학교,공립,10,10,312,25,19,282,25,17,208,34,19,205,36,11,226,14,6,151,144,82,1384
2019,의정부시,경기도 의정부시,삼현초등학교,공립,67,3,182,91,3,127,74,5,117,81,4,101,54,1,78,28,1,62,395,17,667
2019,의정부시,경기도 의정부시,천보중학교,공립,7,8,300,6,6,291,3,1,294,,,,,,,,,,16,15,885
2019,의정부시,경기도 의정부시,충의중학교,공립,13,10,244,8,5,262,2,4,263,,,,,,,,,,23,19,769
2019,의정부시,경기도 의정부시,호원중학교,공립,6,9,289,10,7,310,5,3,316,,,,,,,,,,21,19,915
2019,의정부시,경기도 의정부시,회룡중학교,공립,9,9,219,3,9,257,8,3,276,,,,,,,,,,20,21,752
2019,의정부시,경기도 의정부시,효자중학교,공립,11,7,184,3,6,247,4,7,273,,,,,,,,,,18,20,704
2019,의정부시,경기도 의정부시,의정부호원초등학교,공립,20,6,129,28,7,127,25,11,142,20,10,146,10,5,140,2,2,129,105,41,813
2019,의정부시,경기도 의정부시,의정부용현초등학교,공립,3,4,70,6,8,82,8,9,71,7,6,70,6,5,104,4,4,123,34,36,520
2019,의정부시,경기도 의정부시,의정부장암초등학교,공립,2,1,34,1,3,31,1,4,39,1,2,36,0,1,41,0,1,33,5,12,214
2019,의정부시,경기도 의정부시,의정부청룡초등학교,공립,2,3,99,1,7,98,5,6,101,6,8,103,4,7,129,3,3,118,21,34,648
2019,의정부시,경기도 의정부시,의정부초등학교,공립,2,5,82,3,4,84,5,12,68,4,2,68,4,7,97,4,2,89,22,32,488
2019,의정부시,경기도 의정부시,의정부호동초등학교,공립,7,6,226,10,15,237,6,15,225,10,11,216,10,27,278,5,15,218,48,89,1400
2019,의정부시,경기도 의정부시,의정부서초등학교,공립,6,7,109,6,11,108,4,11,122,7,14,124,10,5,147,4,4,152,37,52,762
2019,의정부시,경기도 의정부시,의정부신곡초등학교,공립,5,5,78,8,9,99,5,6,76,6,6,82,9,8,123,2,8,87,35,42,545
2019,의정부시,경기도 의정부시,경민여자중학교,사립,7,3,114,2,2,112,4,1,109,,,,,,,,,,13,6,335
2019,의정부시,경기도 의정부시,경민중학교,사립,18,6,113,12,26,123,11,13,139,,,,,,,,,,41,45,375
2019,의정부시,경기도 의정부시,발곡고등학교,공립,15,3,263,8,2,271,0,2,348,,,,,,,,,,23,7,882
2019,의정부시,경기도 의정부시,송양고등학교,공립,18,10,318,11,5,356,4,1,361,,,,,,,,,,33,16,1035
2019,의정부시,경기도 의정부시,호원고등학교부설방송통신고등학교,공립,1,6,149,1,0,150,1,3,118,,,,,,,,,,3,9,417
2019,의정부시,경기도 의정부시,의정부고등학교,공립,4,5,332,0,2,362,1,0,452,,,,,,,,,,5,7,1146
2019,의정부시,경기도 의정부시,의정부공업고등학교,공립,24,16,411,2,5,469,1,0,491,,,,,,,,,,27,21,1371
2019,의정부시,경기도 의정부시,의정부여자고등학교,공립,10,7,257,2,5,261,1,3,410,,,,,,,,,,13,15,928
2019,의정부시,경기도 의정부시,호원고등학교,공립,9,6,295,4,4,319,1,0,341,,,,,,,,,,14,10,955
2019,의정부시,경기도 의정부시,송현고등학교,공립,19,6,293,8,2,326,0,0,379,,,,,,,,,,27,8,998
2019,의정부시,경기도 의정부시,배영초등학교,공립,3,4,73,11,11,82,8,6,86,4,2,88,2,5,114,2,7,92,30,35,535
2019,의정부시,경기도 의정부시,의정부중앙초등학교,공립,0,5,66,7,2,57,17,0,47,7,7,47,0,1,57,0,0,51,31,15,325
2019,의정부시,경기도 의정부시,부용고등학교,공립,9,4,260,7,3,294,3,1,289,,,,,,,,,,19,8,843
2019,의정부시,경기도 의정부시,효자고등학교,공립,17,7,292,4,0,327,0,0,370,,,,,,,,,,21,7,989
2019,의정부시,경기도 의정부시,동국대학교사범대학부속영석고등학교,사립,8,5,264,1,5,287,0,4,290,,,,,,,,,,9,14,841
2019,의정부시,경기도 의정부시,송양중학교,공립,44,9,356,32,14,276,10,3,188,,,,,,,,,,86,26,820
2019,의정부시,경기도 의정부시,호원중학교부설방송통신중학교,공립,0,0,75,0,0,72,0,1,75,,,,,,,,,,0,1,222
2019,의정부시,경기도 의정부시,경민고등학교,사립,9,7,250,6,6,274,1,0,305,,,,,,,,,,16,13,829
2019,의정부시,경기도 의정부시,경민비즈니스고등학교,사립,5,6,213,0,1,234,0,0,243,,,,,,,,,,5,7,690
2019,의정부시,경기도 의정부시,경민IT고등학교,사립,5,8,216,3,0,209,0,0,231,,,,,,,,,,8,8,656
2019,의정부시,경기도 의정부시,의정부송산초등학교,공립,10,10,312,25,19,282,25,17,208,34,19,205,36,11,226,14,6,151,144,82,1384
2019,의정부시,경기도 의정부시,의정부효자초등학교,공립,1,3,78,2,10,69,4,10,78,6,4,84,3,10,89,0,5,92,16,42,490
2019,의정부시,경기도 의정부시,동암초등학교,공립,0,2,139,6,0,155,3,5,131,4,10,156,3,4,160,0,7,139,16,28,880
2019,의정부시,경기도 의정부시,버들개초등학교,공립,7,5,116,14,13,121,6,7,109,11,11,134,6,4,133,9,9,118,53,49,731
2019,의정부시,경기도 의정부시,의정부호원초등학교,공립,20,6,129,28,7,127,25,11,142,20,10,146,10,5,140,2,2,129,105,41,813
2019,의정부시,경기도 의정부시,부용중학교,공립,3,3,146,3,7,191,4,3,217,,,,,,,,,,10,13,554
2019,의정부시,경기도 의정부시,신곡중학교,공립,8,14,296,12,7,285,5,7,293,,,,,,,,,,25,28,874
2019,의정부시,경기도 의정부시,다온중학교,공립,10,5,91,4,6,131,3,0,129,,,,,,,,,,17,11,351
2019,의정부시,경기도 의정부시,의정부여자중학교,공립,6,2,124,3,2,154,3,2,171,,,,,,,,,,12,6,449
2019,의정부시,경기도 의정부시,의정부중학교,공립,4,5,107,4,6,126,7,3,165,,,,,,,,,,15,14,398
2019,의정부시,경기도 의정부시,천보중학교,공립,7,8,300,6,6,291,3,1,294,,,,,,,,,,16,15,885
2019,의정부시,경기도 의정부시,동암중학교,공립,0,4,223,0,2,225,0,2,276,,,,,,,,,,0,8,724
2019,의정부시,경기도 의정부시,삼현초등학교,공립,67,3,182,91,3,127,74,5,117,81,4,101,54,1,78,28,1,62,395,17,667
2019,의정부시,경기도 의정부시,충의중학교,공립,13,10,244,8,5,262,2,4,263,,,,,,,,,,23,19,769
2019,의정부시,경기도 의정부시,호원중학교,공립,6,9,289,10,7,310,5,3,316,,,,,,,,,,21,19,915
2019,의정부시,경기도 의정부시,회룡중학교,공립,9,9,219,3,9,257,8,3,276,,,,,,,,,,20,21,752
2019,의정부시,경기도 의정부시,효자중학교,공립,11,7,184,3,6,247,4,7,273,,,,,,,,,,18,20,704
2019,의정부시,경기도 의정부시,상우고등학교,사립,12,13,267,11,10,302,2,0,298,,,,,,,,,,25,23,867
2019,의정부시,경기도 의정부시,경기북과학고등학교,공립,0,1,104,0,0,101,0,0,71,,,,,,,,,,0,1,276
2019,의정부시,경기도 의정부시,의정부광동고등학교,사립,9,4,201,12,7,233,4,3,239,,,,,,,,,,25,14,673
2019,의정부시,경기도 의정부시,경민여자중학교,사립,7,3,114,2,2,112,4,1,109,,,,,,,,,,13,6,335
2019,의정부시,경기도 의정부시,경민중학교,사립,18,6,113,12,26,123,11,13,139,,,,,,,,,,41,45,375
2019,의정부시,경기도 의정부시,금오중학교,공립,1,3,153,2,6,168,2,0,214,,,,,,,,,,5,9,535
2019,의정부시,경기도 의정부시,민락중학교,공립,5,3,156,2,4,192,1,6,221,,,,,,,,,,8,13,569
2019,의정부시,경기도 의정부시,발곡중학교,공립,12,23,292,16,13,318,7,4,318,,,,,,,,,,35,40,928
2019,의정부시,경기도 의정부시,가능초등학교,공립,14,17,187,9,26,200,19,9,163,13,18,183,8,7,199,10,12,177,73,89,1109
2019,의정부시,경기도 의정부시,경의초등학교,공립,0,0,38,0,4,33,0,5,40,3,1,50,5,0,50,0,0,48,8,10,259
2019,의정부시,경기도 의정부시,고산초등학교,공립,0,1,13,1,1,10,0,2,16,0,2,18,0,0,11,0,0,13,1,6,81
2019,의정부시,경기도 의정부시,금오초등학교,공립,3,11,70,8,4,63,1,6,56,4,5,49,3,4,65,1,3,70,20,33,373
2019,의정부시,경기도 의정부시,녹양초등학교,공립,1,6,103,3,9,108,5,9,107,2,10,118,3,10,145,1,5,107,15,49,688
2019,의정부시,경기도 의정부시,동오초등학교,공립,3,12,112,8,9,137,4,9,118,5,5,120,8,9,152,2,2,113,30,46,752
2019,의정부시,경기도 의정부시,민락초등학교,공립,6,4,132,8,9,146,10,13,140,5,15,162,8,5,161,2,7,150,39,53,891
2019,의정부시,경기도 의정부시,발곡초등학교,공립,2,5,112,3,7,119,3,7,142,2,8,116,3,6,138,0,5,129,13,38,756
2019,의정부시,경기도 의정부시,새말초등학교,공립,6,8,85,8,9,117,2,3,91,6,7,101,2,7,106,5,5,117,29,39,617
2019,의정부시,경기도 의정부시,솔뫼초등학교,공립,2,1,76,2,7,99,3,3,90,4,2,94,3,3,105,1,3,94,15,19,558
2019,의정부시,경기도 의정부시,송양초등학교,공립,10,4,148,25,11,161,20,10,126,12,10,134,10,11,147,18,3,114,95,49,830
2019,의정부시,경기도 의정부시,신동초등학교,공립,0,3,98,4,8,111,5,4,97,2,8,87,3,8,104,2,6,107,16,37,604
2019,의정부시,경기도 의정부시,어룡초등학교,공립,2,4,59,1,6,50,4,13,60,5,7,58,4,18,59,3,3,61,19,51,347
2019,의정부시,경기도 의정부시,오동초등학교,공립,3,3,127,8,11,125,10,10,141,8,17,155,7,10,156,5,4,118,41,55,822
2019,의정부시,경기도 의정부시,의순초등학교,공립,5,5,127,9,19,146,7,9,130,6,8,148,8,14,150,8,10,174,43,65,875
2019,의정부시,경기도 의정부시,의정부부용초등학교,공립,3,5,158,8,12,156,3,8,145,13,22,174,4,8,155,4,7,158,35,62,946
2019,의정부시,경기도 의정부시,의정부서초등학교,공립,6,7,109,6,11,108,4,11,122,7,14,124,10,5,147,4,4,152,37,52,762
2019,의정부시,경기도 의정부시,의정부신곡초등학교,공립,5,5,78,8,9,99,5,6,76,6,6,82,9,8,123,2,8,87,35,42,545
2019,의정부시,경기도 의정부시,의정부용현초등학교,공립,3,4,70,6,8,82,8,9,71,7,6,70,6,5,104,4,4,123,34,36,520
2019,의정부시,경기도 의정부시,의정부장암초등학교,공립,2,1,34,1,3,31,1,4,39,1,2,36,0,1,41,0,1,33,5,12,214
2019,의정부시,경기도 의정부시,의정부청룡초등학교,공립,2,3,99,1,7,98,5,6,101,6,8,103,4,7,129,3,3,118,21,34,648
2019,이천시,경기도 이천시,신하초등학교,공립,3,7,154,5,18,167,4,10,143,12,12,144,10,12,187,7,5,169,41,64,964
2019,이천시,경기도 이천시,아미초등학교,공립,1,12,217,7,13,203,4,11,210,3,10,205,2,12,246,1,8,216,18,66,1297
2019,이천시,경기도 이천시,안흥초등학교,공립,20,3,115,27,4,111,16,6,112,17,2,131,15,8,135,2,9,94,97,32,698
2019,이천시,경기도 이천시,율면초등학교,공립,0,0,5,2,0,11,0,2,6,3,0,6,1,1,5,6,0,4,12,3,37
2019,이천시,경기도 이천시,이천가산초등학교,공립,1,1,39,2,0,44,0,0,36,0,3,43,0,4,35,0,2,30,3,10,227
2019,이천시,경기도 이천시,이천남초등학교,공립,0,12,101,9,7,102,5,9,89,7,8,100,10,7,104,2,2,103,33,45,599
2019,이천시,경기도 이천시,이천단월초등학교,공립,2,5,23,3,7,22,2,3,20,3,5,25,0,2,21,1,5,16,11,27,127
2019,이천시,경기도 이천시,이천매곡초등학교,공립,0,0,4,0,0,9,0,0,8,0,1,9,0,0,8,1,0,10,1,1,48
2019,이천시,경기도 이천시,증포초등학교,공립,4,7,197,10,19,211,9,17,211,8,7,208,11,11,213,5,12,198,47,73,1238
2019,이천시,경기도 이천시,이천사동초등학교,공립,2,5,120,1,1,105,0,6,92,2,0,89,3,1,87,1,3,68,9,16,561
2019,이천시,경기도 이천시,증포중학교,공립,2,7,318,7,11,351,4,5,316,,,,,,,,,,13,23,985
2019,이천시,경기도 이천시,이천경남중학교,공립,0,0,16,0,0,15,1,1,13,,,,,,,,,,1,1,44
2019,이천시,경기도 이천시,대월중학교,공립,3,3,28,0,0,27,0,0,38,,,,,,,,,,3,3,93
2019,이천시,경기도 이천시,마장중학교,공립,4,11,68,5,5,52,3,1,48,,,,,,,,,,12,17,168
2019,이천시,경기도 이천시,모가중학교,공립,12,2,30,1,1,26,2,1,26,,,,,,,,,,15,4,82
2019,이천시,경기도 이천시,백사중학교,공립,2,2,34,4,3,40,1,2,28,,,,,,,,,,7,7,102
2019,이천시,경기도 이천시,부발중학교,공립,3,4,78,4,4,80,2,1,71,,,,,,,,,,9,9,229
2019,이천시,경기도 이천시,설봉중학교,공립,3,8,284,7,7,304,1,7,297,,,,,,,,,,11,22,885
2019,이천시,경기도 이천시,율면중학교,공립,5,7,9,2,6,14,1,3,12,,,,,,,,,,8,16,35
2019,이천시,경기도 이천시,이천송정중학교,공립,4,5,224,2,7,191,0,6,227,,,,,,,,,,6,18,642
2019,이천시,경기도 이천시,이천양정여자중학교,사립,4,8,163,7,2,211,2,0,211,,,,,,,,,,13,10,585
2019,이천시,경기도 이천시,이천중학교,공립,6,8,207,4,5,186,1,7,172,,,,,,,,,,11,20,565
2019,이천시,경기도 이천시,장호원중학교,공립,3,6,137,6,7,162,5,4,163,,,,,,,,,,14,17,462
2019,이천시,경기도 이천시,효양중학교,공립,8,3,227,6,4,225,1,2,246,,,,,,,,,,15,9,698
2019,이천시,경기도 이천시,이천송정초등학교,공립,4,6,178,5,10,213,8,5,208,6,8,197,7,11,239,8,7,183,38,47,1218
2019,이천시,경기도 이천시,이천초등학교,공립,3,2,153,3,11,125,13,5,85,5,10,122,5,8,119,9,1,135,38,37,739
2019,이천시,경기도 이천시,이황초등학교,공립,0,2,17,1,2,7,1,2,6,1,1,8,2,2,7,2,1,4,7,10,49
2019,이천시,경기도 이천시,장천초등학교,공립,0,0,13,1,1,10,1,0,11,1,1,9,1,1,13,0,0,9,4,3,65
2019,이천시,경기도 이천시,장호원초등학교,공립,6,4,114,6,8,107,1,10,94,1,8,119,5,4,133,2,5,123,21,39,690
2019,이천시,경기도 이천시,진가초등학교,공립,1,1,13,1,1,18,3,2,12,0,1,23,0,6,22,0,1,23,5,12,111
2019,이천시,경기도 이천시,표교초등학교,공립,1,0,10,0,1,14,0,0,6,2,0,9,0,0,9,2,1,13,5,2,61
2019,이천시,경기도 이천시,한내초등학교,공립,2,6,150,11,7,140,3,3,107,2,8,119,4,3,129,7,7,112,29,34,757
2019,이천시,경기도 이천시,호법초등학교,공립,0,2,27,0,1,21,0,1,17,0,0,14,1,1,21,0,1,7,1,6,107
2019,이천시,경기도 이천시,대서초등학교,공립,0,0,8,0,2,14,1,0,7,0,0,9,0,0,9,0,0,3,1,2,50
2019,이천시,경기도 이천시,대월초등학교,공립,1,1,26,1,6,22,1,1,25,0,1,25,2,2,28,2,0,41,7,11,167
2019,이천시,경기도 이천시,도암초등학교,공립,4,3,55,3,4,59,1,6,53,4,3,50,1,5,56,1,2,31,14,23,304
2019,이천시,경기도 이천시,나래초등학교,공립,3,3,15,6,4,23,3,13,32,6,8,13,3,7,19,3,4,16,24,39,118
2019,이천시,경기도 이천시,도지초등학교,공립,4,1,45,4,3,48,4,4,45,4,1,25,1,0,31,7,1,30,24,10,224
2019,이천시,경기도 이천시,마장초등학교,공립,8,7,82,14,11,84,5,12,58,11,7,77,5,11,75,3,8,68,46,56,444
2019,이천시,경기도 이천시,백사초등학교,공립,2,2,29,5,3,36,3,3,27,3,3,41,3,2,36,2,1,42,18,14,211
2019,이천시,경기도 이천시,부발초등학교,공립,5,8,89,1,7,71,4,5,69,8,4,89,3,4,74,2,8,77,23,36,469
2019,이천시,경기도 이천시,설봉초등학교,공립,5,8,194,14,12,197,12,10,179,10,8,196,7,5,199,2,9,177,50,52,1142
2019,이천시,경기도 이천시,설성초등학교,공립,0,2,7,1,1,5,1,3,5,0,1,7,0,1,6,0,2,8,2,10,38
2019,이천시,경기도 이천시,송곡초등학교,공립,0,0,12,2,3,18,0,2,12,0,1,9,0,3,4,1,0,10,3,9,65
2019,이천시,경기도 이천시,신둔초등학교,공립,0,1,62,1,0,35,4,0,33,1,2,48,1,0,43,0,0,34,7,3,255
2019,이천시,경기도 이천시,이현고등학교,공립,7,3,272,3,1,308,1,0,344,,,,,,,,,,11,4,924
2019,이천시,경기도 이천시,율면고등학교,공립,0,6,16,0,5,15,0,0,22,,,,,,,,,,0,11,53
2019,이천시,경기도 이천시,이천고등학교,공립,1,0,271,1,2,309,0,0,348,,,,,,,,,,2,2,928
2019,이천시,경기도 이천시,이천제일고등학교,공립,0,0,421,0,0,413,0,1,428,,,,,,,,,,0,1,1262
2019,이천시,경기도 이천시,이천양정여자고등학교,사립,1,2,272,1,4,300,0,1,341,,,,,,,,,,2,7,913
2019,이천시,경기도 이천시,다산고등학교,사립,0,3,217,1,6,227,0,0,247,,,,,,,,,,1,9,691
2019,이천시,경기도 이천시,부원고등학교,사립,4,3,145,2,1,157,1,0,171,,,,,,,,,,7,4,473
2019,이천시,경기도 이천시,장호원고등학교,공립,3,10,122,2,5,143,0,0,143,,,,,,,,,,5,15,408
2019,이천시,경기도 이천시,마장고등학교,공립,2,4,31,2,0,69,0,0,58,,,,,,,,,,4,4,158
2019,이천시,경기도 이천시,한국도예고등학교,공립,0,2,75,0,1,69,0,0,69,,,,,,,,,,0,3,213
2019,이천시,경기도 이천시,효양고등학교,공립,2,4,256,5,2,292,0,0,353,,,,,,,,,,7,6,901
2019,이천시,경기도 이천시,이천사동중학교,공립,1,3,241,1,6,233,4,4,228,,,,,,,,,,6,13,702
2019,이천시,경기도 이천시,이천세무고등학교,공립,0,2,50,0,1,50,0,0,54,,,,,,,,,,0,3,154
2019,이천시,경기도 이천시,신둔초등학교,공립,0,1,62,1,0,35,4,0,33,1,2,48,1,0,43,0,0,34,7,3,255
2019,이천시,경기도 이천시,장호원초등학교,공립,6,4,114,6,8,107,1,10,94,1,8,119,5,4,133,2,5,123,21,39,690
2019,이천시,경기도 이천시,진가초등학교,공립,1,1,13,1,1,18,3,2,12,0,1,23,0,6,22,0,1,23,5,12,111
2019,이천시,경기도 이천시,표교초등학교,공립,1,0,10,0,1,14,0,0,6,2,0,9,0,0,9,2,1,13,5,2,61
2019,이천시,경기도 이천시,한내초등학교,공립,2,6,150,11,7,140,3,3,107,2,8,119,4,3,129,7,7,112,29,34,757
2019,이천시,경기도 이천시,효양고등학교,공립,2,4,256,5,2,292,0,0,353,,,,,,,,,,7,6,901
2019,이천시,경기도 이천시,이천사동초등학교,공립,2,5,120,1,1,105,0,6,92,2,0,89,3,1,87,1,3,68,9,16,561
2019,이천시,경기도 이천시,증포중학교,공립,2,7,318,7,11,351,4,5,316,,,,,,,,,,13,23,985
2019,이천시,경기도 이천시,이천경남중학교,공립,0,0,16,0,0,15,1,1,13,,,,,,,,,,1,1,44
2019,이천시,경기도 이천시,대월중학교,공립,3,3,28,0,0,27,0,0,38,,,,,,,,,,3,3,93
2019,이천시,경기도 이천시,마장중학교,공립,4,11,68,5,5,52,3,1,48,,,,,,,,,,12,17,168
2019,이천시,경기도 이천시,모가중학교,공립,12,2,30,1,1,26,2,1,26,,,,,,,,,,15,4,82
2019,이천시,경기도 이천시,백사중학교,공립,2,2,34,4,3,40,1,2,28,,,,,,,,,,7,7,102
