회원ID,총구매액,최대구매액,환불금액,주구매상품,주구매지점,방문일수,방문당구매건수,주말방문비율,구매주기,성별
3150,46144500,6840000,,기타,본  점,18,3.5,0.412698413,18,0
3151,47874940,3960000,,가공식품,일산점,34,2.705882353,0.217391304,10,0
3152,74918300,11232000,708000.0,건강식품,본  점,29,1.655172414,0.083333333,12,0
3153,1040000,1040000,,스포츠,분당점,1,1.0,0.0,0,1
3154,21912400,19090000,,주방가전,본  점,2,1.0,0.0,24,1
3155,40212560,13662000,13662000.0,명품,강남점,14,1.928571429,0.185185185,23,0
3157,16523870,1900000,1200000.0,농산물,분당점,42,4.714285714,0.363636364,8,0
3158,11705000,5825000,,가공식품,잠실점,5,2.6,0.153846154,60,0
3159,4017600,2457600,,스포츠,부평점,2,2.5,0.4,1,1
3160,39784190,3475000,4507000.0,남성정장,잠실점,16,2.5,0.175,21,0
3162,390000,390000,,식기,강남점,1,1.0,0.0,0,0
3163,28427000,15732000,,가공식품,잠실점,3,6.333333333,0.105263158,55,1
3164,46225500,10097000,6556000.0,캐주얼,강남점,9,3.222222222,0.689655172,20,1
3167,1409800,1409800,,남성 캐주얼,부산본점,1,1.0,1.0,0,1
3168,35625000,10050000,,화장품,대전점,7,1.142857143,0.25,49,0
3169,2100000,2100000,,셔츠,영등포점,1,1.0,1.0,0,1
3170,227488200,37168000,28625800.0,디자이너,대전점,29,2.620689655,0.434210526,12,0
3171,26000630,16500000,,농산물,분당점,13,2.0,0.076923077,22,1
3172,1173638100,90000000,92578200.0,디자이너,영등포점,70,2.271428571,0.257861635,5,0
3173,541648370,13825000,,기타,본  점,79,5.53164557,0.178489703,4,1
3176,10714710,3225000,,수산품,본  점,15,1.866666667,0.428571429,22,0
3177,12233000,9085000,,육류,영등포점,5,2.0,0.1,45,0
3178,31073000,31073000,,디자이너,일산점,1,1.0,0.0,0,0
3179,39941600,11760000,,모피/피혁,분당점,13,1.384615385,0.5,24,0
3180,95202000,3174000,,기타,분당점,67,4.119402985,0.489130435,5,1
3182,1076133820,50470000,71100000.0,명품,잠실점,120,1.875,0.328888889,2,0
3184,12647600,9480000,,가공식품,대전점,11,4.090909091,0.422222222,29,1
3185,9546000,2880000,,화장품,부산본점,4,1.75,0.285714286,12,0
3187,110824600,47250000,,디자이너,잠실점,17,1.529411765,0.0,18,0
3189,635530,176000,,가공식품,잠실점,2,5.0,0.0,38,1
3191,22482250,8750000,,화장품,일산점,7,2.0,0.142857143,50,0
3192,30982290,4700000,,기타,광주점,28,5.464285714,0.490196078,12,1
3193,77585340,21768000,24022400.0,기타,부평점,45,10.08888889,0.922907489,7,0
3195,13802000,5750000,,주류,강남점,3,3.333333333,0.0,71,1
3197,38978500,24240000,,기타,관악점,12,3.25,0.692307692,22,1
3200,21738800,10725000,1200000.0,수산품,영등포점,10,2.1,0.142857143,31,1
3205,176620560,19050000,20676000.0,명품,광주점,32,1.5,0.458333333,11,0
3206,401757290,101500000,,기타,일산점,21,3.523809524,0.824324324,16,1
3208,16900900,7304000,,농산물,강남점,6,10.66666667,0.015625,22,0
3209,32516490,17622000,920000.0,기타,분당점,10,3.0,0.166666667,24,0
3210,215819730,45091200,,기타,분당점,27,11.74074074,0.574132492,11,0
3211,4070000,4070000,,시티웨어,본  점,1,1.0,0.0,0,1
3212,9370000,2970000,,주방용품,본  점,1,4.0,0.0,0,1
3213,4708000,2975000,,피혁잡화,영등포점,2,1.5,0.0,70,1
3214,699000,238000,,차/커피,일산점,3,2.333333333,0.0,81,0
3216,4680000,4500000,,구두,미아점,1,2.0,1.0,0,1
3217,13526150,8750000,1875000.0,셔츠,분당점,5,1.6,0.625,37,0
3218,24343400,7475000,,가공식품,본  점,8,2.875,1.0,41,1
3219,32113200,16969200,,농산물,센텀시티점,3,2.666666667,0.625,83,0
3220,11202810,10120000,,가공식품,본  점,3,5.333333333,0.0,87,1
3221,23021700,7770000,,시티웨어,영등포점,8,1.25,0.0,36,1
3222,764660,448000,,일용잡화,부산본점,2,1.5,0.0,59,0
3223,71208700,15000000,,일용잡화,부산본점,11,2.545454545,0.714285714,31,0
3224,136696260,39100000,,디자이너,영등포점,30,1.8,0.12962963,11,0
3226,2961370,1152000,,화장품,본  점,8,1.375,0.0,37,1
3227,3115000,2990400,,구두,대전점,1,2.0,0.0,0,1
3228,897233550,35650000,468000.0,명품,본  점,70,3.6,0.682539683,4,1
3229,89237450,11580000,22348000.0,기타,분당점,20,3.0,0.316666667,15,1
3231,107000,107000,,농산물,대구점,1,1.0,0.0,0,0
3232,80139430,25250000,10450900.0,시티웨어,동래점,14,3.214285714,0.155555556,22,0
3233,7234120,3880000,,농산물,잠실점,2,2.0,0.5,37,0
3234,365340120,36975000,,화장품,본  점,42,3.30952381,0.302158273,8,1
3236,1366650,900000,,육류,영등포점,1,2.0,1.0,0,1
3237,1085280,266000,,축산가공,청량리점,4,4.75,0.631578947,2,1
3238,60722700,14536000,,디자이너,강남점,11,1.909090909,0.285714286,23,0
3239,344354920,39596800,36036000.0,시티웨어,일산점,50,1.96,0.193877551,6,0
3240,1881600,1881600,,구두,부산본점,1,1.0,0.0,0,1
3241,3048890,1197600,,농산물,잠실점,2,5.0,0.4,48,0
3242,58634610,9690000,2136000.0,기타,미아점,38,6.631578947,0.257936508,9,0
3243,87282970,28600000,11499000.0,기타,광주점,35,2.342857143,0.353658537,10,1
3244,15750000,15120000,,시티웨어,잠실점,1,2.0,0.0,0,0
3245,72684360,27400000,,가공식품,일산점,6,3.166666667,0.210526316,12,1
3247,514143640,26360000,6384000.0,기타,일산점,75,4.573333333,0.29154519,4,0
3249,343476600,49962000,21391200.0,디자이너,본  점,29,1.586206897,0.369565217,11,0
3250,29486480,14950000,4165000.0,기타,잠실점,15,1.6,0.375,23,0
3254,32726040,13450000,,수산품,전주점,3,5.666666667,0.0,37,1
3255,59795540,14994000,,화장품,본  점,27,2.222222222,0.166666667,12,1
3256,39100000,39100000,,통신/컴퓨터,울산점,1,1.0,0.0,0,0
3257,22837540,4410000,,농산물,본  점,31,2.709677419,0.738095238,11,1
3258,97273770,67925000,148988000.0,기타,노원점,59,3.881355932,0.139737991,6,0
3259,7586300,2970000,2964000.0,가공식품,본  점,29,2.413793103,0.142857143,11,0
3262,41741930,6237000,,기타,노원점,20,8.15,0.398773006,16,0
3263,72855550,10132500,,농산물,분당점,41,9.341463415,0.467362924,8,0
3264,61579900,10800000,,가공식품,잠실점,15,1.866666667,0.071428571,21,0
3265,7181000,6215000,,디자이너,잠실점,2,1.0,0.5,48,0
3266,178597000,55485000,,디자이너,본  점,20,1.55,0.258064516,15,0
3267,211693380,25824000,34085100.0,기타,부산본점,76,2.434210526,0.351351351,4,0
3268,106450,93450,,육류,부산본점,1,2.0,0.0,0,0
3270,134100,119200,,캐주얼,영등포점,1,2.0,1.0,0,1
3271,317566990,132260000,16101000.0,화장품,본  점,48,3.375,0.358024691,7,0
3273,40927800,11340000,882000.0,모피/피혁,청량리점,15,2.066666667,0.387096774,21,0
3274,122384040,29700000,,캐주얼,잠실점,32,1.71875,0.436363636,9,1
3275,14585050,5400000,,화장품,부산본점,4,2.5,0.0,71,1
3276,125749400,86460000,6258000.0,캐주얼,본  점,10,1.9,0.263157895,25,0
3277,25460800,8280000,2310000.0,골프,본  점,7,2.0,0.785714286,42,1
3278,89998730,18785000,5550000.0,기타,영등포점,33,2.606060606,0.418604651,10,0
3279,10000000,10000000,,화장품,부산본점,1,1.0,0.0,0,1
3281,14280000,8234000,,명품,본  점,1,4.0,0.0,0,1
3282,616000,616000,,캐주얼,일산점,1,1.0,0.0,0,0
3283,1674900,1575500,,가공식품,영등포점,2,3.5,1.0,3,0
3285,882000,594000,,명품,본  점,1,2.0,1.0,0,1
3286,28593000,9275000,,화장품,일산점,10,1.5,0.2,30,0
3287,14808000,9500000,3892000.0,골프,영등포점,3,1.333333333,0.25,6,0
3288,66422890,8900000,,농산물,관악점,41,7.780487805,0.335423197,7,1
3290,1035600,700000,,기타,영등포점,2,3.0,0.833333333,44,1
3291,6685000,4975000,,모피/피혁,광주점,3,1.666666667,0.0,105,1
3295,10213340,3600000,,농산물,본  점,21,1.904761905,0.15,13,1
3296,261740470,21469000,93400400.0,명품,광주점,63,2.253968254,0.309859155,5,0
3297,4245000,3326400,,구두,미아점,2,1.5,0.0,32,1
3298,259370010,45051710,,가공식품,본  점,48,2.104166667,0.306930693,7,0
3299,997000,720000,,시티웨어,본  점,1,3.0,1.0,0,0
3301,33217400,23284800,10102400.0,농산물,본  점,10,1.9,0.421052632,21,0
3302,40742400,21780000,,농산물,본  점,7,1.571428571,0.545454545,30,0
3305,3025000,3025000,,화장품,본  점,1,1.0,1.0,0,1
3306,84939430,28210000,,기타,광주점,37,3.378378378,0.496,9,1
3308,3452600,525000,,가공식품,본  점,9,4.444444444,0.7,34,0
3311,19315530,7992000,,건강식품,본  점,5,1.4,0.0,60,0
3312,800000,768000,,주방용품,잠실점,1,2.0,1.0,0,0
3313,313500,313500,,가공식품,잠실점,1,1.0,1.0,0,0
3314,425031350,160080000,5883000.0,기타,영등포점,39,2.641025641,0.388349515,9,0
3315,14740000,14740000,,시티웨어,본  점,1,1.0,0.0,0,0
3316,105367600,25000000,,남성 캐주얼,잠실점,25,1.8,0.8,13,1
3317,38304300,15611200,3750000.0,기타,잠실점,7,4.142857143,0.413793103,36,0
3318,21474500,7750000,,화장품,안양점,4,2.25,0.222222222,76,0
3319,1008990,487740,,기타,미아점,5,2.4,0.5,14,0
3320,2620200,1782000,,구두,본  점,1,3.0,0.0,0,1
3321,5801000,4750000,1848000.0,명품,본  점,3,1.333333333,0.75,6,0
3323,432400,211200,,기타,부평점,2,1.5,0.0,2,1
3324,53402400,16848000,,기타,본  점,19,1.736842105,0.545454545,17,1
3326,42516900,9750000,,가공식품,영등포점,19,3.0,0.315789474,15,0
3327,184500600,18025000,6557900.0,기타,인천점,35,2.6,0.263736264,9,1
3328,630000,630000,,피혁잡화,영등포점,1,1.0,0.0,0,0
3329,998131220,55562500,62170500.0,골프,부산본점,95,2.442105263,0.275862069,3,1
3330,295326950,32500000,1054200.0,기타,영등포점,21,2.904761905,0.557377049,16,0
3333,53666000,46962500,,셔츠,분당점,1,4.0,0.0,0,1
3334,283382560,28665000,11502000.0,골프,광주점,24,3.75,0.577777778,14,0
3335,67215270,7205000,,가공식품,일산점,25,3.32,0.228915663,14,1
3336,8565600,3960000,,가공식품,본  점,4,2.0,0.0,63,0
3339,1318000,672000,700000.0,기타,노원점,2,6.5,0.0,6,1
3342,500000,475000,,섬유잡화,청량리점,1,2.0,0.0,0,1
3343,5054350,1738000,,기타,본  점,7,2.428571429,0.411764706,29,1
3344,14632000,7314000,,골프,본  점,1,3.0,1.0,0,1
3345,5810000,2675000,,아동,노원점,2,1.5,0.666666667,4,0
3346,9369060,11792000,23573900.0,가공식품,노원점,84,3.023809524,0.535433071,4,0
3347,164978470,27025000,,가공식품,일산점,45,2.577777778,0.439655172,7,0
3349,3818000,1824000,,화장품,강남점,4,1.25,0.2,79,1
3351,49405700,28974000,,가공식품,미아점,9,3.777777778,0.029411765,26,0
3352,190685450,47520000,66655500.0,기타,본  점,22,2.409090909,0.283018868,16,0
3353,186165100,36168000,,화장품,본  점,25,1.84,0.326086957,13,0
3354,75730240,17500000,,화장품,분당점,12,2.583333333,0.387096774,25,0
3356,255421390,19166000,13821200.0,디자이너,영등포점,41,1.731707317,0.394366197,8,0
3357,101166210,17204000,29241000.0,기타,영등포점,62,2.35483871,0.109589041,5,1
3358,214358680,50600000,58097000.0,농산물,본  점,147,3.537414966,0.213461538,2,0
3359,2150000,1350000,,기타,잠실점,2,1.5,0.333333333,57,1
3360,244124250,58896000,250000.0,캐주얼,광주점,40,3.075,0.829268293,8,0
3361,301890900,25070000,40289000.0,디자이너,일산점,52,2.230769231,0.172413793,6,1
3363,5343000,3718000,,디자이너,잠실점,2,1.5,0.0,35,0
3365,657000,437000,,주방용품,본  점,1,2.0,0.0,0,0
3366,297115900,38940000,,시티웨어,영등포점,23,2.217391304,0.137254902,14,0
3368,9191040,3233120,,농산물,잠실점,10,3.3,0.333333333,34,0
3369,46094040,11088000,1156000.0,가공식품,분당점,11,3.909090909,0.441860465,25,0
3371,47531500,15752000,,시티웨어,분당점,7,1.142857143,0.125,29,0
3372,36553790,7766000,19112000.0,기타,미아점,39,2.846153846,0.306306306,8,1
3373,92979250,31970000,,가공식품,부산본점,8,5.0,0.2,40,1
3374,5782700,2892550,,시티웨어,분당점,3,1.666666667,0.0,23,0
3375,95851060,11500000,1350000.0,농산물,부산본점,51,5.490196078,0.189285714,7,0
3377,19107000,18147000,2642000.0,모피/피혁,영등포점,4,3.25,0.0,46,0
3378,256192900,48000000,1656000.0,가공식품,본  점,57,2.543859649,0.427586207,6,0
3379,1300000,2967000,2967000.0,시티웨어,분당점,3,2.0,0.5,81,0
3380,210000,210000,,생활잡화,부산본점,1,1.0,1.0,0,1
3381,2850850,1794000,,농산물,분당점,3,2.0,0.0,49,0
3382,555845700,142048000,37545000.0,디자이너,일산점,63,1.968253968,0.25,5,0
3383,87673040,10800000,,명품,본  점,26,2.538461538,0.075757576,13,0
3384,365066820,31487000,39246000.0,명품,부산본점,76,1.592105263,0.297520661,4,0
3385,19824000,3000000,,섬유잡화,본  점,7,3.285714286,0.52173913,36,0
3386,115726300,110170000,72204400.0,기타,청량리점,30,2.066666667,0.322580645,12,0
3387,174398200,29624000,893000.0,디자이너,일산점,13,2.153846154,0.321428571,20,0
3388,234000,156000,,수산품,강남점,1,2.0,0.0,0,0
3389,87369630,57860000,61472000.0,가공식품,부산본점,13,4.307692308,0.607142857,21,0
3390,287533190,19236000,7221200.0,기타,본  점,64,3.359375,0.325581395,5,1
3391,314244550,88750000,58136000.0,가공식품,본  점,51,2.529411765,0.294573643,6,0
3392,10899780,4270000,,기타,강남점,4,3.5,0.357142857,43,0
3393,2300000,2300000,,섬유잡화,영등포점,1,1.0,0.0,0,1
3395,586631800,23510200,82237000.0,명품,본  점,96,2.697916667,0.436293436,3,0
3398,15790000,13642000,,시티웨어,영등포점,2,1.0,1.0,56,0
3400,140104150,17107200,,농산물,분당점,33,4.0,0.386363636,9,1
3401,2447000,2398000,1738000.0,화장품,본  점,3,2.333333333,0.0,10,0
3402,14353400,7280000,,가공식품,본  점,5,6.0,0.033333333,50,1
3403,7471550,5014000,,수산품,미아점,3,3.0,0.666666667,7,0
3404,285378000,55000000,40151200.0,기타,잠실점,61,2.098360656,0.1875,5,0
3405,49643300,22459500,,남성 캐주얼,관악점,5,1.6,0.5,38,0
3406,154000,154000,,트래디셔널,잠실점,1,1.0,1.0,0,0
3408,92206460,10200000,,농산물,잠실점,56,3.089285714,0.196531792,6,0
3409,4995000,2646000,,시티웨어,본  점,2,2.0,0.0,7,0
3411,0,3520000,3520000.0,디자이너,분당점,2,1.0,0.0,10,0
3412,4066300,1150000,,기타,본  점,7,3.142857143,0.090909091,47,0
3413,66650280,30264000,16614000.0,기타,강남점,15,4.466666667,0.402985075,21,0
3415,260000,130000,,수산품,잠실점,1,3.0,0.0,0,1
3416,6566000,2225000,,시티웨어,본  점,1,4.0,0.0,0,1
3417,502859200,73348000,355115160.0,가공식품,대전점,112,3.607142857,0.272277228,3,0
3419,1111220,240000,,수산품,부평점,8,2.125,0.352941176,43,1
3421,2676000,2178000,,기타,광주점,3,3.666666667,0.090909091,17,1
3422,1750000,1680000,,화장품,분당점,1,2.0,0.0,0,0
3425,1984500,1615000,,가공식품,잠실점,5,2.4,0.75,51,1
3427,41884200,35640000,,시티웨어,잠실점,3,1.333333333,0.5,76,0
3428,317125600,69000000,4230000.0,섬유잡화,잠실점,36,2.166666667,0.141025641,8,1
3429,597105300,62900000,51261600.0,가공식품,잠실점,64,2.78125,0.264044944,5,0
3431,14894000,14894000,,디자이너,잠실점,1,1.0,0.0,0,0
3432,197030240,84847000,59000.0,농산물,본  점,37,2.027027027,0.24,9,0
3433,4205000,3816000,,시티웨어,강남점,1,4.0,0.0,0,0
3434,898000,836000,,악기,광주점,2,1.5,0.666666667,88,1
3436,7874860,7080000,,기타,분당점,2,3.0,0.0,62,0
3437,269100,239200,,캐주얼,본  점,1,2.0,0.0,0,1
3439,52937300,13961000,,시티웨어,분당점,4,3.5,1.0,85,0
3441,35672500,20675000,,수산품,본  점,19,1.947368421,0.351351351,17,1
3442,135775550,20416000,,화장품,잠실점,15,2.133333333,0.25,20,0
3444,5549000,1920000,,가공식품,본  점,4,2.25,0.0,61,0
3445,517400,497500,,일용잡화,강남점,1,2.0,0.0,0,1
3446,501501260,111200000,78034800.0,농산물,분당점,67,5.164179104,0.208092486,5,0
3448,33998400,25344000,,섬유잡화,영등포점,2,2.5,0.0,66,1
3449,16229000,7992000,,건강식품,본  점,2,2.0,0.0,15,0
3450,534000,78000,,가공식품,대전점,2,9.0,0.0,12,0
3451,5096000,4900000,,시티웨어,본  점,1,2.0,0.0,0,1
3452,25850000,25850000,,캐주얼,잠실점,1,1.0,1.0,0,0
3453,15997600,10890000,,섬유잡화,본  점,3,2.0,0.833333333,85,1
3454,8020000,4276800,,구두,분당점,2,1.5,0.666666667,6,0
3456,335850,310700,,젓갈/반찬,본  점,1,3.0,0.0,0,1
3457,90091240,12738000,,기타,본  점,13,3.692307692,0.395833333,23,1
3458,30224140,4946400,280000.0,가공식품,분당점,35,1.628571429,0.070175439,10,0
3460,149100620,22398780,,시티웨어,인천점,27,1.888888889,0.274509804,12,0
3462,128084150,26680000,13924000.0,디자이너,부산본점,37,2.513513514,0.258064516,9,0
3463,1791820,311080,,가공식품,본  점,8,2.625,0.095238095,36,0
3464,70959600,11725000,,건강식품,부산본점,16,1.6875,0.148148148,17,0
3466,128841390,19848000,1475000.0,기타,강남점,20,3.65,0.410958904,11,0
3467,8633820,5052000,8284000.0,시티웨어,분당점,18,1.833333333,0.242424242,19,0
3470,18950450,9089600,9089600.0,기타,미아점,8,1.75,0.428571429,28,1
3471,149249200,44500000,25000000.0,화장품,잠실점,11,1.454545455,0.3125,26,0
3472,311956630,18175000,54145400.0,기타,노원점,72,7.263888889,0.367112811,5,0
3474,42925000,18400000,1360000.0,화장품,부산본점,8,1.625,0.0,42,0
3475,36086250,14250000,,가공식품,본  점,13,2.615384615,0.382352941,27,1
3476,101875380,35856000,2314000.0,기타,전주점,29,2.034482759,0.338983051,11,1
3477,15966000,14250000,,남성정장,본  점,1,3.0,0.0,0,1
3480,45221500,22375000,,기타,본  점,7,1.714285714,0.25,31,0
3481,780000,660000,,육류,본  점,1,2.0,0.0,0,0
3482,98415920,8016400,3158400.0,아동,영등포점,30,2.9,0.563218391,11,0
3483,7818700,3565000,,기타,노원점,2,16.0,0.40625,37,0
3484,3573200,1690500,,모피/피혁,청량리점,2,2.0,0.5,92,1
3488,-18905600,82306000,529602320.0,디자이너,부산본점,31,1.064516129,0.242424242,11,0
3493,89621420,11875000,9767000.0,농산물,본  점,68,3.852941176,0.278625954,5,0
3494,95835000,81650000,,섬유잡화,잠실점,7,1.285714286,0.111111111,34,1
3496,29628600,7200000,6049600.0,시티웨어,부산본점,8,1.625,0.461538462,40,1
3497,75000,75000,,주방용품,창원점,1,1.0,0.0,0,0
3498,1875000,1000000,,화장품,본  점,2,1.0,0.0,39,0
3499,263101550,34632000,5973000.0,기타,본  점,38,2.421052632,0.467391304,8,0
